,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
85,85,85.0,0.0,0.0,Martavis Bryant,Browns,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,1,2017.0
108,108,85.0,0.0,0.0,Martavis Bryant,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,2,2017.0
291,291,96.5,0.0,0.0,Martavis Bryant,Bears,0.0,0.0,0.0,0.0,0.0,0.0,8.0,WR,0.0,0.5,52.5,2.5,0.0,0.5,0.0,3.5,3,2017.0
398,398,161.33333333333334,0.0,0.0,Martavis Bryant,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,WR,0.0,0.3333333333333333,45.0,2.3333333333333335,0.0,0.3333333333333333,0.0,2.3333333333333335,4,2017.0
514,514,220.5,0.0,0.0,Martavis Bryant,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,5.75,WR,0.0,0.25,45.75,2.5,0.0,0.25,0.0,1.75,5,2017.0
632,632,279.2,0.0,0.0,Martavis Bryant,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,5.2,WR,0.0,0.2,40.8,3.0,0.0,0.4,0.0,4.0,6,2017.0
771,771,338.0,0.0,0.0,Martavis Bryant,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,WR,0.0,0.16666666666666666,38.5,2.8333333333333335,0.0,0.3333333333333333,0.0,3.3333333333333335,7,2017.0
1002,1002,399.85714285714283,0.0,0.0,Martavis Bryant,Colts,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.14285714285714285,33.42857142857143,2.5714285714285716,0.0,0.42857142857142855,0.0,3.142857142857143,10,2017.0
1128,1128,475.125,0.0,0.0,Martavis Bryant,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,4.25,WR,0.125,0.125,34.5,2.625,0.0,0.5,0.0,1.625,11,2017.0
1194,1194,547.6666666666666,0.0,0.0,Martavis Bryant,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,4.111111111111111,WR,0.1111111111111111,0.1111111111111111,34.0,2.5555555555555554,0.0,0.4444444444444444,0.0,1.4444444444444444,12,2017.0
1336,1336,612.3,0.0,0.0,Martavis Bryant,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,4.7,WR,0.1,0.2,34.6,2.7,0.0,0.5,0.0,1.4,13,2017.0
