,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
538,19.0,0.0,2.0,2.0,Chandler Catanzaro,Chargers,6.0,K,1,0.0,0.0,2014.0,0.0
557,19.0,0.0,2.0,2.0,Chandler Catanzaro,Giants,6.0,K,2,0.0,0.0,2014.0,0.0
587,28.5,0.0,3.0,3.0,Chandler Catanzaro,49ers,9.5,K,3,0.5,0.5,2014.0,0.5
656,41.666666666666664,0.3333333333333333,3.0,3.0,Chandler Catanzaro,Broncos,10.666666666666666,K,5,1.0,1.0,2014.0,0.3333333333333333
678,65.5,0.25,2.75,2.75,Chandler Catanzaro,Redskins,10.0,K,6,1.25,1.25,2014.0,0.5
723,84.2,0.2,2.8,2.8,Chandler Catanzaro,Raiders,10.4,K,7,1.6,1.6,2014.0,0.4
755,104.16666666666667,0.16666666666666666,2.5,2.5,Chandler Catanzaro,Eagles,9.666666666666666,K,8,1.8333333333333333,1.8333333333333333,2014.0,0.5
784,123.0,0.14285714285714285,2.2857142857142856,2.2857142857142856,Chandler Catanzaro,Cowboys,9.142857142857142,K,9,2.0,2.0,2014.0,0.42857142857142855
801,140.75,0.125,2.0,2.0,Chandler Catanzaro,Rams,8.5,K,10,2.25,2.25,2014.0,0.5
841,156.44444444444446,0.1111111111111111,2.0,1.8888888888888888,Chandler Catanzaro,Lions,8.333333333333334,K,11,2.4444444444444446,2.4444444444444446,2014.0,0.4444444444444444
875,173.0,0.1,1.8,1.7,Chandler Catanzaro,Seahawks,7.7,K,12,2.4,2.4,2014.0,0.4
902,189.63636363636363,0.09090909090909091,1.8181818181818181,1.6363636363636365,Chandler Catanzaro,Falcons,7.2727272727272725,K,13,2.1818181818181817,2.1818181818181817,2014.0,0.45454545454545453
918,205.75,0.08333333333333333,1.75,1.5833333333333333,Chandler Catanzaro,Chiefs,7.0,K,14,2.0833333333333335,2.0833333333333335,2014.0,0.5
945,220.6153846153846,0.07692307692307693,2.0,1.6923076923076923,Chandler Catanzaro,Rams,7.153846153846154,K,15,1.9230769230769231,1.9230769230769231,2014.0,0.46153846153846156
992,235.28571428571428,0.14285714285714285,2.142857142857143,1.8571428571428572,Chandler Catanzaro,Seahawks,7.642857142857143,K,16,1.7857142857142858,1.7857142857142858,2014.0,0.5
1029,251.13333333333333,0.13333333333333333,2.1333333333333333,1.8666666666666667,Chandler Catanzaro,49ers,7.533333333333333,K,17,1.6666666666666667,1.6666666666666667,2014.0,0.4666666666666667
2109,18.0,0.0,1.0,1.0,Chandler Catanzaro,Saints,7.0,K,1,4.0,4.0,2015.0,0.0
2143,18.0,0.0,1.0,1.0,Chandler Catanzaro,Bears,7.0,K,2,4.0,4.0,2015.0,0.0
2162,35.0,0.0,0.5,0.5,Chandler Catanzaro,49ers,6.5,K,3,5.5,5.0,2015.0,0.5
2189,47.0,0.0,0.6666666666666666,0.6666666666666666,Chandler Catanzaro,Rams,7.333333333333333,K,4,5.666666666666667,5.333333333333333,2015.0,0.3333333333333333
2240,59.75,0.0,1.75,1.75,Chandler Catanzaro,Lions,9.5,K,5,4.5,4.25,2015.0,0.25
2266,77.6,0.0,1.4,1.4,Chandler Catanzaro,Steelers,8.8,K,6,4.8,4.6,2015.0,0.4
2288,93.83333333333333,0.0,1.6666666666666667,1.5,Chandler Catanzaro,Ravens,8.5,K,7,4.166666666666667,4.0,2015.0,0.5
2317,108.57142857142857,0.0,1.8571428571428572,1.5714285714285714,Chandler Catanzaro,Browns,8.428571428571429,K,8,4.0,3.7142857142857144,2015.0,0.42857142857142855
2363,123.25,0.0,1.875,1.625,Chandler Catanzaro,Seahawks,8.625,K,10,4.0,3.75,2015.0,0.5
2394,139.77777777777777,0.0,2.0,1.7777777777777777,Chandler Catanzaro,Bengals,9.11111111111111,K,11,4.0,3.7777777777777777,2015.0,0.5555555555555556
2434,156.1,0.0,2.0,1.8,Chandler Catanzaro,49ers,9.2,K,12,4.0,3.8,2015.0,0.5
2458,173.0909090909091,0.0,2.0,1.8181818181818181,Chandler Catanzaro,Rams,9.0,K,13,3.8181818181818183,3.5454545454545454,2015.0,0.5454545454545454
2486,189.25,0.0,2.0,1.8333333333333333,Chandler Catanzaro,Min,9.0,K,14,3.75,3.5,2015.0,0.5833333333333334
2521,205.07692307692307,0.0,2.076923076923077,1.9230769230769231,Chandler Catanzaro,Eagles,9.153846153846153,K,15,3.6153846153846154,3.3846153846153846,2015.0,0.5384615384615384
2556,221.14285714285714,0.0,2.0714285714285716,1.9285714285714286,Chandler Catanzaro,Packers,9.214285714285714,K,16,3.7142857142857144,3.4285714285714284,2015.0,0.5714285714285714
2608,237.4,0.0,2.0,1.8666666666666667,Chandler Catanzaro,Seahawks,9.133333333333333,K,17,3.8,3.533333333333333,2015.0,0.5333333333333333
3159,27.0,0.0,1.0,0.0,Chandler Catanzaro,Patriots,3.0,K,1,3.0,3.0,2016.0,0.0
3173,27.0,0.0,1.0,0.0,Chandler Catanzaro,Buccaneers,3.0,K,2,3.0,3.0,2016.0,0.0
3215,34.0,0.0,1.5,1.0,Chandler Catanzaro,Bills,6.5,K,3,4.0,3.5,2016.0,0.0
3243,50.333333333333336,0.3333333333333333,1.3333333333333333,1.0,Chandler Catanzaro,LA,6.333333333333333,K,4,3.0,2.6666666666666665,2016.0,0.3333333333333333
3273,65.5,0.25,1.5,1.25,Chandler Catanzaro,49ers,6.5,K,5,2.5,2.25,2016.0,0.25
3315,80.6,0.2,1.4,1.2,Chandler Catanzaro,Jets,6.6,K,6,2.8,2.6,2016.0,0.4
3337,97.66666666666667,0.16666666666666666,1.1666666666666667,1.0,Chandler Catanzaro,Seahawks,6.166666666666667,K,7,3.0,2.8333333333333335,2016.0,0.3333333333333333
3375,113.0,0.14285714285714285,1.5714285714285714,1.1428571428571428,Chandler Catanzaro,Panthers,6.142857142857143,K,8,2.5714285714285716,2.4285714285714284,2016.0,0.2857142857142857
3412,129.25,0.125,1.375,1.0,Chandler Catanzaro,49ers,5.625,K,10,2.5,2.375,2016.0,0.375
