,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
10,10,10,0,0,Travis Kelce,Patriots,0,0,0,0,0,0,4.0,TE,0,0,40,5,0,1,0,4,1,2017
45,45,45,0,0,Travis Kelce,Chiefs,0,0,0,0,0,0,16.0,TE,0,1,103,8,0,0,0,0,2,2017
141,141,141,0,0,Travis Kelce,Chargers,0,0,0,0,0,0,0.0,TE,0,0,1,1,0,0,0,0,3,2017
154,154,154,0,0,Travis Kelce,Chiefs,0,0,0,0,0,0,17.0,TE,0,1,111,7,0,1,0,3,4,2017
213,213,213,0,0,Travis Kelce,Texans,0,0,0,0,0,0,9.0,TE,0,0,98,8,0,0,0,0,5,2017
273,273,273,0,0,Travis Kelce,Chiefs,0,0,0,0,0,0,3.0,TE,0,0,37,4,0,0,0,0,6,2017
306,306,306,0,0,Travis Kelce,Raiders,0,0,0,0,0,0,9.0,TE,0,1,33,4,0,0,0,0,7,2017
353,353,353,0,0,Travis Kelce,Chiefs,0,0,0,0,0,0,19.0,TE,0,1,133,7,0,0,0,0,8,2017
402,402,402,0,0,Travis Kelce,Cowboys,0,0,0,0,0,0,13.0,TE,0,1,73,7,0,0,0,0,9,2017
493,493,493,0,0,Travis Kelce,Giants,0,1,0,1,0,0,8.0,TE,0,0,109,8,0,0,0,0,11,2017
556,556,556,0,0,Travis Kelce,Chiefs,0,0,0,0,0,0,3.0,TE,0,0,39,3,0,0,0,0,12,2017
587,587,587,0,0,Travis Kelce,Jets,0,0,0,0,0,0,21.0,TE,0,2,94,4,0,0,0,0,13,2017
