,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1562,2011,1,Rams,0,1,0,Eagles,167,31,5.0,DST,236,3.0,0,403,0,0
1589,2011,2,Rams,0,0,1,Giants,204,28,5.0,DST,119,3.0,0,323,0,1
1629,2011,3,Rams,0,1,0,Ravens,385,37,4.0,DST,168,2.0,0,553,0,0
1650,2011,4,Rams,0,0,2,Redskins,143,17,8.0,DST,196,0.0,0,339,0,0
1710,2011,6,Rams,0,0,1,Packers,309,24,4.0,DST,90,1.0,0,399,0,1
1737,2011,7,Rams,0,1,0,Cowboys,151,34,4.0,DST,294,2.0,0,445,0,1
1746,2011,8,Rams,1,0,2,Saints,227,21,19.0,DST,56,6.0,0,283,1,0
1778,2011,9,Rams,0,0,0,Cardinals,192,19,11.0,DST,70,3.0,2,262,0,1
1809,2011,10,Rams,0,1,0,Browns,209,12,11.0,DST,126,2.0,0,335,0,1
1841,2011,11,Rams,0,0,2,Seahawks,163,24,9.0,DST,126,4.0,0,289,0,0
1862,2011,12,Rams,0,1,2,Cardinals,106,23,16.0,DST,268,3.0,0,374,1,0
1908,2011,13,Rams,0,0,0,49ers,245,26,5.0,DST,144,4.0,0,389,0,1
1948,2011,14,Rams,0,1,0,Seahawks,214,30,4.0,DST,145,2.0,0,359,0,1
1975,2011,15,Rams,0,0,1,Bengals,173,20,7.0,DST,110,1.0,0,283,0,0
2012,2011,16,Rams,0,0,1,Steelers,208,27,3.0,DST,169,0.0,0,377,0,1
2043,2011,17,Rams,0,0,0,49ers,205,34,3.0,DST,116,3.0,0,321,0,0
