,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
47,47,47.0,0.0,0.0,Michael Thomas,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0,1,2017.0
121,121,47.0,0.0,0.0,Michael Thomas,Saints,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0,2,2017.0
235,235,84.0,0.0,0.0,Michael Thomas,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,6.0,WR,0.0,0.0,67.0,5.0,0.0,0.0,0.0,0.0,3,2017.0
349,349,134.33333333333334,0.0,0.0,Michael Thomas,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,WR,0.0,0.3333333333333333,73.66666666666667,5.666666666666667,0.0,0.0,0.0,0.0,4,2017.0
637,637,188.0,0.0,0.0,Michael Thomas,Saints,0.0,0.0,0.0,0.0,0.0,0.0,10.0,WR,0.0,0.5,77.5,6.25,0.0,0.0,0.0,0.0,6,2017.0
687,687,277.8,0.0,0.0,Michael Thomas,Packers,0.0,0.0,0.0,0.0,0.0,0.0,8.2,WR,0.0,0.4,64.2,5.6,0.0,0.0,0.0,0.0,7,2017.0
795,795,346.0,0.0,0.0,Michael Thomas,Saints,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666666,WR,0.0,0.3333333333333333,67.16666666666667,5.833333333333333,0.0,0.0,0.0,0.0,8,2017.0
894,894,410.14285714285717,0.0,0.0,Michael Thomas,Saints,0.0,0.0,0.0,0.0,0.0,0.0,8.0,WR,0.0,0.2857142857142857,68.57142857142857,6.0,0.0,0.0,0.0,0.0,9,2017.0
976,976,470.625,0.0,0.0,Michael Thomas,Bills,0.0,0.0,0.0,0.0,0.0,0.0,7.75,WR,0.0,0.25,68.125,6.25,0.0,0.0,0.0,0.0,10,2017.0
1086,1086,526.7777777777778,0.0,0.0,Michael Thomas,Saints,0.0,0.0,0.0,0.0,0.0,0.0,8.11111111111111,WR,0.0,0.2222222222222222,73.55555555555556,6.555555555555555,0.0,0.0,0.0,0.0,11,2017.0
1217,1217,582.7,0.0,0.0,Michael Thomas,Rams,0.0,0.0,0.0,0.0,0.0,0.0,8.2,WR,0.0,0.2,75.3,6.5,0.0,0.0,0.0,0.0,12,2017.0
1299,1299,640.3636363636364,0.0,0.0,Michael Thomas,Saints,0.0,0.0,0.0,0.0,0.0,0.0,7.909090909090909,WR,0.0,0.18181818181818182,73.18181818181819,6.363636363636363,0.0,0.0,0.0,0.0,13,2017.0
