,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
47,47,47,0,0,Michael Thomas,Vikings,0,0,0,0,0,0,4.0,WR,0,0,45,5,0,0,0,0,1,2017
121,121,121,0,0,Michael Thomas,Saints,0,0,0,0,0,0,8.0,WR,0,0,89,5,0,0,0,0,2,2017
235,235,235,0,0,Michael Thomas,Panthers,0,0,0,0,0,0,14.0,WR,0,1,87,7,0,0,0,0,3,2017
349,349,349,0,0,Michael Thomas,Dolphins,0,0,0,0,0,0,14.0,WR,0,1,89,8,0,0,0,0,4,2017
637,637,637,0,0,Michael Thomas,Saints,0,0,0,0,0,0,1.0,WR,0,0,11,3,0,0,0,0,6,2017
687,687,687,0,0,Michael Thomas,Packers,0,0,0,0,0,0,8.0,WR,0,0,82,7,0,0,0,0,7,2017
795,795,795,0,0,Michael Thomas,Saints,0,0,0,0,0,0,7.0,WR,0,0,77,7,0,0,0,0,8,2017
894,894,894,0,0,Michael Thomas,Saints,0,0,0,0,0,0,6.0,WR,0,0,65,8,0,0,0,0,9,2017
976,976,976,0,0,Michael Thomas,Bills,0,0,0,0,0,0,11.0,WR,0,0,117,9,0,0,0,0,10,2017
1086,1086,1086,0,0,Michael Thomas,Saints,0,0,0,0,0,0,9.0,WR,0,0,91,6,0,0,0,0,11,2017
1217,1217,1217,0,0,Michael Thomas,Rams,0,0,0,0,0,0,5.0,WR,0,0,52,5,0,0,0,0,12,2017
1299,1299,1299,0,0,Michael Thomas,Saints,0,0,0,0,0,0,13.0,WR,0,1,70,5,0,0,0,0,13,2017
