,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,7,7.0,0.0,3.0,3.0,Graham Gano,49ers,11.0,K,1,2.0,2.0,2017.0,22,22.0,0.0,1.0,1.0,Panthers,171.0,23.0,5.0,DST,116.0,0.0,0.0,49ers,287.0,0.0
1,41,7.0,0.0,3.0,3.0,Graham Gano,Panthers,11.0,K,2,2.0,2.0,2017.0,38,5.0,0.0,1.0,1.0,Bills,166.0,3.0,18.0,DST,51.0,4.0,0.0,Panthers,217.0,0.0
2,80,24.0,0.0,3.0,3.0,Graham Gano,Panthers,10.0,K,3,1.0,1.0,2017.0,90,21.5,0.0,0.5,0.5,Saints,136.5,3.0,15.5,DST,60.0,3.5,0.0,Panthers,196.5,0.0
3,107,42.66666666666666,0.0,2.6666666666666665,2.6666666666666665,Graham Gano,Patriots,9.0,K,4,1.0,1.0,2017.0,112,50.33333333333334,0.0,0.3333333333333333,0.6666666666666666,Panthers,330.6666666666667,31.66666666666667,5.333333333333333,DST,130.33333333333334,2.0,0.0,Patriots,461.0,0.0
4,139,58.75,0.0,2.5,2.5,Graham Gano,Lions,9.0,K,5,1.75,1.5,2017.0,148,51.5,0.0,1.0,1.75,Panthers,236.25,17.5,16.25,DST,86.25,2.5,0.0,Lions,322.5,0.75
5,165,74.8,0.0,2.6,2.4,Graham Gano,Panthers,9.0,K,6,2.0,1.8,2017.0,178,78.6,0.0,0.4,0.2,Eagles,194.2,18.8,8.8,DST,79.8,3.4,0.0,Panthers,274.0,0.0
6,210,89.83333333333331,0.0,2.6666666666666665,2.5,Graham Gano,Bears,9.333333333333334,K,7,2.0,1.8333333333333333,2017.0,182,94.83333333333331,0.16666666666666666,0.6666666666666666,0.3333333333333333,Panthers,198.33333333333331,24.66666666666667,8.0,DST,104.33333333333331,2.6666666666666665,0.16666666666666666,Bears,302.6666666666667,0.16666666666666666
7,236,107.0,0.0,2.4285714285714284,2.2857142857142856,Graham Gano,Buccaneers,8.428571428571429,K,8,1.7142857142857142,1.5714285714285714,2017.0,229,126.0,0.0,0.8333333333333334,0.6666666666666666,Panthers,294.8333333333333,25.16666666666667,8.166666666666666,DST,113.66666666666669,1.1666666666666667,0.0,Buccaneers,408.5,0.3333333333333333
8,251,123.125,0.0,2.25,2.125,Graham Gano,Panthers,8.0,K,9,1.75,1.625,2017.0,250,122.125,0.125,0.5,0.375,Falcons,182.375,17.75,9.75,DST,81.625,3.375,0.0,Panthers,264.0,0.0
9,279,137.33333333333334,0.0,2.2222222222222223,2.1111111111111107,Graham Gano,Panthers,8.0,K,10,1.7777777777777777,1.6666666666666667,2017.0,286,136.33333333333334,0.1111111111111111,0.4444444444444444,0.4444444444444444,Dolphins,195.66666666666663,17.666666666666668,9.555555555555557,DST,78.44444444444444,3.2222222222222223,0.0,Panthers,274.1111111111111,0.0
10,336,151.5,0.0,2.1,2.0,Graham Gano,Jets,8.1,K,12,2.2,2.1,2017.0,346,151.7,0.0,0.7,1.0,Panthers,229.0,22.2,7.9,DST,117.9,1.9,0.0,Jets,346.9,0.0
11,385,168.27272727272728,0.0,2.1818181818181817,2.090909090909091,Graham Gano,Saints,8.181818181818182,K,13,2.090909090909091,1.9090909090909087,2017.0,372,180.54545454545453,0.09090909090909093,0.2727272727272727,1.0,Panthers,221.8181818181818,20.181818181818183,11.636363636363635,DST,112.9090909090909,2.8181818181818183,0.0,Saints,334.72727272727275,0.3636363636363637
