,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
16,16,0,2,2,Stephen Hauschka,Panthers,6.0,K,1,0,0,2013,1
43,43,0,2,2,Stephen Hauschka,49ers,9.0,K,2,3,3,2013,0
77,77,0,1,1,Stephen Hauschka,Jaguars,9.0,K,3,6,6,2013,0
105,105,0,3,3,Stephen Hauschka,Texans,11.0,K,4,2,2,2013,1
134,134,0,5,4,Stephen Hauschka,Colts,14.0,K,5,2,2,2013,1
171,171,0,2,2,Stephen Hauschka,Titans,8.0,K,6,2,2,2013,0
192,192,1,2,2,Stephen Hauschka,Cardinals,12.0,K,7,4,4,2013,1
243,243,0,0,0,Stephen Hauschka,Rams,2.0,K,8,2,2,2013,1
253,253,0,2,2,Stephen Hauschka,Buccaneers,9.0,K,9,3,3,2013,0
272,272,1,4,4,Stephen Hauschka,Falcons,17.0,K,10,3,3,2013,1
301,301,1,2,2,Stephen Hauschka,Min,13.0,K,11,5,5,2013,0
365,365,0,2,2,Stephen Hauschka,Saints,10.0,K,13,4,4,2013,0
410,410,0,1,1,Stephen Hauschka,49ers,5.0,K,14,2,2,2013,1
430,430,0,3,3,Stephen Hauschka,Giants,11.0,K,15,2,2,2013,1
480,480,0,2,1,Stephen Hauschka,Cardinals,4.0,K,16,1,1,2013,0
496,496,0,2,2,Stephen Hauschka,Rams,9.0,K,17,3,3,2013,0
