,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
184,184,184,0,0,Geronimo Allison,Falcons,0,0,0,0,0,0,2.0,WR,0,0,24,3,0,0,0,0,2,2017
242,242,242,0,0,Geronimo Allison,Packers,0,0,0,0,0,0,12.0,WR,0,0,122,6,0,0,0,0,3,2017
662,662,662,0,0,Geronimo Allison,Vikings,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,6,2017
757,757,757,0,0,Geronimo Allison,Packers,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,7,2017
