,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
10,10,10,0,0,Russell Shepard,49ers,0,0,0,0,0,0,11.0,WR,0,1,53,2,0,0,0,0,1,2017
207,207,207,0,0,Russell Shepard,Panthers,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,2,2017
428,428,428,0,0,Russell Shepard,Patriots,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,4,2017
532,532,532,0,0,Russell Shepard,Lions,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,5,2017
640,640,640,0,0,Russell Shepard,Panthers,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,6,2017
725,725,725,0,0,Russell Shepard,Bears,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,7,2017
833,833,833,0,0,Russell Shepard,Buccaneers,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,8,2017
932,932,932,0,0,Russell Shepard,Panthers,0,0,0,0,0,0,1.0,WR,0,0,0,0,0,1,0,11,9,2017
1008,1008,1008,0,0,Russell Shepard,Panthers,0,0,0,0,0,0,4.0,WR,0,0,40,3,0,0,0,0,10,2017
1353,1353,1353,0,0,Russell Shepard,Saints,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,0,0,0,13,2017
