,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
24,24,24.0,0.0,0.0,Seth Roberts,Titans,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,1,2017.0
306,306,24.0,0.0,0.0,Seth Roberts,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,3,2017.0
392,392,165.0,0.0,0.5,Seth Roberts,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.5,19.5,2.5,0.0,0.0,0.0,0.0,4,2017.0
504,504,240.66666666666666,0.0,0.3333333333333333,Seth Roberts,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.3333333333333333,29.333333333333332,3.0,0.0,0.0,0.0,0.0,5,2017.0
609,609,306.5,0.0,0.25,Seth Roberts,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,3.75,WR,0.0,0.25,30.5,2.75,0.0,0.0,0.0,0.0,6,2017.0
744,744,367.0,0.0,0.2,Seth Roberts,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,3.6,WR,0.0,0.2,31.4,2.8,0.0,0.0,0.0,0.0,7,2017.0
922,922,429.8333333333333,0.0,0.16666666666666666,Seth Roberts,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,WR,0.0,0.16666666666666666,28.666666666666668,2.5,0.0,0.0,0.0,0.0,9,2017.0
1131,1131,500.14285714285717,0.0,0.14285714285714285,Seth Roberts,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,3.0,WR,0.0,0.14285714285714285,28.571428571428573,2.4285714285714284,0.0,0.0,0.0,0.0,11,2017.0
1245,1245,579.0,0.0,0.25,Seth Roberts,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,2.875,WR,0.0,0.125,29.5,2.75,0.0,0.0,0.0,0.0,12,2017.0
1332,1332,653.0,0.0,0.2222222222222222,Seth Roberts,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,WR,0.0,0.1111111111111111,29.11111111111111,2.6666666666666665,0.0,0.0,0.0,0.0,13,2017.0
