,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
194,194,194,0,0,Adam Humphries,Buccaneers,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,2,2017
268,268,268,0,0,Adam Humphries,Vikings,0,0,0,0,0,0,6.0,WR,0,0,68,6,0,0,0,0,3,2017
372,372,372,0,0,Adam Humphries,Buccaneers,0,0,0,0,0,0,7.0,WR,0,0,70,6,0,0,0,0,4,2017
492,492,492,0,0,Adam Humphries,Buccaneers,0,0,0,0,0,0,5.0,WR,0,0,51,3,0,0,0,0,5,2017
600,600,600,0,0,Adam Humphries,Cardinals,0,0,0,0,0,0,5.0,WR,0,0,51,6,0,0,0,0,6,2017
768,768,768,0,1,Adam Humphries,Bills,0,0,0,0,0,0,0.0,WR,0,0,13,2,0,0,0,0,7,2017
829,829,829,0,0,Adam Humphries,Buccaneers,0,0,0,0,0,0,2.0,WR,0,0,26,4,0,0,0,0,8,2017
944,944,944,0,0,Adam Humphries,Saints,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,9,2017
1047,1047,1047,0,0,Adam Humphries,Buccaneers,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,10,2017
1154,1154,1154,0,0,Adam Humphries,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,11,2017
1234,1234,1234,0,0,Adam Humphries,Falcons,0,0,0,0,0,0,3.0,WR,0,0,38,4,0,0,0,0,12,2017
1342,1342,1342,0,0,Adam Humphries,Packers,0,0,0,0,0,0,3.0,WR,0,0,33,4,0,0,0,0,13,2017
