,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
15,15,15,0,0,Marlon Mack,Rams,0,0,0,0,0,0,10.0,RB,0,0,21,1,0,10,1,24,1,2017
148,148,148,0,0,Marlon Mack,Colts,0,0,0,0,0,0,1.0,RB,0,0,11,1,0,6,0,-3,2,2017
362,362,362,0,0,Marlon Mack,Colts,0,0,0,0,0,0,15.0,RB,0,0,2,1,0,9,1,91,5,2017
490,490,490,0,0,Marlon Mack,Titans,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,2,0,18,6,2017
537,537,537,0,0,Marlon Mack,Colts,0,0,0,0,0,0,6.0,RB,0,0,40,4,0,5,0,26,7,2017
604,604,604,0,0,Marlon Mack,Bengals,0,0,0,0,0,0,11.0,RB,0,1,36,3,0,11,0,27,8,2017
706,706,706,0,0,Marlon Mack,Texans,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,9,0,29,9,2017
797,797,797,0,0,Marlon Mack,Colts,0,0,0,0,0,0,1.0,RB,0,0,19,2,0,7,0,7,10,2017
941,941,941,0,0,Marlon Mack,Colts,0,0,0,0,0,0,3.0,RB,0,0,20,2,0,4,0,11,12,2017
1020,1020,1020,0,0,Marlon Mack,Jaguars,0,0,0,0,0,0,4.0,RB,0,0,8,1,0,6,0,46,13,2017
