,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
2,2,2.0,0.0,0.0,Jason Witten,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,11.0,TE,0.0,1.0,59.0,7.0,0.0,0.0,0.0,0.0,1,2017.0
46,46,2.0,0.0,0.0,Jason Witten,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,11.0,TE,0.0,1.0,59.0,7.0,0.0,0.0,0.0,0.0,2,2017.0
134,134,24.0,0.0,0.0,Jason Witten,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,13.0,TE,0.0,1.0,78.0,8.5,0.0,0.0,0.0,0.0,3,2017.0
200,200,60.666666666666664,0.0,0.0,Jason Witten,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,TE,0.0,0.6666666666666666,53.0,6.0,0.0,0.0,0.0,0.0,4,2017.0
220,220,95.5,0.0,0.0,Jason Witten,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,6.5,TE,0.0,0.5,42.0,4.75,0.0,0.0,0.0,0.0,5,2017.0
303,303,120.4,0.0,0.2,Jason Witten,49ers,0.0,0.0,0.0,0.0,0.0,0.0,6.2,TE,0.0,0.4,45.8,5.4,0.0,0.0,0.0,0.0,7,2017.0
368,368,150.83333333333334,0.0,0.16666666666666666,Jason Witten,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,7.0,TE,0.0,0.5,47.166666666666664,5.166666666666667,0.0,0.0,0.0,0.0,8,2017.0
435,435,181.85714285714286,0.0,0.14285714285714285,Jason Witten,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571429,TE,0.0,0.42857142857142855,44.857142857142854,4.857142857142857,0.0,0.0,0.0,0.0,9,2017.0
461,461,213.5,0.0,0.125,Jason Witten,Falcons,0.0,0.0,0.0,0.0,0.0,0.0,5.625,TE,0.0,0.375,39.875,4.375,0.0,0.0,0.0,0.0,10,2017.0
521,521,241.0,0.0,0.1111111111111111,Jason Witten,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,TE,0.0,0.3333333333333333,42.0,4.666666666666667,0.0,0.0,0.0,0.0,11,2017.0
552,552,269.0,0.0,0.1,Jason Witten,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,5.0,TE,0.0,0.3,38.5,4.3,0.0,0.0,0.0,0.0,12,2017.0
599,599,294.72727272727275,0.0,0.09090909090909091,Jason Witten,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,4.909090909090909,TE,0.0,0.2727272727272727,39.0,4.545454545454546,0.0,0.0,0.0,0.0,13,2017.0
