,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
16,16,0,2,2,Stephen Hauschka,Panthers,6.0,K,1,0,0,2013,1
43,43,0,2,2,Stephen Hauschka,49ers,9.0,K,2,3,3,2013,0
77,77,0,1,1,Stephen Hauschka,Jaguars,9.0,K,3,6,6,2013,0
105,105,0,3,3,Stephen Hauschka,Texans,11.0,K,4,2,2,2013,1
134,134,0,5,4,Stephen Hauschka,Colts,14.0,K,5,2,2,2013,1
171,171,0,2,2,Stephen Hauschka,Titans,8.0,K,6,2,2,2013,0
192,192,1,2,2,Stephen Hauschka,Cardinals,12.0,K,7,4,4,2013,1
243,243,0,0,0,Stephen Hauschka,Rams,2.0,K,8,2,2,2013,1
253,253,0,2,2,Stephen Hauschka,Buccaneers,9.0,K,9,3,3,2013,0
272,272,1,4,4,Stephen Hauschka,Falcons,17.0,K,10,3,3,2013,1
301,301,1,2,2,Stephen Hauschka,Min,13.0,K,11,5,5,2013,0
365,365,0,2,2,Stephen Hauschka,Saints,10.0,K,13,4,4,2013,0
410,410,0,1,1,Stephen Hauschka,49ers,5.0,K,14,2,2,2013,1
430,430,0,3,3,Stephen Hauschka,Giants,11.0,K,15,2,2,2013,1
480,480,0,2,1,Stephen Hauschka,Cardinals,4.0,K,16,1,1,2013,0
496,496,0,2,2,Stephen Hauschka,Rams,9.0,K,17,3,3,2013,0
528,9,0,2,2,Stephen Hauschka,Packers,10.0,K,1,4,4,2014,0
578,59,0,0,0,Stephen Hauschka,Chargers,3.0,K,2,3,3,2014,1
598,79,0,3,2,Stephen Hauschka,Broncos,8.0,K,3,2,2,2014,0
653,134,0,2,2,Stephen Hauschka,Redskins,9.0,K,5,3,3,2014,1
679,160,0,3,3,Stephen Hauschka,Cowboys,11.0,K,6,2,2,2014,0
716,197,0,2,2,Stephen Hauschka,Rams,8.0,K,7,2,2,2014,1
747,228,1,2,2,Stephen Hauschka,Panthers,9.0,K,8,1,1,2014,1
766,247,0,4,3,Stephen Hauschka,Raiders,12.0,K,9,3,3,2014,0
798,279,0,1,1,Stephen Hauschka,Giants,8.0,K,10,5,5,2014,0
832,313,0,2,2,Stephen Hauschka,Chiefs,8.0,K,11,2,2,2014,1
847,328,1,5,4,Stephen Hauschka,Cardinals,15.0,K,12,1,1,2014,0
883,364,0,4,4,Stephen Hauschka,49ers,13.0,K,13,1,1,2014,1
927,408,0,1,1,Stephen Hauschka,Eagles,6.0,K,14,3,3,2014,1
968,449,0,1,1,Stephen Hauschka,49ers,5.0,K,15,2,2,2014,0
995,476,0,3,0,Stephen Hauschka,Cardinals,5.0,K,16,5,5,2014,1
1023,504,0,2,2,Stephen Hauschka,Rams,8.0,K,17,2,2,2014,0
1449,407,0,3,2,Stephen Hauschka,Cardinals,7.0,K,14,1,1,2010,1
1476,434,0,3,3,Stephen Hauschka,Raiders,11.0,K,15,2,2,2010,1
1520,478,0,1,1,Stephen Hauschka,Texans,6.0,K,16,3,3,2010,0
1554,512,0,0,0,Stephen Hauschka,Chargers,4.0,K,17,4,4,2010,0
1586,22,0,1,1,Stephen Hauschka,49ers,5.0,K,1,2,2,2011,1
1640,76,1,2,2,Stephen Hauschka,Cardinals,9.0,K,3,1,1,2011,0
1693,129,0,1,0,Stephen Hauschka,Falcons,4.0,K,4,4,4,2011,0
1700,136,1,2,2,Stephen Hauschka,Giants,12.0,K,5,4,4,2011,1
1768,204,0,1,1,Stephen Hauschka,Browns,3.0,K,7,0,0,2011,1
1789,225,0,2,2,Stephen Hauschka,Bengals,6.0,K,8,0,0,2011,0
1815,251,0,3,2,Stephen Hauschka,Cowboys,7.0,K,9,1,1,2011,1
1832,268,0,5,5,Stephen Hauschka,Ravens,16.0,K,10,1,1,2011,0
1878,314,0,1,1,Stephen Hauschka,Rams,6.0,K,11,3,3,2011,1
1921,357,0,2,1,Stephen Hauschka,Redskins,5.0,K,12,2,2,2011,0
1942,378,0,1,1,Stephen Hauschka,Eagles,7.0,K,13,4,4,2011,0
1963,399,0,4,3,Stephen Hauschka,Rams,12.0,K,14,3,3,2011,0
2005,441,0,1,1,Stephen Hauschka,Bears,8.0,K,15,5,5,2011,1
2047,483,0,1,1,Stephen Hauschka,49ers,5.0,K,16,2,2,2011,0
2074,510,0,3,2,Stephen Hauschka,Cardinals,8.0,K,17,2,2,2011,1
2096,5,0,3,3,Stephen Hauschka,Rams,11.0,K,1,2,2,2015,1
2137,46,1,1,1,Stephen Hauschka,Packers,7.0,K,2,2,2,2015,1
2156,65,0,4,4,Stephen Hauschka,Bears,14.0,K,3,2,2,2015,0
2198,107,2,2,2,Stephen Hauschka,Lions,11.0,K,4,1,1,2015,0
2237,146,0,1,1,Stephen Hauschka,Bengals,6.0,K,5,3,3,2015,1
2253,162,1,3,3,Stephen Hauschka,Panthers,13.0,K,6,2,2,2015,0
2287,196,0,2,2,Stephen Hauschka,49ers,8.0,K,7,2,2,2015,1
2324,233,0,3,2,Stephen Hauschka,Cowboys,7.0,K,8,1,1,2015,1
2371,280,0,2,2,Stephen Hauschka,Cardinals,8.0,K,10,2,2,2015,0
2410,319,0,1,1,Stephen Hauschka,49ers,5.0,K,11,4,2,2015,0
2444,353,0,0,0,Stephen Hauschka,Steelers,3.0,K,12,4,3,2015,0
2459,368,0,1,1,Stephen Hauschka,Min,8.0,K,13,5,5,2015,1
2501,410,0,0,0,Stephen Hauschka,Ravens,5.0,K,14,5,5,2015,1
2515,424,0,3,3,Stephen Hauschka,Browns,12.0,K,15,3,3,2015,0
2567,476,0,1,1,Stephen Hauschka,Rams,5.0,K,16,2,2,2015,0
2577,486,2,4,3,Stephen Hauschka,Cardinals,16.0,K,17,4,3,2015,1
2619,10,0,4,3,Stephen Hauschka,Cardinals,10.0,K,1,1,1,2012,1
2655,46,0,2,2,Stephen Hauschka,Cowboys,9.0,K,2,3,3,2012,0
2704,95,0,0,0,Stephen Hauschka,Packers,2.0,K,3,2,2,2012,0
2722,113,0,2,2,Stephen Hauschka,Rams,7.0,K,4,1,1,2012,1
2744,135,0,3,3,Stephen Hauschka,Panthers,10.0,K,5,1,1,2012,1
2787,178,0,1,1,Stephen Hauschka,Patriots,6.0,K,6,3,3,2012,0
2810,201,1,3,2,Stephen Hauschka,49ers,8.0,K,7,0,0,2012,1
2839,230,0,2,1,Stephen Hauschka,Lions,6.0,K,8,3,3,2012,1
2872,263,0,1,1,Stephen Hauschka,Min,6.0,K,9,4,3,2012,0
2906,297,0,0,0,Stephen Hauschka,Jets,4.0,K,10,4,4,2012,0
2968,359,0,0,0,Stephen Hauschka,Dolphins,3.0,K,12,3,3,2012,1
2996,387,0,1,1,Stephen Hauschka,Bears,5.0,K,13,2,2,2012,1
3005,396,0,3,3,Stephen Hauschka,Cardinals,16.0,K,14,7,7,2012,0
3039,430,0,3,3,Stephen Hauschka,Bills,14.0,K,15,6,5,2012,1
3091,482,0,0,0,Stephen Hauschka,49ers,6.0,K,16,6,6,2012,0
3110,501,0,2,2,Stephen Hauschka,Rams,8.0,K,17,2,2,2012,0
3153,21,0,2,2,Stephen Hauschka,Dolphins,6.0,K,1,1,0,2016,0
3189,57,0,1,1,Stephen Hauschka,LA,3.0,K,2,0,0,2016,1
3197,65,0,3,3,Stephen Hauschka,49ers,13.0,K,3,4,4,2016,0
3233,101,1,2,2,Stephen Hauschka,Jets,11.0,K,4,3,3,2016,1
3305,173,0,3,2,Stephen Hauschka,Falcons,8.0,K,6,3,2,2016,0
3335,203,0,3,2,Stephen Hauschka,Cardinals,6.0,K,7,0,0,2016,1
3362,230,0,2,2,Stephen Hauschka,Saints,8.0,K,8,2,2,2016,1
3393,261,0,1,1,Stephen Hauschka,Bills,7.0,K,9,4,4,2016,0
3409,277,0,4,4,Stephen Hauschka,Patriots,13.0,K,10,2,1,2016,1
3444,312,0,3,2,Stephen Hauschka,Eagles,8.0,K,11,3,2,2016,0
3487,355,0,1,1,Stephen Hauschka,Buccaneers,3.0,K,12,0,0,2016,1
3497,365,0,4,4,Stephen Hauschka,Panthers,16.0,K,13,4,4,2016,0
3550,418,0,1,1,Stephen Hauschka,Packers,4.0,K,14,1,1,2016,1
3584,452,0,1,1,Stephen Hauschka,LA,6.0,K,15,3,3,2016,0
3619,487,0,2,1,Stephen Hauschka,Cardinals,5.0,K,16,3,2,2016,0
3631,499,0,4,4,Stephen Hauschka,49ers,13.0,K,17,2,1,2016,1
