,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
754,2012,16,Ryan Taylor,0,0,Titans,0,0,0,0,0,0,1.0,TE,0,0,11,1,0,0,0,0,0
1757,2013,3,Ryan Taylor,0,0,Bengals,0,0,0,0,0,0,1.0,TE,0,0,11,2,0,0,0,0,1
2070,2013,10,Ryan Taylor,0,0,Eagles,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,0
2221,2013,13,Ryan Taylor,0,0,Lions,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,1
2275,2013,14,Ryan Taylor,0,0,Falcons,0,0,0,0,0,0,0.0,TE,0,0,7,2,0,0,0,0,0
5602,2011,14,Ryan Taylor,0,0,Raiders,0,0,0,0,0,0,6.0,TE,0,1,4,1,0,0,0,0,0
