,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Away Games
0,0,0,0,Kevin Ogletree,Giants,0,0,0,0,0,0,23.0,WR,0,2,114,8,0,0,0,0,1,2012,1
1,1,0,0,Julio Jones,Chiefs,0,0,0,0,0,0,22.0,WR,0,2,108,6,0,0,0,0,1,2012,1
2,2,0,0,Stephen Hill,Bills,0,0,0,0,0,0,20.0,WR,0,2,89,5,0,0,0,0,1,2012,0
3,3,0,0,Lance Moore,Redskins,0,0,0,0,0,0,18.0,WR,0,1,120,6,0,0,0,0,1,2012,0
4,4,0,0,Demaryius Thomas,Steelers,0,0,0,0,0,0,17.0,WR,0,1,110,5,0,0,0,0,1,2012,0
5,5,0,0,Brandon Marshall,Colts,0,0,0,0,0,0,17.0,WR,0,1,119,9,0,0,0,0,1,2012,0
6,6,0,0,Andre Johnson,Dolphins,0,0,0,0,0,0,17.0,WR,0,1,119,8,0,0,0,0,1,2012,0
7,7,0,0,Pierre Garcon,Saints,0,0,0,0,0,0,16.0,WR,0,1,109,4,0,0,0,0,1,2012,1
8,8,0,0,Jeremy Maclin,Browns,0,0,0,0,0,0,15.0,WR,0,1,96,7,0,0,0,0,1,2012,1
9,9,0,0,James Jones,49ers,0,0,0,0,0,0,14.0,WR,0,1,81,4,0,0,0,0,1,2012,0
10,10,0,0,Alshon Jeffery,Colts,0,0,0,0,0,0,14.0,WR,0,1,80,3,0,0,0,0,1,2012,0
11,11,0,0,Reggie Wayne,Bears,0,0,0,0,0,0,13.0,WR,0,0,135,9,0,0,0,0,1,2012,1
12,12,0,0,Cecil Shorts,Min,0,0,0,0,0,0,13.0,WR,0,1,74,4,0,0,0,0,1,2012,1
13,13,0,0,Miles Austin,Giants,0,0,0,0,0,0,13.0,WR,0,1,73,4,0,0,0,0,1,2012,1
14,14,0,0,Andre Roberts,Seahawks,0,0,0,0,0,0,12.0,WR,0,1,54,5,0,1,0,15,1,2012,0
15,15,0,0,Brandon LaFell,Buccaneers,0,0,0,0,0,0,12.0,WR,0,1,65,3,0,0,0,0,1,2012,1
16,16,0,0,Malcom Floyd,Raiders,0,0,0,0,0,0,12.0,WR,0,1,66,4,0,0,0,0,1,2012,1
17,17,0,0,Anquan Boldin,Bengals,0,0,0,0,0,0,12.0,WR,0,1,63,4,0,1,0,3,1,2012,0
18,18,0,0,Nate Washington,Patriots,0,0,0,0,0,0,11.0,WR,0,1,53,2,0,0,0,0,1,2012,0
19,19,0,0,Aldrick Robinson,Saints,0,0,0,0,0,0,11.0,WR,0,1,52,4,0,0,0,0,1,2012,1
20,20,0,0,Stevie Johnson,Jets,0,0,0,0,0,0,11.0,WR,0,1,55,4,0,0,0,0,1,2012,1
21,21,0,0,Calvin Johnson,Rams,0,0,0,0,0,0,11.0,WR,0,0,111,6,0,0,0,0,1,2012,0
22,22,0,0,Brandon Gibson,Lions,0,0,0,0,0,0,11.0,WR,0,1,51,4,0,0,0,0,1,2012,1
23,23,0,0,Steve Smith,Buccaneers,0,0,0,0,0,0,10.0,WR,0,0,106,7,0,0,0,0,1,2012,1
24,24,0,0,Randy Moss,Packers,0,0,0,0,0,0,10.0,WR,0,1,47,4,0,0,0,0,1,2012,1
25,25,0,0,Jeremy Kerley,Bills,0,0,0,0,0,0,10.0,WR,0,1,45,4,0,0,0,0,1,2012,0
26,26,0,0,Donald Jones,Jets,0,0,0,0,0,0,10.0,WR,0,1,41,5,0,0,0,0,1,2012,1
27,27,0,0,Percy Harvin,Jaguars,0,0,0,0,0,0,10.0,WR,0,0,84,6,0,5,0,20,1,2012,0
28,28,0,0,Mike Wallace,Broncos,0,0,0,0,0,0,9.0,WR,0,1,37,4,0,0,0,0,1,2012,1
29,29,0,1,Rod Streater,Chargers,0,0,0,0,0,0,9.0,WR,1,1,27,4,0,0,0,0,1,2012,0
30,30,0,0,Sidney Rice,Cardinals,0,0,0,0,0,0,9.0,WR,0,1,36,4,0,0,0,0,1,2012,1
31,31,0,0,Donnie Avery,Bears,0,0,0,0,0,0,9.0,WR,0,1,37,3,0,0,0,0,1,2012,1
32,32,0,0,Roddy White,Chiefs,0,0,0,0,0,0,8.0,WR,0,0,87,6,0,0,0,0,1,2012,1
33,33,0,0,Jordy Nelson,49ers,0,0,0,0,0,0,8.0,WR,1,0,64,5,0,0,0,0,1,2012,0
34,34,0,0,Andrew Hawkins,Ravens,0,0,0,0,0,0,8.0,WR,0,0,86,8,0,0,0,0,1,2012,1
35,35,0,0,Dez Bryant,Giants,0,0,0,0,0,0,8.0,WR,0,0,85,4,0,0,0,0,1,2012,1
36,36,0,0,Mike Williams,Panthers,0,0,0,0,0,0,7.0,WR,0,1,12,2,0,0,0,0,1,2012,0
37,37,0,0,DeSean Jackson,Browns,0,0,0,0,0,0,7.0,WR,0,0,77,4,0,1,0,5,1,2012,1
38,38,0,0,A.J. Green,Ravens,0,0,0,0,0,0,7.0,WR,0,0,70,5,0,0,0,0,1,2012,1
