,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Away Games
19,19,0,0,DeAndre Hopkins,Bears,0,0,0,0,0,0,11.0,WR,0,1,54,5,0,0,0,0,1,2016,0
20,20,0,0,Quincy Enunwa,Bengals,0,0,0,0,0,0,11.0,WR,0,1,54,7,0,0,0,0,1,2016,0
21,21,0,0,Nelson Agholor,Browns,0,0,0,0,0,0,11.0,WR,0,1,57,4,0,0,0,0,1,2016,0
22,22,0,0,Davante Adams,Jaguars,0,0,0,0,0,0,11.0,WR,0,1,50,3,0,0,0,0,1,2016,1
23,23,0,0,Sterling Shepard,Cowboys,0,0,0,0,0,0,10.0,WR,0,1,43,3,0,0,0,0,1,2016,1
24,24,0,0,Alshon Jeffery,Texans,0,0,0,0,0,0,10.0,WR,0,0,105,4,0,0,0,0,1,2016,1
25,25,0,0,DeSean Jackson,Steelers,0,0,0,0,0,0,10.0,WR,0,0,102,6,0,0,0,0,1,2016,0
26,26,0,0,Stefon Diggs,Titans,0,0,0,0,0,0,10.0,WR,0,0,103,7,0,1,0,-1,1,2016,1
27,27,0,0,Michael Crabtree,Saints,0,0,0,0,0,0,10.0,WR,1,0,87,7,0,0,0,0,1,2016,1
28,28,0,0,Jordy Nelson,Jaguars,0,0,0,0,0,0,9.0,WR,0,1,32,6,0,0,0,0,1,2016,1
29,29,0,0,Brandon LaFell,Jets,0,0,0,0,0,0,9.0,WR,0,0,91,4,0,0,0,0,1,2016,1
30,30,0,0,Phillip Dorsett,Lions,0,0,0,0,0,0,9.0,WR,0,0,94,4,0,0,0,0,1,2016,0
31,31,0,0,Eric Decker,Bengals,0,0,0,0,0,0,9.0,WR,0,1,37,2,0,0,0,0,1,2016,0
32,32,0,0,Victor Cruz,Cowboys,0,0,0,0,0,0,9.0,WR,0,1,34,4,0,0,0,0,1,2016,1
33,33,0,0,Marvin Jones,Colts,0,0,0,0,0,0,8.0,WR,0,0,85,4,0,0,0,0,1,2016,1
34,34,0,0,Tyrell Williams,Chiefs,0,0,0,0,0,0,7.0,WR,0,0,71,2,0,0,0,0,1,2016,1
35,35,0,0,Tajae Sharpe,Min,0,0,0,0,0,0,7.0,WR,0,0,76,7,0,0,0,0,1,2016,0
36,36,0,0,Allen Robinson,Packers,0,0,0,0,0,0,7.0,WR,0,0,72,6,0,0,0,0,1,2016,0
37,37,0,0,Seth Roberts,Saints,0,0,0,0,0,0,7.0,WR,0,1,19,2,0,0,0,0,1,2016,1
38,38,0,0,Allen Hurns,Packers,0,0,0,0,0,0,7.0,WR,0,0,75,4,0,0,0,0,1,2016,0
39,39,0,0,T.Y. Hilton,Lions,0,0,0,0,0,0,7.0,WR,0,0,79,6,0,0,0,0,1,2016,0
40,40,0,0,Julian Edelman,Cardinals,0,0,0,0,0,0,7.0,WR,0,0,66,7,0,3,0,16,1,2016,1
41,41,0,0,Odell Beckham Jr.,Cowboys,0,0,0,0,0,0,7.0,WR,0,0,73,4,0,0,0,0,1,2016,1
42,42,0,0,Terrelle Pryor,Eagles,0,0,0,0,0,0,6.0,WR,0,0,68,3,0,0,0,0,1,2016,1
43,43,0,0,Quinton Patton,LA,0,0,0,0,0,0,6.0,WR,0,0,60,5,0,0,0,0,1,2016,0
44,44,0,0,Jeremy Kerley,LA,0,0,0,0,0,0,6.0,WR,0,0,61,7,0,0,0,0,1,2016,0
45,45,0,0,Tyreek Hill,Chargers,0,0,0,0,0,0,6.0,WR,0,1,9,1,0,0,0,0,1,2016,0
46,46,0,0,Michael Floyd,Patriots,0,0,0,0,0,0,6.0,WR,0,0,61,3,0,0,0,0,1,2016,0
47,47,0,0,Corey Coleman,Eagles,0,0,0,0,0,0,6.0,WR,0,0,69,2,0,0,0,0,1,2016,1
48,48,0,0,Randall Cobb,Jaguars,0,0,0,0,0,0,6.0,WR,0,0,57,6,0,3,0,11,1,2016,1
49,49,0,0,Kenny Britt,49ers,0,0,0,0,0,0,6.0,WR,0,0,67,4,0,0,0,0,1,2016,1
50,50,0,0,Cole Beasley,Giants,0,0,0,0,0,0,6.0,WR,0,0,65,8,0,0,0,0,1,2016,0
51,51,0,0,Keenan Allen,Chiefs,0,0,0,0,0,0,6.0,WR,0,0,63,6,0,0,0,0,1,2016,1
52,52,0,0,Michael Thomas,Raiders,0,0,0,0,0,0,5.0,WR,0,0,58,6,0,0,0,0,1,2016,0
53,53,0,0,Adam Thielen,Titans,0,0,0,0,0,0,5.0,WR,0,0,54,4,0,0,0,0,1,2016,1
54,54,0,0,Jarvis Landry,Seahawks,0,0,0,0,0,0,5.0,WR,0,0,59,7,0,0,0,0,1,2016,1
55,55,0,0,Jermaine Kearse,Dolphins,0,0,0,0,0,0,5.0,WR,0,0,57,5,0,0,0,0,1,2016,0
56,56,0,0,Pierre Garcon,Steelers,0,0,0,0,0,0,5.0,WR,0,0,51,6,0,0,0,0,1,2016,0
57,57,0,0,Jamison Crowder,Steelers,0,0,0,0,0,0,5.0,WR,0,0,58,6,0,0,0,0,1,2016,0
58,58,0,0,Sammie Coates,Redskins,0,0,0,0,0,0,5.0,WR,0,0,56,2,0,0,0,0,1,2016,1
59,59,0,0,Sammy Watkins,Ravens,0,0,0,0,0,0,4.0,WR,0,0,43,4,0,0,0,0,1,2016,1
60,60,0,0,Demaryius Thomas,Panthers,0,0,0,0,0,0,4.0,WR,0,0,48,4,0,0,0,0,1,2016,0
61,61,0,0,Golden Tate,Colts,0,0,0,0,0,0,4.0,WR,0,0,41,7,0,1,0,2,1,2016,1
62,62,0,0,Emmanuel Sanders,Panthers,0,0,0,0,0,0,4.0,WR,0,0,49,5,0,0,0,0,1,2016,0
63,63,0,0,Chris Conley,Chargers,0,0,0,0,0,0,4.0,WR,0,0,43,4,0,0,0,0,1,2016,0
64,64,0,0,Danny Amendola,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,48,3,0,0,0,0,1,2016,1
65,65,0,0,Terrance Williams,Giants,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,0,0,0,1,2016,0
66,66,0,0,Kevin White,Texans,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,0,0,0,1,2016,1
67,67,0,0,Breshad Perriman,Bills,0,0,0,0,0,0,3.0,WR,0,0,35,1,0,0,0,0,1,2016,0
68,68,0,0,Malcolm Mitchell,Cardinals,0,0,0,0,0,0,3.0,WR,0,0,33,2,0,0,0,0,1,2016,1
69,69,0,0,Brandon Marshall,Bengals,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,1,2016,0
70,70,0,0,Andre Johnson,Min,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,1,2016,0
71,71,0,0,Adam Humphries,Falcons,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,1,0,7,1,2016,1
72,72,0,0,Anquan Boldin,Colts,0,0,0,0,0,0,3.0,WR,0,0,35,3,0,0,0,0,1,2016,1
73,73,0,0,Travis Benjamin,Chiefs,0,0,0,0,0,0,3.0,WR,0,0,32,7,0,0,0,0,1,2016,1
74,74,0,0,Robert Woods,Ravens,0,0,0,0,0,0,2.0,WR,0,0,20,4,0,0,0,0,1,2016,1
75,75,0,0,Brian Quick,49ers,0,0,0,0,0,0,2.0,WR,0,0,23,3,0,0,0,0,1,2016,1
76,76,0,0,Rishard Matthews,Min,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,1,2016,0
77,77,0,0,Marqise Lee,Packers,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,1,2016,0
78,78,0,0,Ted Ginn Jr.,Broncos,0,0,0,0,0,0,2.0,WR,0,0,5,1,0,1,0,20,1,2016,1
79,79,0,0,Harry Douglas,Min,0,0,0,0,0,0,2.0,WR,0,0,21,2,0,0,0,0,1,2016,0
80,80,0,0,Tyler Boyd,Jets,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,1,2016,1
81,81,0,0,Kenny Stills,Seahawks,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,1,2016,1
82,82,0,0,Torrey Smith,LA,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,1,2016,0
83,83,0,0,Steve Smith,Bills,0,0,0,0,0,0,1.0,WR,0,0,19,5,0,0,0,0,1,2016,0
84,84,0,0,Paul Richardson,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,1,2016,0
85,85,0,0,J.J. Nelson,Patriots,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,1,2016,0
86,86,0,0,Chris Moore,Bills,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,1,2016,0
87,87,0,0,Tyler Lockett,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,17,3,0,0,0,0,1,2016,0
88,88,0,0,Vincent Jackson,Falcons,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,1,2016,1
89,89,0,0,Dorial Green-Beckham,Browns,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,1,2016,0
90,90,0,0,Leonte Carroo,Seahawks,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,1,2016,1
91,91,0,0,Brice Butler,Giants,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,1,2016,0
92,92,0,0,Philly Brown,Broncos,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,1,2016,1
93,93,0,0,Jaron Brown,Patriots,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,1,2016,0
94,94,0,0,Tavon Austin,49ers,0,0,0,0,0,0,1.0,WR,0,0,13,4,0,1,0,2,1,2016,1
95,95,0,0,Kamar Aiken,Bills,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,1,2016,0
96,96,0,0,James Wright,Jets,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,2,0,-6,1,2016,1
97,97,0,0,Albert Wilson,Chargers,0,0,0,0,0,0,0.0,WR,0,0,1,3,0,0,0,0,1,2016,0
98,98,0,0,Russell Shepard,Falcons,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,9,1,2016,1
99,99,0,0,Denard Robinson,Packers,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,3,0,7,1,2016,0
100,100,0,0,Andre Roberts,Colts,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1,2016,1
101,101,0,0,Cordarrelle Patterson,Titans,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,1,0,8,1,2016,1
102,102,0,0,Braxton Miller,Bears,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,1,2016,0
103,103,0,0,Charles Johnson,Titans,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,1,2016,1
104,104,0,0,Dontrelle Inman,Chiefs,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,1,2016,1
105,105,0,0,Andrew Hawkins,Eagles,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,-1,1,2016,1
106,106,0,0,Justin Hardy,Buccaneers,0,0,0,0,0,0,0.0,WR,0,0,0,1,0,0,0,0,1,2016,0
107,107,0,0,Rashad Greene,Packers,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,1,2016,0
108,108,0,0,Devin Funchess,Broncos,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,1,2016,1
109,109,0,0,Josh Doctson,Steelers,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,1,2016,0
110,110,0,0,Dez Bryant,Giants,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1,2016,0
111,111,0,0,John Brown,Patriots,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1,2016,0
112,112,0,0,Jared Abbrederis,Jaguars,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1,2016,1
113,113,0,0,Stefon Diggs,Packers,0,0,0,0,0,0,24.0,WR,0,1,182,9,0,0,0,0,2,2016,0
114,114,0,0,Travis Benjamin,Jaguars,0,0,0,0,0,0,23.0,WR,0,2,115,6,0,1,0,-1,2,2016,0
115,115,0,0,Corey Coleman,Ravens,0,0,0,0,0,0,22.0,WR,0,2,104,5,0,0,0,0,2,2016,0
116,116,0,0,Kelvin Benjamin,49ers,0,0,0,0,0,0,22.0,WR,0,2,108,7,0,0,0,0,2,2016,0
117,117,0,0,Eric Decker,Bills,0,0,0,0,0,0,18.0,WR,0,1,126,6,0,0,0,0,2,2016,1
118,118,0,0,DeAndre Hopkins,Chiefs,0,0,0,0,0,0,17.0,WR,0,1,113,7,0,0,0,0,2,2016,0
119,119,0,0,Marquise Goodwin,Jets,0,0,0,0,0,0,17.0,WR,0,1,112,2,0,0,0,0,2,2016,0
120,120,0,0,Mike Wallace,Browns,0,0,0,0,0,0,16.0,WR,0,2,41,4,0,0,0,0,2,2016,1
121,121,0,0,Julio Jones,Raiders,0,0,0,0,0,0,16.0,WR,0,1,106,5,0,0,0,0,2,2016,1
122,122,0,1,Danny Amendola,Dolphins,0,0,0,0,0,0,15.0,WR,0,2,48,4,0,0,0,0,2,2016,0
123,123,0,0,Greg Salas,Jets,0,0,0,0,0,0,14.0,WR,0,1,89,4,0,0,0,0,2,2016,0
124,124,0,0,Jordy Nelson,Min,0,0,0,0,0,0,13.0,WR,0,1,73,5,0,0,0,0,2,2016,1
125,125,0,0,Larry Fitzgerald,Buccaneers,0,0,0,0,0,0,13.0,WR,0,1,77,5,0,1,0,4,2,2016,0
126,126,0,0,Mike Evans,Cardinals,0,0,0,0,0,0,13.0,WR,0,1,70,6,0,0,0,0,2,2016,1
127,127,0,0,Jaron Brown,Buccaneers,0,0,0,0,0,0,13.0,WR,0,1,78,2,0,0,0,0,2,2016,0
128,128,0,0,Tyrell Williams,Jaguars,0,0,0,0,0,0,12.0,WR,0,1,61,3,0,0,0,0,2,2016,0
129,129,0,1,Jarvis Landry,Patriots,0,0,0,0,0,0,12.0,WR,0,0,135,10,0,0,0,0,2,2016,1
130,130,0,0,Demaryius Thomas,Colts,0,0,0,0,0,0,11.0,WR,1,0,90,5,0,0,0,0,2,2016,0
131,131,0,0,Willie Snead,Giants,0,0,0,0,0,0,11.0,WR,0,1,54,5,0,0,0,0,2,2016,1
132,132,0,0,Torrey Smith,Panthers,0,0,0,0,0,0,11.0,WR,0,1,55,3,0,0,0,0,2,2016,1
133,133,0,0,Sterling Shepard,Saints,0,0,0,0,0,0,11.0,WR,0,0,117,8,0,0,0,0,2,2016,0
134,134,0,0,Marvin Jones,Titans,0,0,0,0,0,0,11.0,WR,0,0,118,8,0,0,0,0,2,2016,0
135,135,0,0,DeVante Parker,Patriots,0,0,0,0,0,0,10.0,WR,0,0,106,8,0,0,0,0,2,2016,1
136,136,0,0,Brandon Marshall,Bills,0,0,0,0,0,0,10.0,WR,0,0,101,6,0,0,0,0,2,2016,1
137,137,0,0,Will Fuller,Chiefs,0,0,0,0,0,0,10.0,WR,0,0,104,4,0,0,0,0,2,2016,0
138,138,0,0,Dez Bryant,Redskins,0,0,0,0,0,0,10.0,WR,0,0,102,7,0,0,0,0,2,2016,1
139,139,0,0,Anquan Boldin,Titans,0,0,0,0,0,0,10.0,WR,0,1,48,4,0,0,0,0,2,2016,0
140,140,0,0,Kenny Stills,Patriots,0,0,0,0,0,0,9.0,WR,0,1,39,2,0,0,0,0,2,2016,1
141,141,0,0,Tyler Lockett,LA,0,0,0,0,0,0,9.0,WR,0,0,99,4,0,0,0,0,2,2016,1
142,142,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,9.0,WR,0,0,96,5,0,0,0,0,2,2016,0
143,143,0,0,Quincy Enunwa,Bills,0,0,0,0,0,0,9.0,WR,0,0,92,6,0,0,0,0,2,2016,1
144,144,0,0,Jamison Crowder,Cowboys,0,0,0,0,0,0,9.0,WR,0,1,39,6,0,0,0,0,2,2016,0
145,145,0,0,Michael Crabtree,Falcons,0,0,0,0,0,0,9.0,WR,0,1,31,4,0,0,0,0,2,2016,0
146,146,0,0,Sammie Coates,Bengals,0,0,0,0,0,0,9.0,WR,0,0,97,2,0,1,0,6,2,2016,0
147,147,0,0,Kenny Britt,Seahawks,0,0,0,0,0,0,9.0,WR,0,0,94,6,0,0,0,0,2,2016,0
148,148,0,1,Victor Cruz,Saints,0,0,0,0,0,0,8.0,WR,0,0,91,4,0,0,0,0,2,2016,0
149,149,0,0,Odell Beckham Jr.,Saints,0,0,0,0,0,0,8.0,WR,0,0,86,8,0,0,0,0,2,2016,0
150,150,0,0,Jordan Matthews,Bears,0,0,0,0,0,0,7.0,WR,0,0,71,6,0,0,0,0,2,2016,1
151,151,0,0,Marqise Lee,Chargers,0,0,0,0,0,0,7.0,WR,0,0,75,5,0,0,0,0,2,2016,1
152,152,0,0,Devin Funchess,49ers,0,0,0,0,0,0,7.0,WR,0,1,19,2,0,0,0,0,2,2016,0
153,153,0,0,Julian Edelman,Dolphins,0,0,0,0,0,0,7.0,WR,0,0,76,7,0,0,0,0,2,2016,0
154,154,0,0,Amari Cooper,Falcons,0,0,0,0,0,0,7.0,WR,0,0,71,5,0,0,0,0,2,2016,0
155,155,0,0,Cole Beasley,Redskins,0,0,0,0,0,0,7.0,WR,0,0,75,5,0,0,0,0,2,2016,1
156,156,0,0,Steve Smith,Browns,0,0,0,0,0,0,6.0,WR,0,0,64,3,0,0,0,0,2,2016,1
157,157,0,0,Jeremy Maclin,Texans,0,0,0,0,0,0,6.0,WR,0,0,68,6,0,0,0,0,2,2016,1
158,158,0,0,Andre Johnson,Lions,0,0,0,0,0,0,6.0,WR,0,1,9,1,0,0,0,0,2,2016,1
159,159,0,0,Allen Hurns,Chargers,0,0,0,0,0,0,6.0,WR,0,0,64,5,0,0,0,0,2,2016,1
160,160,0,0,Adam Humphries,Cardinals,0,0,0,0,0,0,6.0,WR,0,0,67,6,0,0,0,0,2,2016,1
161,161,0,0,Andre Holmes,Falcons,0,0,0,0,0,0,6.0,WR,0,1,6,1,0,0,0,0,2,2016,0
162,162,0,0,Justin Hardy,Raiders,0,0,0,0,0,0,6.0,WR,0,1,8,1,0,0,0,0,2,2016,1
163,163,0,0,Michael Floyd,Buccaneers,0,0,0,0,0,0,6.0,WR,0,1,8,2,0,0,0,0,2,2016,0
164,164,0,0,Brandin Cooks,Giants,0,0,0,0,0,0,6.0,WR,0,0,68,7,0,0,0,0,2,2016,1
165,165,0,1,Tyler Boyd,Steelers,0,0,0,0,0,0,6.0,WR,0,0,78,6,0,0,0,0,2,2016,1
166,166,0,0,Michael Thomas,Giants,0,0,0,0,0,0,5.0,WR,0,0,56,4,0,0,0,0,2,2016,1
167,167,0,0,Eddie Royal,Eagles,0,0,0,0,0,0,5.0,WR,0,0,52,4,0,0,0,0,2,2016,0
168,168,0,0,Allen Robinson,Chargers,0,0,0,0,0,0,5.0,WR,0,0,54,3,0,0,0,0,2,2016,1
169,169,0,0,Chris Hogan,Dolphins,0,0,0,0,0,0,5.0,WR,0,0,59,4,0,0,0,0,2,2016,0
170,170,0,0,Josh Doctson,Cowboys,0,0,0,0,0,0,5.0,WR,0,0,57,1,0,0,0,0,2,2016,0
171,171,0,0,Tavon Austin,Seahawks,0,0,0,0,0,0,5.0,WR,0,0,50,5,0,2,0,6,2,2016,0
172,172,0,0,Adam Thielen,Packers,0,0,0,0,0,0,4.0,WR,0,0,41,4,0,0,0,0,2,2016,0
173,173,0,0,Rishard Matthews,Lions,0,0,0,0,0,0,4.0,WR,0,0,40,4,0,0,0,0,2,2016,1
174,174,0,0,Vincent Jackson,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,44,4,0,0,0,0,2,2016,1
175,175,0,0,DeSean Jackson,Cowboys,0,0,0,0,0,0,4.0,WR,0,0,40,3,0,0,0,0,2,2016,0
176,176,0,0,T.Y. Hilton,Broncos,0,0,0,0,0,0,4.0,WR,0,0,41,4,0,0,0,0,2,2016,1
177,177,0,1,Ted Ginn Jr.,49ers,0,0,0,0,0,0,4.0,WR,0,0,51,2,0,1,0,5,2,2016,0
178,178,0,0,Randall Cobb,Min,0,0,0,0,0,0,4.0,WR,0,0,42,5,0,1,0,1,2,2016,1
179,179,0,0,Nelson Agholor,Bears,0,0,0,0,0,0,4.0,WR,0,0,42,4,0,0,0,0,2,2016,1
180,180,0,0,Kevin White,Eagles,0,0,0,0,0,0,3.0,WR,0,0,36,4,0,1,0,9,2,2016,0
181,181,0,0,Tajae Sharpe,Lions,0,0,0,0,0,0,3.0,WR,0,0,33,4,0,0,0,0,2,2016,1
182,182,0,0,Emmanuel Sanders,Colts,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,2,2016,0
183,183,0,0,Aldrick Robinson,Raiders,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,2,2016,1
184,184,0,0,Paul Richardson,LA,0,0,0,0,0,0,3.0,WR,0,0,35,3,0,0,0,0,2,2016,1
185,185,0,0,Terrelle Pryor,Ravens,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,2,2016,0
186,186,0,0,Breshad Perriman,Browns,0,0,0,0,0,0,3.0,WR,0,0,32,2,0,0,0,0,2,2016,1
187,187,0,1,Jalin Marshall,Bills,0,0,0,0,0,0,3.0,WR,0,0,45,3,0,0,0,0,2,2016,1
188,188,0,0,Brandon LaFell,Steelers,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,2,2016,1
189,189,0,0,A.J. Green,Steelers,0,0,0,0,0,0,3.0,WR,0,0,38,2,0,0,0,0,2,2016,1
190,190,0,0,Phillip Dorsett,Broncos,0,0,0,0,0,0,3.0,WR,0,0,30,1,0,0,0,0,2,2016,1
191,191,0,0,Antonio Brown,Bengals,0,0,0,0,0,0,3.0,WR,0,0,39,4,0,0,0,0,2,2016,0
192,192,0,0,Sammy Watkins,Jets,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,2,2016,0
193,193,0,0,Jordan Taylor,Colts,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,2,2016,0
194,194,0,0,Seth Roberts,Falcons,0,0,0,0,0,0,2.0,WR,0,0,25,3,0,0,0,0,2,2016,0
195,195,0,0,Quinton Patton,Panthers,0,0,0,0,0,0,2.0,WR,0,0,25,3,0,0,0,0,2,2016,1
196,196,0,0,Jordan Norwood,Colts,0,0,0,0,0,0,2.0,WR,0,0,24,3,0,0,0,0,2,2016,0
197,197,0,0,Jeremy Kerley,Panthers,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,0,0,0,2,2016,1
198,198,0,0,Andrew Hawkins,Ravens,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,2,2016,0
199,199,0,0,Pierre Garcon,Cowboys,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,2,2016,0
200,200,0,0,Alex Erickson,Steelers,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,2,2016,1
201,201,0,0,Doug Baldwin,LA,0,0,0,0,0,0,2.0,WR,0,0,20,3,0,0,0,0,2,2016,1
202,202,0,0,James Wright,Steelers,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,2,2016,1
203,203,0,0,Robert Woods,Jets,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,2,2016,0
204,204,0,0,Albert Wilson,Texans,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,2,2016,1
205,205,0,0,Golden Tate,Titans,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,2,2016,0
206,206,0,0,Rod Streater,Panthers,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,2,2016,1
207,207,0,0,Cecil Shorts,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,2,2016,1
208,208,0,0,Russell Shepard,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,16,2,0,0,0,0,2,2016,1
209,209,0,0,Mohamed Sanu,Raiders,0,0,0,0,0,0,1.0,WR,0,0,19,3,0,0,0,0,2,2016,1
210,210,0,0,Niles Paul,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,2,2016,0
211,211,0,0,Malcolm Mitchell,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,2,2016,0
212,212,0,0,Cody Latimer,Colts,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,2,2016,0
213,213,0,0,Jermaine Kearse,LA,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,2,2016,1
214,214,0,0,Charles Johnson,Packers,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,2,2016,0
215,215,0,0,Johnny Holton,Falcons,0,0,0,0,0,0,1.0,WR,0,0,4,1,0,1,0,14,2,2016,0
