,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0.0,0.0,1.0,Kareem Hunt,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,40.0,RB,0.0,2.0,98.0,5.0,0.0,17.0,1.0,148.0,1,2017.0
87,87,0.0,0.0,1.0,Kareem Hunt,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,40.0,RB,0.0,2.0,98.0,5.0,0.0,17.0,1.0,148.0,2,2017.0
175,175,43.5,0.0,0.5,Kareem Hunt,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,31.0,RB,0.0,1.0,63.0,4.0,0.0,15.0,1.5,114.5,3,2017.0
276,276,87.33333333333333,0.0,0.3333333333333333,Kareem Hunt,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,RB,0.0,0.6666666666666666,45.666666666666664,3.0,0.0,15.666666666666666,1.3333333333333333,133.66666666666666,4,2017.0
371,371,134.5,0.0,0.25,Kareem Hunt,Texans,0.0,0.0,0.0,0.0,0.0,0.0,24.5,RB,0.0,0.5,39.25,3.25,0.0,17.0,1.0,125.5,5,2017.0
454,454,181.8,0.0,0.2,Kareem Hunt,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,21.6,RB,0.0,0.4,33.2,3.2,0.0,19.4,0.8,121.8,6,2017.0
519,519,227.16666666666666,0.0,0.16666666666666666,Kareem Hunt,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,RB,0.0,0.3333333333333333,42.5,3.5,0.0,17.666666666666668,0.6666666666666666,105.0,7,2017.0
621,621,268.85714285714283,0.0,0.14285714285714285,Kareem Hunt,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,18.428571428571427,RB,0.0,0.2857142857142857,40.714285714285715,3.5714285714285716,0.0,17.714285714285715,0.5714285714285714,102.42857142857143,8,2017.0
688,688,312.875,0.0,0.125,Kareem Hunt,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,16.875,RB,0.0,0.25,38.375,3.5,0.0,18.25,0.5,95.375,9,2017.0
847,847,354.55555555555554,0.0,0.1111111111111111,Kareem Hunt,Giants,0.0,0.0,0.0,0.0,0.0,0.0,15.555555555555555,RB,0.0,0.2222222222222222,36.77777777777778,3.5555555555555554,0.0,17.22222222222222,0.4444444444444444,88.88888888888889,11,2017.0
960,960,403.8,0.0,0.1,Kareem Hunt,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,14.7,RB,0.0,0.2,33.5,3.5,0.0,17.3,0.4,87.3,12,2017.0
1014,1014,454.3636363636364,0.0,0.09090909090909091,Kareem Hunt,Jets,0.0,0.0,0.0,0.0,0.0,0.0,13.454545454545455,RB,0.0,0.18181818181818182,31.272727272727273,3.272727272727273,0.0,16.727272727272727,0.36363636363636365,80.9090909090909,13,2017.0
