,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
4,4,4,0,0,Adam Thielen,Vikings,0,0,0,0,0,0,15.0,WR,0,0,157,9,0,0,0,0,1,2017
157,157,157,0,1,Adam Thielen,Steelers,0,0,0,0,0,0,3.0,WR,0,0,44,5,0,0,0,0,2,2017
251,251,251,0,0,Adam Thielen,Vikings,0,0,0,0,0,0,9.0,WR,0,0,98,5,0,0,0,0,3,2017
390,390,390,0,1,Adam Thielen,Vikings,0,0,0,0,0,0,4.0,WR,0,0,59,5,0,0,0,0,4,2017
496,496,496,0,0,Adam Thielen,Bears,0,0,0,0,0,0,4.0,WR,0,0,34,5,0,1,0,11,5,2017
580,580,580,0,0,Adam Thielen,Vikings,0,0,0,0,0,0,9.0,WR,0,0,96,9,0,0,0,0,6,2017
702,702,702,0,0,Adam Thielen,Vikings,0,0,0,0,0,0,4.0,WR,0,0,41,5,0,0,0,0,7,2017
780,780,780,0,0,Adam Thielen,Browns,0,0,0,0,0,0,15.0,WR,0,1,98,5,0,0,0,0,8,2017
961,961,961,0,0,Adam Thielen,Redskins,0,0,0,0,0,0,22.0,WR,0,1,166,8,0,0,0,0,10,2017
1071,1071,1071,0,0,Adam Thielen,Vikings,0,0,0,0,0,0,18.0,WR,0,1,123,6,0,0,0,0,11,2017
1199,1199,1199,0,0,Adam Thielen,Lions,0,0,0,0,0,0,8.0,WR,0,0,89,8,0,0,0,0,12,2017
1327,1327,1327,0,0,Adam Thielen,Falcons,0,0,0,0,0,0,5.0,WR,0,0,51,4,0,0,0,0,13,2017
