,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
90,90,90.0,0.0,0.0,Mike Wallace,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1,2017.0
204,204,90.0,0.0,0.0,Mike Wallace,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2,2017.0
320,320,147.0,0.0,0.0,Mike Wallace,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,7.5,1.0,0.0,0.0,0.0,0.0,3,2017.0
358,358,204.66666666666666,0.0,0.0,Mike Wallace,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,7.0,1.0,0.0,0.3333333333333333,0.0,1.3333333333333333,4,2017.0
466,466,243.0,0.0,0.0,Mike Wallace,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,2.75,WR,0.0,0.25,19.0,2.25,0.0,0.25,0.0,1.0,5,2017.0
607,607,287.6,0.0,0.0,Mike Wallace,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,4.8,WR,0.0,0.2,41.8,2.4,0.0,0.2,0.0,0.8,6,2017.0
760,760,340.8333333333333,0.0,0.0,Mike Wallace,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,4.5,WR,0.0,0.16666666666666666,39.833333333333336,2.5,0.0,0.16666666666666666,0.0,0.6666666666666666,7,2017.0
889,889,400.7142857142857,0.0,0.0,Mike Wallace,Titans,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,WR,0.0,0.14285714285714285,35.42857142857143,2.2857142857142856,0.0,0.14285714285714285,0.0,0.5714285714285714,9,2017.0
1081,1081,461.75,0.0,0.0,Mike Wallace,Packers,0.0,0.0,0.0,0.0,0.0,0.0,4.25,WR,0.0,0.25,33.375,2.5,0.0,0.125,0.0,0.5,11,2017.0
1223,1223,530.5555555555555,0.0,0.0,Mike Wallace,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,5.0,WR,0.0,0.3333333333333333,35.888888888888886,2.6666666666666665,0.0,0.1111111111111111,0.0,0.4444444444444444,12,2017.0
1303,1303,599.8,0.0,0.0,Mike Wallace,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,4.9,WR,0.0,0.3,37.1,2.9,0.0,0.1,0.0,0.4,13,2017.0
