,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,90,90,0,0,Mike Wallace,Bengals,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1,2017,15,15,0,0,1,Ravens,111,20,7.0,DST,157,1.0,0,Bengals,268,0
1,204,204,0,0,Mike Wallace,Ravens,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,2,2017,31,31,0,1,4,Browns,293,10,20.0,DST,93,3.0,0,Ravens,386,0
2,320,320,0,0,Mike Wallace,Jaguars,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,1,0,4,3,2017,66,66,0,1,2,Ravens,52,7,15.0,DST,134,2.0,0,Jaguars,186,0
3,358,358,0,0,Mike Wallace,Ravens,0,0,0,0,0,0,11.0,WR,0,1,55,6,0,0,0,0,4,2017,117,117,0,0,1,Steelers,208,26,4.0,DST,173,1.0,0,Ravens,381,0
4,466,466,0,0,Mike Wallace,Raiders,0,0,0,0,0,0,13.0,WR,0,0,133,3,0,0,0,0,5,2017,153,153,0,0,0,Ravens,222,30,0.0,DST,143,0.0,0,Raiders,365,0
5,607,607,0,0,Mike Wallace,Ravens,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,6,2017,158,158,0,2,0,Bears,111,27,21.0,DST,231,4.0,0,Ravens,342,2
6,760,760,0,0,Mike Wallace,Vikings,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,7,2017,193,193,0,0,0,Ravens,144,16,9.0,DST,64,5.0,0,Vikings,208,0
7,889,889,0,0,Mike Wallace,Titans,0,0,0,0,0,0,7.0,WR,0,1,19,4,0,0,0,0,9,2017,246,246,0,0,2,Ravens,268,20,10.0,DST,73,2.0,0,Titans,341,0
8,1081,1081,0,0,Mike Wallace,Packers,0,0,0,0,0,0,11.0,WR,0,1,56,4,0,0,0,0,11,2017,309,309,0,0,1,Ravens,161,23,6.0,DST,58,3.0,0,Packers,219,0
9,1223,1223,0,0,Mike Wallace,Ravens,0,0,0,0,0,0,4.0,WR,0,0,48,5,0,0,0,0,12,2017,327,327,0,1,2,Texans,237,16,12.0,DST,66,2.0,0,Ravens,303,0
10,1303,1303,0,0,Mike Wallace,Ravens,0,0,0,0,0,0,11.0,WR,0,0,116,5,0,0,0,0,13,2017,355,355,0,1,2,Lions,294,20,19.0,DST,78,3.0,0,Ravens,372,1
