,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
28,28,28,0,0,Jacoby Brissett,Rams,0,3,2,0,0,51,2.0,QB,0,0,0,0,0,0,0,0,1,2017
62,62,62,0,0,Jacoby Brissett,Colts,0,37,20,1,0,216,8.0,QB,0,0,0,0,0,6,0,22,2,2017
75,75,75,0,0,Jacoby Brissett,Colts,0,24,17,0,1,259,29.0,QB,0,0,0,0,0,5,2,14,3,2017
122,122,122,0,1,Jacoby Brissett,Steelers,0,29,16,1,1,157,12.0,QB,0,0,0,0,0,3,0,33,4,2017
152,152,152,0,0,Jacoby Brissett,Colts,0,34,22,1,0,314,17.0,QB,0,0,0,0,0,8,1,14,5,2017
182,182,182,0,0,Jacoby Brissett,Titans,0,37,21,0,1,212,15.0,QB,0,0,0,0,0,4,0,15,6,2017
222,222,222,0,0,Jacoby Brissett,Colts,0,37,22,0,0,200,11.0,QB,0,0,0,0,0,5,0,31,7,2017
243,243,243,0,0,Jacoby Brissett,Bengals,0,39,25,1,2,233,19.0,QB,0,0,0,0,0,1,0,6,8,2017
271,271,271,0,1,Jacoby Brissett,Texans,0,30,20,0,2,308,24.0,QB,0,0,0,0,0,2,0,12,9,2017
310,310,310,0,0,Jacoby Brissett,Colts,0,24,14,1,2,222,18.0,QB,0,0,0,0,0,4,0,7,10,2017
387,387,387,0,1,Jacoby Brissett,Colts,0,29,17,0,0,196,7.0,QB,0,0,0,0,0,3,0,16,12,2017
421,421,421,0,0,Jacoby Brissett,Jaguars,0,36,21,2,1,174,11.0,QB,0,0,0,0,0,6,0,36,13,2017
