,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,28,28,0,0,Jacoby Brissett,Rams,0,3,2,0,0,51,2.0,QB,0,0,0,0,0,0,0,0,1,2017,1,1,0,1,2,Colts,150,9,31.0,DST,75,4.0,1,Rams,225,2
1,62,62,0,0,Jacoby Brissett,Colts,0,37,20,1,0,216,8.0,QB,0,0,0,0,0,6,0,22,2,2017,45,45,0,0,1,Cardinals,306,16,10.0,DST,83,4.0,0,Colts,389,0
2,75,75,0,0,Jacoby Brissett,Colts,0,24,17,0,1,259,29.0,QB,0,0,0,0,0,5,2,14,3,2017,76,76,0,0,3,Browns,235,28,7.0,DST,111,1.0,0,Colts,346,0
3,122,122,0,1,Jacoby Brissett,Steelers,0,29,16,1,1,157,12.0,QB,0,0,0,0,0,3,0,33,4,2017,94,94,0,1,1,Colts,139,18,23.0,DST,98,3.0,0,Steelers,237,2
4,122,122,0,1,Jacoby Brissett,Steelers,0,29,16,1,1,157,12.0,QB,0,0,0,0,0,3,0,33,4,2017,97,97,0,1,2,Ravens,206,9,17.0,DST,82,4.0,0,Steelers,288,0
5,152,152,0,0,Jacoby Brissett,Colts,0,34,22,1,0,314,17.0,QB,0,0,0,0,0,8,1,14,5,2017,151,151,0,0,0,49ers,336,23,3.0,DST,66,2.0,0,Colts,402,0
6,182,182,0,0,Jacoby Brissett,Titans,0,37,21,0,1,212,15.0,QB,0,0,0,0,0,4,0,15,6,2017,181,181,0,1,0,Colts,212,22,4.0,DST,85,1.0,0,Titans,297,0
7,222,222,0,0,Jacoby Brissett,Colts,0,37,22,0,0,200,11.0,QB,0,0,0,0,0,5,0,31,7,2017,200,200,0,2,0,Jaguars,330,27,6.0,DST,188,1.0,0,Colts,518,0
8,243,243,0,0,Jacoby Brissett,Bengals,0,39,25,1,2,233,19.0,QB,0,0,0,0,0,1,0,6,8,2017,219,219,1,0,1,Colts,216,23,15.0,DST,115,4.0,0,Bengals,331,1
9,271,271,0,1,Jacoby Brissett,Texans,0,30,20,0,2,308,24.0,QB,0,0,0,0,0,2,0,12,9,2017,240,240,0,1,0,Colts,279,20,15.0,DST,92,3.0,0,Texans,371,1
10,310,310,0,0,Jacoby Brissett,Colts,0,24,14,1,2,222,18.0,QB,0,0,0,0,0,4,0,7,10,2017,274,274,1,0,1,Steelers,228,20,9.0,DST,88,1.0,0,Colts,316,0
11,387,387,0,1,Jacoby Brissett,Colts,0,29,17,0,0,196,7.0,QB,0,0,0,0,0,3,0,16,12,2017,335,335,0,0,2,Titans,184,20,8.0,DST,92,0.0,0,Colts,276,0
12,421,421,0,0,Jacoby Brissett,Jaguars,0,36,21,2,1,174,11.0,QB,0,0,0,0,0,6,0,36,13,2017,358,358,0,0,2,Colts,149,10,15.0,DST,141,4.0,0,Jaguars,290,0
