,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3092,2015.0,1,Falcons,0.0,0.0,2.0,Eagles,336.0,24.0,5.0,DST,63.0,0.0,0.0,399.0,0.0,0.0
3117,2015.0,2,Falcons,0.0,0.0,2.0,Giants,336.0,24.0,5.0,DST,63.0,0.0,0.0,399.0,0.0,0.0
3158,2015.0,3,Falcons,0.0,0.5,1.0,Cowboys,313.5,22.0,6.5,DST,80.0,1.0,0.0,393.5,0.0,0.5
3170,2015.0,4,Falcons,0.0,0.3333333333333333,1.0,Texans,282.3333333333333,24.0,5.666666666666667,DST,95.66666666666667,1.3333333333333333,0.0,378.0,0.0,0.6666666666666666
3200,2015.0,5,Falcons,0.0,1.0,1.0,Redskins,305.25,23.25,9.75,DST,85.25,1.25,0.0,390.5,0.5,0.5
3251,2015.0,6,Falcons,0.0,0.8,1.2,Saints,288.0,22.4,12.0,DST,78.4,1.2,0.0,366.4,0.8,0.4
3261,2015.0,7,Falcons,0.0,0.6666666666666666,1.0,Titans,290.6666666666667,23.833333333333332,10.166666666666666,DST,78.83333333333333,1.1666666666666667,0.0,369.5,0.6666666666666666,0.5
3304,2015.0,8,Falcons,0.0,0.5714285714285714,1.1428571428571428,Buccaneers,274.7142857142857,21.428571428571427,10.428571428571429,DST,78.57142857142857,1.1428571428571428,0.0,353.2857142857143,0.5714285714285714,0.5714285714285714
3319,2015.0,9,Falcons,0.0,0.5,1.0,49ers,262.0,21.625,9.5,DST,83.375,1.25,0.0,345.375,0.5,0.5
3378,2015.0,11,Falcons,0.0,0.4444444444444444,1.1111111111111112,Colts,253.44444444444446,21.11111111111111,9.333333333333334,DST,88.88888888888889,1.1111111111111112,0.0,342.3333333333333,0.4444444444444444,0.5555555555555556
3406,2015.0,12,Falcons,0.0,0.5,1.2,Min,248.3,21.4,9.3,DST,87.4,1.2,0.0,335.7,0.4,0.5
3447,2015.0,13,Falcons,0.0,0.45454545454545453,1.1818181818181819,Buccaneers,241.54545454545453,21.272727272727273,9.0,DST,96.81818181818181,1.0909090909090908,0.0,338.3636363636364,0.36363636363636365,0.45454545454545453
3483,2015.0,14,Falcons,0.0,0.5,1.1666666666666667,Panthers,239.91666666666666,21.416666666666668,8.75,DST,102.58333333333333,1.0833333333333333,0.0,342.5,0.3333333333333333,0.5
3499,2015.0,15,Falcons,0.0,0.46153846153846156,1.0769230769230769,Jaguars,243.15384615384616,22.692307692307693,8.23076923076923,DST,105.61538461538461,1.1538461538461537,0.0,348.7692307692308,0.3076923076923077,0.5384615384615384
3528,2015.0,16,Falcons,0.0,0.42857142857142855,1.0714285714285714,Panthers,246.14285714285714,22.285714285714285,8.214285714285714,DST,104.14285714285714,1.2142857142857142,0.0,350.2857142857143,0.2857142857142857,0.5714285714285714
3572,2015.0,17,Falcons,0.0,0.4666666666666667,1.0,Saints,237.26666666666668,21.666666666666668,8.4,DST,107.53333333333333,1.2666666666666666,0.0,344.8,0.26666666666666666,0.5333333333333333
