,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,4,1,2,2,Adam Vinatieri,Lions,11.0,K,1,3,3,2016,0,Lions,0,0,0,Colts,368,35,4.0,DST,82,2.0,1,450,0,1
1,39,1,2,2,Adam Vinatieri,Broncos,10.0,K,2,2,2,2016,1,Broncos,0,1,1,Colts,170,20,25.0,DST,83,5.0,0,253,2,0
2,76,0,2,2,Adam Vinatieri,Chargers,8.0,K,3,2,2,2016,0,Chargers,0,1,1,Colts,317,26,13.0,DST,93,2.0,0,410,1,1
3,99,1,2,2,Adam Vinatieri,Jaguars,11.0,K,4,3,3,2016,1,Jaguars,0,0,1,Colts,190,27,9.0,DST,94,6.0,0,284,0,0
4,126,2,5,5,Adam Vinatieri,Bears,21.0,K,5,2,2,2016,0,Bears,0,0,0,Colts,298,29,5.0,DST,98,5.0,0,396,0,1
5,160,0,3,3,Adam Vinatieri,Texans,11.0,K,6,2,2,2016,1,Texans,0,0,1,Colts,231,23,6.0,DST,161,3.0,0,392,0,0
6,190,0,2,2,Adam Vinatieri,Titans,10.0,K,7,4,4,2016,1,Titans,0,0,0,Colts,341,34,2.0,DST,81,2.0,0,422,0,0
7,241,0,0,0,Adam Vinatieri,Chiefs,2.0,K,8,2,2,2016,0,Chiefs,0,1,1,Colts,172,14,14.0,DST,105,6.0,0,277,0,1
8,259,0,1,1,Adam Vinatieri,Packers,7.0,K,9,4,4,2016,1,Packers,0,0,2,Colts,270,31,6.0,DST,85,2.0,0,355,0,0
9,313,0,2,1,Adam Vinatieri,Titans,6.0,K,11,3,3,2016,0,Titans,0,0,1,Colts,251,24,5.0,DST,76,2.0,0,327,0,1
10,361,0,1,0,Adam Vinatieri,Steelers,1.0,K,12,1,1,2016,0,Steelers,0,0,2,Colts,219,7,14.0,DST,91,3.0,0,310,0,1
11,368,1,2,2,Adam Vinatieri,Jets,13.0,K,13,5,5,2016,1,Jets,0,1,0,Colts,282,41,3.0,DST,139,1.0,0,421,0,0
12,410,0,2,1,Adam Vinatieri,Texans,5.0,K,14,2,2,2016,0,Texans,0,1,2,Colts,265,17,11.0,DST,83,1.0,0,348,0,1
13,484,0,1,1,Adam Vinatieri,Raiders,5.0,K,16,2,2,2016,1,Raiders,0,1,2,Colts,288,25,7.0,DST,102,0.0,0,390,0,0
14,514,0,2,1,Adam Vinatieri,Jaguars,6.0,K,17,3,3,2016,0,Jaguars,1,1,1,Colts,290,24,11.0,DST,94,4.0,0,384,0,1
