,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
502,502,502,0,0,Austin Traylor,Broncos,0,0,0,0,0,0,3.0,TE,0,0,36,4,0,0,0,0,11,2017
555,555,555,0,0,Austin Traylor,Raiders,0,0,0,0,0,0,3.0,TE,0,0,34,1,0,0,0,0,12,2017
622,622,622,0,0,Austin Traylor,Dolphins,0,0,0,0,0,0,1.0,TE,0,0,16,2,0,0,0,0,13,2017
