,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
75,75,75,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,1,2017
146,146,146,0,0,Taywan Taylor,Jaguars,0,0,0,0,0,0,5.0,WR,0,0,42,1,0,2,0,16,2,2017
305,305,305,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,1.0,WR,0,0,16,2,0,1,0,-1,3,2017
443,443,443,0,0,Taywan Taylor,Texans,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,6,4,2017
543,543,543,0,0,Taywan Taylor,Dolphins,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,5,5,2017
567,567,567,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,12.0,WR,0,1,61,2,0,0,0,0,6,2017
703,703,703,0,0,Taywan Taylor,Browns,0,0,0,0,0,0,4.0,WR,0,0,45,3,0,0,0,0,7,2017
948,948,948,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,0.0,WR,0,0,-4,1,0,0,0,0,9,2017
1018,1018,1018,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,3.0,WR,0,0,34,2,0,1,0,4,10,2017
1275,1275,1275,0,0,Taywan Taylor,Colts,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,12,2017
1368,1368,1368,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,13,2017
