,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
391,0,4,4,Chris Boswell,@Cin,15.00,K,14,3,3,2015
392,0,5,4,Brandon McManus,Oak,12.00,K,14,0,0,2015
393,0,4,3,Randy Bullock,Ten,12.00,K,14,3,3,2015
394,0,3,3,Caleb Sturgis,Buf,11.00,K,14,2,2,2015
395,0,3,3,Chandler Catanzaro,Min,11.00,K,14,2,2,2015
396,1,2,2,Blair Walsh,@Ari,10.00,K,14,2,2,2015
397,0,3,3,Adam Vinatieri,@Jax,10.00,K,14,1,1,2015
398,0,1,1,Jason Myers,Ind,9.00,K,14,7,6,2015
399,0,2,2,Stephen Gostkowski,@Hou,9.00,K,14,3,3,2015
400,0,3,2,Mike Nugent,Pit,8.00,K,14,2,2,2015
401,0,1,1,Graham Gano,Atl,8.00,K,14,5,5,2015
402,0,2,2,Dan Carpenter,@Phi,8.00,K,14,2,2,2015
403,0,2,1,Josh Brown,@Mia,7.00,K,14,4,4,2015
404,0,2,2,Justin Tucker,Sea,6.00,K,14,0,0,2015
405,0,2,2,Nick Novak,NE,6.00,K,14,0,0,2015
406,0,1,1,Dustin Hopkins,@Chi,6.00,K,14,3,3,2015
407,0,1,1,Andrew Franks,NYG,6.00,K,14,3,3,2015
408,0,1,1,Kai Forbath,@TB,6.00,K,14,3,3,2015
409,0,2,1,Travis Coons,SF,6.00,K,14,3,3,2015
410,0,0,0,Stephen Hauschka,@Bal,5.00,K,14,5,5,2015
411,0,2,1,Connor Barth,NO,5.00,K,14,2,2,2015
412,0,2,1,Cairo Santos,SD,4.00,K,14,1,1,2015
413,0,1,1,Phil Dawson,@Cle,4.00,K,14,1,1,2015
414,0,0,0,Mason Crosby,Dal,4.00,K,14,4,4,2015
415,0,0,0,Greg Zuerlein,Det,3.00,K,14,3,3,2015
416,0,2,1,Josh Lambo,@KC,3.00,K,14,0,0,2015
417,0,1,0,Robbie Gould,Was,3.00,K,14,3,3,2015
418,0,0,0,Matt Prater,@Stl,2.00,K,14,2,2,2015
419,0,1,0,Sebastian Janikowski,@Den,1.00,K,14,1,1,2015
420,0,0,0,Dan Bailey,@GB,1.00,K,14,1,1,2015
421,0,5,4,Stephen Gostkowski,Ten,15.00,K,15,3,3,2015
422,1,3,3,Connor Barth,@Stl,13.00,K,15,2,2,2015
423,1,2,2,Cairo Santos,@Bal,12.00,K,15,4,4,2015
424,0,3,3,Stephen Hauschka,Cle,12.00,K,15,3,3,2015
425,0,4,3,Mason Crosby,@Oak,12.00,K,15,3,3,2015
426,1,3,3,Dan Bailey,NYJ,12.00,K,15,1,1,2015
427,0,3,3,Shayne Graham,@Jax,11.00,K,15,2,2,2015
428,1,1,1,Blair Walsh,Chi,10.00,K,15,5,5,2015
429,0,4,3,Nick Novak,@Ind,10.00,K,15,1,1,2015
430,0,2,2,Chandler Catanzaro,@Phi,10.00,K,15,5,4,2015
431,0,2,2,Chris Boswell,Den,10.00,K,15,4,4,2015
432,0,2,2,Kai Forbath,Det,9.00,K,15,3,3,2015
433,0,2,2,Sebastian Janikowski,GB,8.00,K,15,2,2,2015
434,0,2,1,Graham Gano,@NYG,8.00,K,15,5,5,2015
435,0,1,1,Greg Zuerlein,TB,7.00,K,15,4,4,2015
436,1,1,1,Robbie Gould,@Min,7.00,K,15,2,2,2015
437,0,2,2,Travis Coons,@Sea,7.00,K,15,1,1,2015
438,0,3,2,Randy Bullock,@Dal,7.00,K,15,2,1,2015
439,0,1,1,Mike Nugent,@SF,6.00,K,15,3,3,2015
440,0,2,1,Josh Lambo,Mia,6.00,K,15,4,3,2015
441,0,1,1,Caleb Sturgis,Ari,5.00,K,15,2,2,2015
442,0,1,0,Matt Prater,@NO,5.00,K,15,5,5,2015
443,0,1,1,Jason Myers,Atl,5.00,K,15,2,2,2015
444,0,0,0,Dustin Hopkins,Buf,5.00,K,15,5,5,2015
445,0,1,1,Dan Carpenter,@Was,5.00,K,15,2,2,2015
446,0,0,0,Josh Brown,Car,5.00,K,15,5,5,2015
447,0,1,1,Adam Vinatieri,Hou,4.00,K,15,1,1,2015
448,0,1,1,Ryan Succop,@NE,4.00,K,15,2,1,2015
449,0,0,0,Brandon McManus,@Pit,3.00,K,15,4,3,2015
450,0,0,0,Justin Tucker,KC,2.00,K,15,2,2,2015
451,0,0,0,Andrew Franks,@SD,2.00,K,15,2,2,2015
452,0,1,0,Phil Dawson,Cin,2.00,K,15,2,2,2015
453,0,0,0,Sam Koch,KC,0.00,K,15,0,0,2015
454,2,5,5,Blair Walsh,NYG,23.00,K,16,5,4,2015
455,1,4,4,Robbie Gould,@TB,16.00,K,16,2,2,2015
456,0,4,4,Matt Prater,SF,14.00,K,16,2,2,2015
457,1,2,2,Justin Tucker,Pit,10.00,K,16,2,2,2015
458,0,2,2,Nick Novak,@Ten,10.00,K,16,4,4,2015
459,1,3,2,Shayne Graham,Car,10.00,K,16,2,2,2015
460,1,2,2,Sebastian Janikowski,SD,9.00,K,16,1,1,2015
461,0,3,2,Brandon McManus,Cin,8.00,K,16,2,2,2015
462,0,3,2,Josh Lambo,@Oak,8.00,K,16,2,2,2015
463,0,2,2,Stephen Gostkowski,@NYJ,8.00,K,16,2,2,2015
464,0,3,1,Kai Forbath,Jax,8.00,K,16,5,5,2015
465,0,1,1,Chandler Catanzaro,GB,8.00,K,16,5,5,2015
466,0,2,2,Randy Bullock,NE,8.00,K,16,2,2,2015
467,1,2,1,Mike Nugent,@Den,7.00,K,16,2,2,2015
468,0,2,2,Graham Gano,@Atl,7.00,K,16,1,1,2015
469,0,3,2,Travis Coons,@KC,7.00,K,16,1,1,2015
470,0,1,1,Caleb Sturgis,Was,6.00,K,16,3,3,2015
471,0,1,1,Dustin Hopkins,@Phi,6.00,K,16,4,3,2015
472,0,2,2,Andrew Franks,Ind,6.00,K,16,0,0,2015
473,0,3,2,Dan Bailey,@Buf,6.00,K,16,0,0,2015
474,0,1,1,Greg Zuerlein,@Sea,5.00,K,16,3,2,2015
475,0,1,1,Cairo Santos,Cle,5.00,K,16,2,2,2015
476,0,1,1,Stephen Hauschka,Stl,5.00,K,16,2,2,2015
477,0,2,1,Phil Dawson,@Det,5.00,K,16,2,2,2015
478,0,1,1,Josh Brown,@Min,5.00,K,16,2,2,2015
479,0,1,1,Chris Boswell,@Bal,5.00,K,16,2,2,2015
480,0,1,1,Adam Vinatieri,@Mia,4.00,K,16,2,1,2015
481,0,1,1,Dan Carpenter,Dal,4.00,K,16,2,1,2015
482,0,1,0,Connor Barth,Chi,3.00,K,16,3,3,2015
483,0,0,0,Jason Myers,@NO,1.00,K,16,1,1,2015
484,0,0,0,Tim Masthay,@Ari,0.00,K,16,0,0,2015
485,2,4,3,Nick Novak,Jax,16.00,K,17,3,3,2015
486,2,4,3,Stephen Hauschka,@Ari,16.00,K,17,4,3,2015
487,1,3,3,Adam Vinatieri,Ten,14.00,K,17,3,3,2015
488,0,4,4,Phil Dawson,Stl,13.00,K,17,1,1,2015
489,1,3,3,Justin Tucker,@Cin,12.00,K,17,1,1,2015
490,0,4,4,Travis Coons,Pit,12.00,K,17,0,0,2015
491,0,3,3,Josh Brown,Phi,12.00,K,17,3,3,2015
492,0,5,3,Greg Zuerlein,@SF,10.00,K,17,1,1,2015
493,1,2,2,Josh Lambo,@Den,10.00,K,17,2,2,2015
494,0,2,2,Dustin Hopkins,@Dal,10.00,K,17,4,4,2015
495,0,3,3,Dan Carpenter,NYJ,10.00,K,17,2,1,2015
496,0,2,2,Brandon McManus,SD,9.00,K,17,3,3,2015
497,0,2,2,Blair Walsh,@GB,8.00,K,17,2,2,2015
498,1,2,1,Matt Prater,@Chi,8.00,K,17,3,3,2015
499,1,1,1,Mike Nugent,Bal,8.00,K,17,3,3,2015
500,0,2,2,Robbie Gould,Det,8.00,K,17,2,2,2015
501,0,1,1,Graham Gano,TB,8.00,K,17,5,5,2015
502,0,3,2,Andrew Franks,NE,8.00,K,17,2,2,2015
503,0,2,2,Kai Forbath,@Atl,8.00,K,17,2,2,2015
504,0,3,2,Chris Boswell,@Cle,8.00,K,17,2,2,2015
505,1,2,1,Shayne Graham,NO,7.00,K,17,2,2,2015
506,0,2,2,Mason Crosby,Min,7.00,K,17,1,1,2015
507,0,1,1,Ryan Succop,@Ind,6.00,K,17,3,3,2015
508,0,2,2,Jason Myers,@Hou,6.00,K,17,0,0,2015
509,0,0,0,Caleb Sturgis,@NYG,5.00,K,17,5,5,2015
510,0,1,1,Sebastian Janikowski,@KC,5.00,K,17,2,2,2015
511,0,2,1,Randy Bullock,@Buf,5.00,K,17,2,2,2015
512,0,2,1,Stephen Gostkowski,@Mia,4.00,K,17,1,1,2015
513,0,1,1,Connor Barth,@Car,4.00,K,17,1,1,2015
514,0,0,0,Cairo Santos,Oak,3.00,K,17,3,3,2015
515,0,0,0,Dan Bailey,Was,3.00,K,17,3,3,2015
516,0,0,0,Johnny Hekker,@SF,0.00,K,17,0,0,2015
517,0,1,0,Chandler Catanzaro,Sea,0.00,K,17,1,0,2015
