,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
9,9,9.0,0.0,0.0,Matt Ryan,Bears,0.0,30.0,21.0,0.0,1.0,321.0,19.0,QB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,1,2017.0
49,49,9.0,0.0,0.0,Matt Ryan,Falcons,0.0,30.0,21.0,0.0,1.0,321.0,19.0,QB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,2,2017.0
88,88,29.0,0.0,0.0,Matt Ryan,Lions,0.0,29.0,20.0,0.0,1.0,286.5,17.5,QB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.5,3,2017.0
127,127,48.666666666666664,0.0,0.0,Matt Ryan,Falcons,0.0,31.0,21.333333333333332,1.0,1.3333333333333333,289.0,17.333333333333332,QB,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,6.0,4,2017.0
188,188,68.25,0.0,0.25,Matt Ryan,Falcons,0.0,33.75,22.0,1.25,1.25,277.25,15.5,QB,0.0,0.0,0.0,0.0,0.0,1.5,0.0,6.5,6,2017.0
215,215,92.2,0.0,0.2,Matt Ryan,Patriots,0.0,34.0,22.4,1.2,1.2,271.4,15.0,QB,0.0,0.0,0.0,0.0,0.0,1.2,0.0,5.2,7,2017.0
240,240,112.66666666666667,0.0,0.16666666666666666,Matt Ryan,Jets,0.0,33.833333333333336,22.5,1.0,1.1666666666666667,265.0,15.5,QB,0.0,0.0,0.0,0.0,0.0,1.5,0.0,10.5,8,2017.0
272,272,130.85714285714286,0.0,0.42857142857142855,Matt Ryan,Panthers,0.0,33.142857142857146,21.857142857142858,0.8571428571428571,1.2857142857142858,263.42857142857144,16.285714285714285,QB,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,11.428571428571429,9,2017.0
308,308,148.5,0.0,0.375,Matt Ryan,Falcons,0.0,33.75,22.125,0.875,1.375,269.625,17.0,QB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.875,10,2017.0
339,339,166.22222222222223,0.0,0.3333333333333333,Matt Ryan,Steelers,0.0,33.22222222222222,22.11111111111111,0.8888888888888888,1.4444444444444444,263.55555555555554,17.11111111111111,QB,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,8.777777777777779,11,2017.0
376,376,183.5,0.0,0.3,Matt Ryan,Falcons,0.0,32.6,21.8,0.8,1.5,256.7,17.4,QB,0.0,0.0,0.0,0.0,0.0,1.9,0.0,9.1,12,2017.0
425,425,201.0,0.0,0.2727272727272727,Matt Ryan,Falcons,0.0,32.81818181818182,22.181818181818183,0.7272727272727273,1.4545454545454546,262.1818181818182,17.454545454545453,QB,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,8.363636363636363,13,2017.0
