,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
37,37,37.0,0.0,0.0,Stephen Anderson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TE,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,1,2017.0
133,133,37.0,0.0,0.0,Stephen Anderson,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TE,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,3,2017.0
189,189,85.0,0.0,0.0,Stephen Anderson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TE,0.0,0.0,14.0,1.5,0.0,0.0,0.0,0.0,4,2017.0
219,219,119.66666666666667,0.0,0.0,Stephen Anderson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,TE,0.0,0.0,18.666666666666668,1.6666666666666667,0.0,0.0,0.0,0.0,5,2017.0
291,291,144.5,0.0,0.0,Stephen Anderson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,2.5,TE,0.0,0.0,29.75,1.75,0.0,0.0,0.0,0.0,6,2017.0
394,394,173.8,0.0,0.0,Stephen Anderson,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,2.2,TE,0.0,0.0,27.2,1.8,0.0,0.0,0.0,0.0,8,2017.0
420,420,210.5,0.0,0.0,Stephen Anderson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,2.0,TE,0.0,0.0,24.5,1.6666666666666667,0.0,0.0,0.0,0.0,9,2017.0
465,465,240.42857142857142,0.0,0.0,Stephen Anderson,Rams,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,TE,0.0,0.0,27.285714285714285,2.0,0.0,0.0,0.0,0.0,10,2017.0
510,510,268.5,0.0,0.0,Stephen Anderson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,2.375,TE,0.0,0.0,27.625,2.0,0.0,0.0,0.0,0.0,11,2017.0
592,592,295.3333333333333,0.0,0.0,Stephen Anderson,Titans,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,TE,0.0,0.0,27.0,1.8888888888888888,0.0,0.0,0.0,0.0,13,2017.0
