,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3091,2015,1,Eagles,0,0,2,Falcons,290,26,6.0,DST,105,1.0,0,395,0,1
3114,2015,2,Eagles,0,2,0,Cowboys,250,20,11.0,DST,109,3.0,0,359,0,0
3138,2015,3,Eagles,0,1,3,Jets,276,17,19.0,DST,47,1.0,0,323,1,1
3191,2015,4,Eagles,0,1,0,Redskins,290,23,4.0,DST,127,1.0,0,417,0,1
3203,2015,5,Eagles,0,3,1,Saints,292,17,17.0,DST,96,5.0,0,388,0,0
3227,2015,6,Eagles,0,1,2,Giants,166,7,22.0,DST,81,3.0,0,247,1,0
3270,2015,7,Eagles,0,0,3,Panthers,190,27,8.0,DST,204,1.0,0,394,0,1
3312,2015,9,Eagles,0,0,1,Cowboys,277,27,13.0,DST,134,4.0,0,411,1,1
3350,2015,10,Eagles,0,0,0,Dolphins,190,20,10.0,DST,99,4.0,1,289,0,0
3389,2015,11,Eagles,0,1,0,Buccaneers,238,45,3.0,DST,283,1.0,0,521,0,0
3420,2015,12,Eagles,0,0,0,Lions,322,45,2.0,DST,108,2.0,0,430,0,1
3424,2015,13,Eagles,1,0,2,Patriots,324,28,28.0,DST,103,4.0,0,427,3,1
3470,2015,14,Eagles,0,1,1,Bills,260,20,9.0,DST,152,1.0,0,412,0,0
3517,2015,15,Eagles,0,0,0,Cardinals,263,40,2.0,DST,230,2.0,0,493,0,0
3549,2015,16,Eagles,0,0,0,Redskins,351,38,2.0,DST,67,2.0,0,418,0,0
3566,2015,17,Eagles,0,1,0,Giants,294,30,10.0,DST,208,2.0,0,502,1,1
