,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
22,22,22,0,1,Russell Wilson,Packers,0,27,14,0,0,158,9.0,QB,0,0,0,0,0,2,0,40,1,2017
48,48,48,0,0,Russell Wilson,Steelers,0,39,23,0,1,198,16.0,QB,0,0,0,0,0,12,0,34,2,2017
68,68,68,0,0,Russell Wilson,Titans,0,49,29,0,4,373,40.0,QB,0,0,0,0,0,7,0,26,3,2017
108,108,108,0,0,Russell Wilson,Steelers,1,26,21,2,2,295,30.0,QB,0,0,0,0,0,4,1,38,4,2017
157,157,157,0,0,Russell Wilson,Rams,0,37,24,1,1,198,12.0,QB,0,0,0,0,0,5,0,16,5,2017
203,203,203,0,0,Russell Wilson,Giants,0,39,27,0,3,334,32.0,QB,0,0,0,0,0,2,0,10,7,2017
236,236,236,0,0,Russell Wilson,Steelers,0,41,26,1,4,452,43.0,QB,0,0,0,0,0,4,0,30,8,2017
269,269,269,0,0,Russell Wilson,Steelers,0,45,24,2,2,297,26.0,QB,0,0,0,0,0,10,0,77,9,2017
302,302,302,0,0,Russell Wilson,Cardinals,0,32,22,0,2,238,22.0,QB,0,0,0,0,0,5,0,19,10,2017
328,328,328,0,1,Russell Wilson,Steelers,1,42,26,1,2,258,35.0,QB,0,0,0,0,0,7,1,86,11,2017
366,366,366,0,0,Russell Wilson,49ers,0,34,20,1,2,228,27.0,QB,0,0,0,0,0,7,1,25,12,2017
398,398,398,0,0,Russell Wilson,Steelers,0,31,20,0,3,227,30.0,QB,0,0,0,0,0,6,0,31,13,2017
