,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
30,30,30.0,0.0,0.0,James White,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.0,30.0,3.0,0.0,10.0,0.0,38.0,1,2017.0
104,104,30.0,0.0,0.0,James White,Saints,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.0,30.0,3.0,0.0,10.0,0.0,38.0,2,2017.0
220,220,67.0,0.0,0.0,James White,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,7.5,RB,0.0,0.0,57.5,5.5,0.0,6.0,0.0,24.5,3,2017.0
299,299,118.0,0.0,0.0,James White,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,RB,0.0,0.0,42.0,4.0,0.0,5.666666666666667,0.0,22.0,4,2017.0
389,389,163.25,0.0,0.0,James White,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,5.25,RB,0.0,0.0,43.25,5.5,0.0,4.5,0.0,18.25,5,2017.0
470,470,208.4,0.0,0.0,James White,Jets,0.0,0.0,0.0,0.0,0.0,0.0,5.2,RB,0.0,0.0,46.0,5.8,0.0,4.0,0.0,15.2,6,2017.0
521,521,252.0,0.0,0.0,James White,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RB,0.0,0.0,42.0,5.5,0.0,3.8333333333333335,0.0,16.5,7,2017.0
613,613,290.42857142857144,0.0,0.0,James White,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,RB,0.0,0.14285714285714285,40.0,5.428571428571429,0.0,3.857142857142857,0.0,16.857142857142858,8,2017.0
761,761,330.75,0.0,0.0,James White,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,5.875,RB,0.0,0.125,45.625,5.375,0.0,3.5,0.0,15.0,10,2017.0
864,864,378.55555555555554,0.0,0.0,James White,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.2222222222222222,41.77777777777778,5.111111111111111,0.0,3.3333333333333335,0.0,14.11111111111111,11,2017.0
958,958,427.1,0.0,0.0,James White,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,5.5,RB,0.0,0.2,37.6,4.6,0.0,3.5,0.0,14.0,12,2017.0
1017,1017,475.3636363636364,0.0,0.0,James White,Bills,0.0,0.0,0.0,0.0,0.0,0.0,5.090909090909091,RB,0.0,0.18181818181818182,34.36363636363637,4.2727272727272725,0.0,3.4545454545454546,0.0,13.909090909090908,13,2017.0
