,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,Julius Thomas,Ind,0,0,0,0,0,0,28.00,TE,0,3,104,7,0,0,0,0,1,2014
1,0,0,Vernon Davis,@Dal,0,0,0,0,0,0,16.00,TE,0,2,44,4,0,0,0,0,1,2014
2,0,0,Greg Olsen,@TB,0,0,0,0,0,0,14.00,TE,0,1,83,8,0,0,0,0,1,2014
3,0,0,Zach Ertz,Jax,0,0,0,0,0,0,13.00,TE,0,1,77,3,0,0,0,0,1,2014
4,0,0,Martellus Bennett,Buf,0,0,0,0,0,0,13.00,TE,0,1,70,8,0,0,0,0,1,2014
5,0,0,Dwayne Allen,@Den,0,0,0,0,0,0,12.00,TE,0,1,64,4,0,0,0,0,1,2014
6,0,0,Larry Donnell,@Det,0,0,0,0,0,0,11.00,TE,0,1,56,5,0,0,0,0,1,2014
7,0,0,Rob Gronkowski,@Mia,0,0,0,0,0,0,10.00,TE,0,1,40,4,0,0,0,0,1,2014
8,0,0,Delanie Walker,@KC,0,0,0,0,0,0,9.00,TE,0,1,37,3,0,0,0,0,1,2014
9,0,0,Dennis Pitta,Cin,0,0,0,0,0,0,8.00,TE,0,0,83,10,0,0,0,0,1,2014
10,0,0,Jimmy Graham,@Atl,0,0,0,0,0,0,8.00,TE,0,0,82,8,0,0,0,0,1,2014
11,0,0,Antonio Gates,@Ari,0,0,0,0,0,0,8.00,TE,0,0,81,6,0,0,0,0,1,2014
12,0,0,Anthony Fasano,Ten,0,0,0,0,0,0,8.00,TE,0,1,29,3,0,0,0,0,1,2014
13,0,0,Levine Toilolo,NO,0,0,0,0,0,0,7.00,TE,0,1,19,3,0,0,0,0,1,2014
14,0,0,Kyle Rudolph,@Stl,0,0,0,0,0,0,7.00,TE,0,1,16,2,0,0,0,0,1,2014
15,0,0,Jared Cook,Min,0,0,0,0,0,0,5.00,TE,0,0,56,4,0,0,0,0,1,2014
16,0,0,Brandon Myers,Car,0,0,0,0,0,0,4.00,TE,0,0,41,6,0,0,0,0,1,2014
17,0,0,Zach Miller,GB,0,0,0,0,0,0,4.00,TE,0,0,42,3,0,0,0,0,1,2014
18,0,0,Travis Kelce,Ten,0,0,0,0,0,0,4.00,TE,0,0,49,3,0,0,0,0,1,2014
19,0,0,Joseph Fauria,NYG,0,0,0,0,0,0,4.00,TE,1,0,26,1,0,0,0,0,1,2014
20,0,0,Jordan Cameron,@Pit,0,0,0,0,0,0,4.00,TE,0,0,47,2,0,0,0,0,1,2014
21,0,0,Mychal Rivera,@NYJ,0,0,0,0,0,0,3.00,TE,0,0,31,3,0,0,0,0,1,2014
22,0,0,Marcedes Lewis,@Phi,0,0,0,0,0,0,3.00,TE,0,0,35,6,0,0,0,0,1,2014
23,0,0,Tyler Eifert,@Bal,0,0,0,0,0,0,3.00,TE,0,0,37,3,0,0,0,0,1,2014
24,0,0,Jim Dray,@Pit,0,0,0,0,0,0,3.00,TE,0,0,30,2,0,0,0,0,1,2014
25,0,0,Owen Daniels,Cin,0,0,0,0,0,0,3.00,TE,0,0,34,4,0,0,0,0,1,2014
26,0,0,Austin Seferian-Jenkins,Car,0,0,0,0,0,0,2.00,TE,0,0,26,1,0,0,0,0,1,2014
27,0,0,Andrew Quarless,@Sea,0,0,0,0,0,0,2.00,TE,0,0,26,3,0,0,0,0,1,2014
28,0,0,Heath Miller,Cle,0,0,0,0,0,0,2.00,TE,0,0,26,3,0,0,0,0,1,2014
29,0,0,Ladarius Green,@Ari,0,0,0,0,0,0,2.00,TE,0,0,24,2,0,0,0,0,1,2014
30,0,0,Coby Fleener,@Den,0,0,0,0,0,0,2.00,TE,0,0,21,3,0,0,0,0,1,2014
31,0,0,Rhett Ellison,@Stl,0,0,0,0,0,0,2.00,TE,0,0,22,1,0,0,0,0,1,2014
32,0,0,Charles Clay,NE,0,0,0,0,0,0,2.00,TE,0,0,27,2,0,0,0,0,1,2014
33,0,0,John Carlson,SD,0,0,0,0,0,0,2.00,TE,0,0,20,1,0,0,0,0,1,2014
34,0,0,Jason Witten,SF,0,0,0,0,0,0,1.00,TE,0,0,14,2,0,0,0,0,1,2014
35,0,0,Dante Rosario,Buf,0,0,0,0,0,0,1.00,TE,0,0,12,1,0,0,0,0,1,2014
36,0,0,Brian Leonhardt,@NYJ,0,0,0,0,0,0,1.00,TE,0,0,12,1,0,0,0,0,1,2014
37,0,0,Lance Kendricks,Min,0,0,0,0,0,0,1.00,TE,0,0,12,2,0,0,0,0,1,2014
38,0,0,Rob Housler,SD,0,0,0,0,0,0,1.00,TE,0,0,16,1,0,0,0,0,1,2014
39,0,0,Jermaine Gresham,@Bal,0,0,0,0,0,0,1.00,TE,0,0,16,2,0,0,0,0,1,2014
40,0,0,Brent Celek,Jax,0,0,0,0,0,0,1.00,TE,0,0,15,3,0,0,0,0,1,2014
41,0,0,Gary Barnidge,@Pit,0,0,0,0,0,0,1.00,TE,0,0,13,1,0,0,0,0,1,2014
42,0,0,Luke Willson,GB,0,0,0,0,0,0,0.00,TE,0,0,1,1,0,0,0,0,1,2014
43,0,0,Benjamin Watson,@Atl,0,0,0,0,0,0,0.00,TE,0,0,0,1,0,0,0,0,1,2014
44,0,0,Luke Stocker,Car,0,0,0,0,0,0,0.00,TE,0,0,8,1,0,0,0,0,1,2014
45,0,0,Dion Sims,NE,0,0,0,0,0,0,0.00,TE,0,0,9,1,0,0,0,0,1,2014
46,0,0,Jordan Reed,@Hou,0,0,0,0,0,0,0.00,TE,0,0,4,1,0,0,0,0,1,2014
47,0,0,Brandon Pettigrew,NYG,0,0,0,0,0,0,0.00,TE,0,0,9,1,0,0,0,0,1,2014
48,0,0,Logan Paulsen,@Hou,0,0,0,0,0,0,0.00,TE,0,0,0,2,0,0,0,0,1,2014
49,0,0,Harold Hoskins,NE,0,0,0,0,0,0,0.00,TE,0,0,7,1,0,0,0,0,1,2014
50,0,0,Cory Harkey,Min,0,0,0,0,0,0,0.00,TE,0,0,4,1,0,0,0,0,1,2014
51,0,0,Ryan Griffin,Was,0,0,0,0,0,0,0.00,TE,0,0,6,1,0,0,0,0,1,2014
52,0,0,Virgil Green,Ind,0,0,0,0,0,0,0.00,TE,0,0,8,1,0,0,0,0,1,2014
53,0,0,Daniel Fells,@Det,0,0,0,0,0,0,0.00,TE,0,0,7,1,0,0,0,0,1,2014
54,0,0,Jace Amaro,Oak,0,0,0,0,0,0,0.00,TE,0,0,7,2,0,0,0,0,1,2014
55,0,0,Antonio Gates,Sea,0,0,0,0,0,0,27.00,TE,0,3,96,7,0,0,0,0,2,2014
56,0,0,Jimmy Graham,@Cle,0,0,0,0,0,0,23.00,TE,0,2,118,10,0,0,0,0,2,2014
57,0,0,Delanie Walker,Dal,0,0,0,0,0,0,20.00,TE,0,1,142,10,0,0,0,0,2,2014
58,0,0,Owen Daniels,Pit,0,0,0,0,0,0,14.00,TE,0,2,28,5,0,0,0,0,2,2014
59,0,0,Marcedes Lewis,@Was,0,0,0,0,0,0,13.00,TE,0,1,71,2,0,0,0,0,2,2014
60,0,0,Julius Thomas,KC,0,0,0,0,0,0,9.00,TE,0,1,39,4,0,0,0,0,2,2014
61,0,0,Martellus Bennett,@SF,0,0,0,0,0,0,9.00,TE,0,1,37,7,0,0,0,0,2,2014
62,0,0,Travis Kelce,@Den,0,0,0,0,0,0,8.00,TE,0,0,81,4,0,0,0,0,2,2014
63,0,0,Zach Ertz,@Ind,0,0,0,0,0,0,8.00,TE,0,0,86,4,0,0,0,0,2,2014
64,0,0,Larry Donnell,Ari,0,0,0,0,0,0,8.00,TE,0,0,81,7,0,0,0,0,2,2014
65,0,0,Greg Olsen,Det,0,0,0,0,0,0,7.00,TE,0,0,72,6,0,0,0,0,2,2014
66,0,0,Jack Doyle,Phi,0,0,0,0,0,0,7.00,TE,0,1,12,2,0,0,0,0,2,2014
67,0,0,Jacob Tamme,KC,0,0,0,0,0,0,6.00,TE,0,1,4,1,0,0,0,0,2,2014
68,0,0,Daniel Fells,Ari,0,0,0,0,0,0,6.00,TE,0,1,1,1,0,0,0,0,2,2014
69,0,0,Jed Collins,@Car,0,0,0,0,0,0,6.00,TE,0,1,3,2,0,0,0,0,2,2014
70,0,0,Kyle Rudolph,NE,0,0,0,0,0,0,5.00,TE,0,0,53,5,0,0,0,0,2,2014
71,0,0,Jared Cook,@TB,0,0,0,0,0,0,4.00,TE,0,0,46,4,0,0,0,0,2,2014
72,0,0,John Carlson,@NYG,0,0,0,0,0,0,4.00,TE,0,0,43,2,0,0,0,0,2,2014
73,0,0,Gary Barnidge,NO,0,0,0,0,0,0,4.00,TE,0,0,41,4,0,0,0,0,2,2014
74,0,0,Jason Witten,@Ten,0,0,0,0,0,0,3.00,TE,0,0,32,4,0,0,0,0,2,2014
75,0,0,Dennis Pitta,Pit,0,0,0,0,0,0,3.00,TE,0,0,30,3,0,0,0,0,2,2014
76,0,0,Brandon Myers,Stl,0,0,0,0,0,0,3.00,TE,0,0,33,2,0,0,0,0,2,2014
77,0,0,Rob Gronkowski,@Min,0,0,0,0,0,0,3.00,TE,0,0,32,4,0,0,0,0,2,2014
78,0,0,Anthony Fasano,@Den,0,0,0,0,0,0,3.00,TE,0,0,39,3,0,0,0,0,2,2014
79,0,0,Eric Ebron,@Car,0,0,0,0,0,0,3.00,TE,0,0,38,3,0,0,0,0,2,2014
80,0,0,Vernon Davis,Chi,0,0,0,0,0,0,3.00,TE,0,0,39,3,0,0,0,0,2,2014
81,0,0,Charles Clay,@Buf,0,0,0,0,0,0,3.00,TE,0,0,31,7,0,0,0,0,2,2014
82,0,1,Mychal Rivera,Hou,0,0,0,0,0,0,2.00,TE,0,0,31,5,0,0,0,0,2,2014
