,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
8,8,8,0,0,Ben Roethlisberger,Browns,0,36,24,1,2,263,20.0,QB,0,0,0,0,0,3,0,-8,1,2017
39,39,39,0,0,Ben Roethlisberger,Steelers,0,35,23,0,2,243,21.0,QB,0,0,0,0,0,2,0,-2,2,2017
91,91,91,0,1,Ben Roethlisberger,Bears,0,39,22,0,1,235,14.0,QB,0,0,0,0,0,1,0,6,3,2017
121,121,121,0,0,Ben Roethlisberger,Ravens,0,30,18,1,1,216,12.0,QB,0,0,0,0,0,1,0,-1,4,2017
164,164,164,0,0,Ben Roethlisberger,Steelers,0,55,33,5,0,312,2.0,QB,0,0,0,0,0,1,0,1,5,2017
184,184,184,0,0,Ben Roethlisberger,Chiefs,0,25,17,1,1,252,14.0,QB,0,0,0,0,0,2,0,-2,6,2017
211,211,211,0,0,Ben Roethlisberger,Steelers,0,24,14,0,2,224,20.0,QB,0,0,0,0,0,3,0,-3,7,2017
248,248,248,0,0,Ben Roethlisberger,Lions,0,31,17,1,1,317,16.0,QB,0,0,0,0,0,3,0,-2,8,2017
303,303,303,0,0,Ben Roethlisberger,Colts,1,31,19,1,2,236,21.0,QB,0,0,0,0,0,2,0,5,10,2017
327,327,327,0,0,Ben Roethlisberger,Steelers,0,45,30,0,4,299,36.0,QB,0,0,0,0,0,1,0,10,11,2017
360,360,360,0,0,Ben Roethlisberger,Steelers,1,45,33,2,4,351,38.0,QB,0,0,0,0,0,3,0,25,12,2017
404,404,404,0,0,Ben Roethlisberger,Bengals,0,40,24,1,2,290,21.0,QB,0,0,0,0,0,1,0,4,13,2017
