,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,69,69,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,9,1,2017,9,9,0,1,0,Steelers,135,9,12.0,DST,90,3.0,0,Packers,225,0
1,155,155,0,0,Jamaal Williams,Falcons,0,0,0,0,0,0,0.0,RB,0,0,5,1,0,2,0,6,2,2017,34,34,0,1,1,Packers,308,23,14.0,DST,59,3.0,0,Falcons,367,1
2,247,247,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,6,3,2017,78,78,0,1,0,Bengals,191,24,6.0,DST,110,3.0,0,Packers,301,0
3,325,325,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,1.0,RB,0,0,2,1,0,4,0,11,4,2017,101,101,0,2,2,Bears,205,14,13.0,DST,103,1.0,0,Packers,308,0
4,426,426,0,0,Jamaal Williams,Cowboys,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,1,5,2017,145,145,0,1,0,Packers,182,35,6.0,DST,160,4.0,0,Cowboys,342,0
5,677,677,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,9.0,RB,0,0,31,2,0,1,1,1,9,2017,260,260,0,1,0,Lions,353,30,3.0,DST,64,1.0,0,Packers,417,0
6,763,763,0,0,Jamaal Williams,Bears,0,0,0,0,0,0,6.0,RB,0,0,7,1,0,20,0,67,10,2017,282,282,0,0,0,Packers,182,23,4.0,DST,160,3.0,0,Bears,342,0
7,843,843,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,8.0,RB,0,0,38,4,0,18,0,57,11,2017,309,309,0,0,1,Ravens,161,23,6.0,DST,58,3.0,0,Packers,219,0
8,898,898,0,0,Jamaal Williams,Steelers,0,0,0,0,0,0,24.0,RB,0,1,69,4,0,21,1,66,12,2017,329,329,0,0,1,49ers,196,13,12.0,DST,84,3.0,0,Steelers,280,0
9,898,898,0,0,Jamaal Williams,Steelers,0,0,0,0,0,0,24.0,RB,0,1,69,4,0,21,1,66,12,2017,345,345,0,0,0,Packers,227,28,4.0,DST,80,4.0,0,Steelers,307,0
10,981,981,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,18.0,RB,0,0,10,2,0,21,1,113,13,2017,356,356,0,1,0,Buccaneers,230,20,19.0,DST,165,7.0,0,Packers,395,1
