,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1550,2011,1,Lions,0,1,1,Buccaneers,259,20,10.0,DST,56,2.0,0,315,0,1
1568,2011,2,Lions,0,3,3,Chiefs,116,3,24.0,DST,151,2.0,0,267,0,0
1625,2011,3,Lions,0,0,0,Min,189,23,5.0,DST,132,4.0,0,321,0,1
1634,2011,4,Lions,0,0,3,Cowboys,321,30,19.0,DST,113,1.0,0,434,2,1
1672,2011,5,Lions,0,0,0,Bears,237,13,10.0,DST,122,3.0,0,359,0,0
1706,2011,6,Lions,0,1,1,49ers,111,25,7.0,DST,203,2.0,0,314,0,0
1732,2011,7,Lions,0,0,2,Falcons,199,23,8.0,DST,129,3.0,0,328,0,0
1742,2011,8,Lions,0,2,1,Broncos,117,10,32.0,DST,195,7.0,0,312,2,1
1819,2011,10,Lions,0,1,0,Bears,107,37,4.0,DST,109,2.0,0,216,0,1
1839,2011,11,Lions,0,0,4,Panthers,272,35,9.0,DST,137,1.0,0,409,0,0
1885,2011,12,Lions,0,0,0,Packers,296,27,3.0,DST,53,2.0,0,349,0,0
1914,2011,13,Lions,0,0,0,Saints,338,31,2.0,DST,100,2.0,0,438,0,1
1921,2011,14,Lions,0,3,3,Min,156,28,28.0,DST,269,4.0,0,425,2,0
1973,2011,15,Lions,1,1,0,Raiders,345,27,8.0,DST,132,3.0,0,477,0,1
1985,2011,16,Lions,0,0,2,Chargers,299,10,17.0,DST,68,0.0,0,367,1,0
2032,2011,17,Lions,0,1,1,Packers,469,45,9.0,DST,81,3.0,1,550,0,1
