,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
45,45,45,0,0,Alshon Jeffery,Redskins,0,0,0,0,0,0,5.0,WR,1,0,38,3,0,0,0,0,1,2017
106,106,106,0,0,Alshon Jeffery,Chiefs,0,0,0,0,0,0,15.0,WR,0,1,92,7,0,0,0,0,2,2017
275,275,275,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,5.0,WR,0,0,56,4,0,0,0,0,3,2017
370,370,370,0,0,Alshon Jeffery,Chargers,0,0,0,0,0,0,8.0,WR,0,1,29,3,0,0,0,0,4,2017
511,511,511,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,3.0,WR,0,0,31,3,0,0,0,0,5,2017
589,589,589,0,0,Alshon Jeffery,Panthers,0,0,0,0,0,0,7.0,WR,0,0,71,4,0,0,0,0,6,2017
718,718,718,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,3.0,WR,0,0,37,2,0,0,0,0,7,2017
781,781,781,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,14.0,WR,1,1,62,2,0,0,0,0,8,2017
865,865,865,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,20.0,WR,0,2,84,6,0,0,0,0,9,2017
1076,1076,1076,0,0,Alshon Jeffery,Cowboys,0,0,0,0,0,0,14.0,WR,1,1,67,4,0,0,0,0,11,2017
1189,1189,1189,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,11.0,WR,0,1,52,5,0,0,0,0,12,2017
1325,1325,1325,0,0,Alshon Jeffery,Steelers,0,0,0,0,0,0,6.0,WR,0,0,61,4,0,0,0,0,13,2017
