,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1591,27,0,1,0,Lawrence Tynes,Redskins,2.0,K,1,2,2,2011,1
1624,60,0,0,0,Lawrence Tynes,Rams,4.0,K,2,4,4,2011,0
1657,93,0,0,0,Lawrence Tynes,Eagles,3.0,K,3,3,3,2011,1
1678,114,0,1,1,Lawrence Tynes,Cardinals,7.0,K,4,4,4,2011,1
1713,149,0,1,1,Lawrence Tynes,Seahawks,5.0,K,5,2,2,2011,0
1727,163,0,3,2,Lawrence Tynes,Bills,9.0,K,6,3,3,2011,0
1784,220,0,2,2,Lawrence Tynes,Dolphins,8.0,K,8,2,2,2011,0
1819,255,0,1,1,Lawrence Tynes,Patriots,6.0,K,9,3,3,2011,1
1842,278,0,2,2,Lawrence Tynes,49ers,8.0,K,10,2,2,2011,1
1885,321,0,1,1,Lawrence Tynes,Eagles,4.0,K,11,1,1,2011,0
1919,355,0,2,1,Lawrence Tynes,Saints,6.0,K,12,3,3,2011,1
1933,369,1,2,2,Lawrence Tynes,Packers,11.0,K,13,3,3,2011,0
1969,405,0,2,2,Lawrence Tynes,Cowboys,9.0,K,14,3,3,2011,1
2017,453,0,2,1,Lawrence Tynes,Redskins,4.0,K,15,1,1,2011,0
2037,473,0,2,2,Lawrence Tynes,Jets,9.0,K,16,3,3,2011,1
2076,512,0,2,1,Lawrence Tynes,Cowboys,7.0,K,17,4,4,2011,0
