,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
3152,20,0,1,1,Roberto Aguayo,Falcons,7.0,K,1,4,4,2016,1
3194,62,0,1,0,Roberto Aguayo,Cardinals,1.0,K,2,1,1,2016,1
3225,93,0,1,0,Roberto Aguayo,LA,2.0,K,3,3,2,2016,0
3256,124,0,0,0,Roberto Aguayo,Broncos,1.0,K,4,1,1,2016,0
3267,135,0,5,3,Roberto Aguayo,Panthers,9.0,K,5,0,0,2016,1
3325,193,0,3,2,Roberto Aguayo,49ers,10.0,K,7,4,4,2016,1
3370,238,0,1,1,Roberto Aguayo,Raiders,4.0,K,8,2,1,2016,0
3404,272,0,0,0,Roberto Aguayo,Falcons,2.0,K,9,2,2,2016,0
3415,283,0,2,2,Roberto Aguayo,Bears,10.0,K,10,4,4,2016,0
3434,302,0,4,4,Roberto Aguayo,Chiefs,13.0,K,11,1,1,2016,1
3492,360,0,1,0,Roberto Aguayo,Seahawks,2.0,K,12,2,2,2016,0
3508,376,0,3,2,Roberto Aguayo,Chargers,8.0,K,13,2,2,2016,1
3534,402,0,3,3,Roberto Aguayo,Saints,10.0,K,14,1,1,2016,0
3580,448,0,2,2,Roberto Aguayo,Cowboys,8.0,K,15,2,2,2016,1
3615,483,0,1,1,Roberto Aguayo,Saints,6.0,K,16,3,3,2016,1
3652,520,0,3,1,Roberto Aguayo,Panthers,5.0,K,17,2,2,2016,0
