,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
114,114,114,0,0,Samaje Perine,Rams,0,0,0,0,0,0,6.0,RB,0,0,0,1,0,21,0,67,2,2017
214,214,214,0,1,Samaje Perine,Redskins,0,0,0,0,0,0,3.0,RB,0,0,6,1,0,19,0,49,3,2017
315,315,315,0,0,Samaje Perine,Chiefs,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,6,0,27,4,2017
453,453,453,0,0,Samaje Perine,Redskins,0,0,0,0,0,0,10.0,RB,0,1,24,3,0,9,0,23,6,2017
726,726,726,0,0,Samaje Perine,Steelers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,9,9,2017
765,765,765,0,0,Samaje Perine,Redskins,0,0,0,0,0,0,5.0,RB,0,0,25,1,0,9,0,35,10,2017
823,823,823,0,0,Samaje Perine,Saints,0,0,0,0,0,0,17.0,RB,0,0,9,1,0,23,1,117,11,2017
905,905,905,0,0,Samaje Perine,Redskins,0,0,0,0,0,0,13.0,RB,0,0,30,3,0,24,0,100,12,2017
1011,1011,1011,0,0,Samaje Perine,Cowboys,0,0,0,0,0,0,6.0,RB,0,0,31,3,0,12,0,38,13,2017
