,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
22,22,22,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,8.0,WR,0,0,88,3,0,0,0,0,1,2017
166,166,166,0,0,Brandin Cooks,Saints,0,0,0,0,0,0,3.0,WR,0,0,37,2,0,2,0,6,2,2017
222,222,222,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,27.0,WR,1,2,131,5,0,0,0,0,3,2017
411,411,411,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,3.0,WR,0,0,38,3,0,1,0,4,4,2017
481,481,481,0,0,Brandin Cooks,Buccaneers,0,0,0,0,0,0,8.0,WR,0,0,85,5,0,0,0,0,5,2017
583,583,583,0,0,Brandin Cooks,Jets,0,0,0,0,0,0,9.0,WR,0,0,93,6,0,0,0,0,6,2017
675,675,675,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,12.0,WR,0,1,65,4,0,0,0,0,7,2017
831,831,831,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,2.0,WR,0,0,26,5,0,0,0,0,8,2017
992,992,992,0,0,Brandin Cooks,Broncos,0,0,0,0,0,0,7.0,WR,0,0,74,6,0,0,0,0,10,2017
1070,1070,1070,0,0,Brandin Cooks,Raiders,0,0,0,0,0,0,20.0,WR,0,1,149,6,0,0,0,0,11,2017
1181,1181,1181,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,15.0,WR,0,1,83,6,0,1,0,11,12,2017
1378,1378,1378,0,0,Brandin Cooks,Bills,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,1,0,5,13,2017
