,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3103,2015,1,Bears,0,0,0,Packers,189,31,0.0,DST,133,0.0,0,322,0,0
3128,2015,2,Bears,0,1,1,Cardinals,185,48,4.0,DST,115,0.0,0,300,0,0
3157,2015,3,Bears,0,0,0,Seahawks,212,26,5.0,DST,159,4.0,0,371,0,1
3179,2015,4,Bears,0,1,1,Raiders,173,20,10.0,DST,70,2.0,0,243,0,0
3212,2015,5,Bears,1,0,0,Chiefs,170,17,9.0,DST,117,3.0,0,287,0,1
3240,2015,6,Bears,0,2,1,Lions,391,37,8.0,DST,155,2.0,0,546,0,1
3303,2015,8,Bears,0,0,1,Min,180,23,4.0,DST,147,1.0,0,327,0,0
3320,2015,9,Bears,0,1,0,Chargers,262,19,8.0,DST,77,2.0,0,339,0,1
3347,2015,10,Bears,0,1,1,Rams,191,13,12.0,DST,94,1.0,0,285,0,1
3379,2015,11,Bears,0,0,0,Broncos,219,17,9.0,DST,170,5.0,0,389,0,0
3399,2015,12,Bears,0,1,1,Packers,188,13,13.0,DST,177,2.0,0,365,0,1
3445,2015,13,Bears,1,0,0,49ers,170,26,7.0,DST,121,4.0,0,291,0,0
3473,2015,14,Bears,0,0,1,Redskins,275,24,6.0,DST,99,3.0,0,374,0,0
3519,2015,15,Bears,0,0,0,Min,221,38,1.0,DST,129,1.0,0,350,0,1
3536,2015,16,Bears,0,2,1,Buccaneers,285,21,8.0,DST,104,1.0,0,389,0,1
3575,2015,17,Bears,0,0,0,Lions,282,24,5.0,DST,67,4.0,0,349,0,0
