,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
34,34,34.0,0.0,0.0,Shane Vereen,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RB,0.0,0.0,51.0,9.0,0.0,0.0,0.0,0.0,1,2017.0
120,120,34.0,0.0,0.0,Shane Vereen,Giants,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RB,0.0,0.0,51.0,9.0,0.0,0.0,0.0,0.0,2,2017.0
234,234,77.0,0.0,0.0,Shane Vereen,Eagles,0.0,0.0,0.0,0.0,0.0,0.0,4.5,RB,0.0,0.0,39.0,6.0,0.0,3.0,0.0,14.0,3,2017.0
313,313,129.33333333333334,0.0,0.0,Shane Vereen,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,RB,0.0,0.0,32.0,4.666666666666667,0.0,2.3333333333333335,0.0,11.0,4,2017.0
397,397,175.25,0.0,0.0,Shane Vereen,Giants,0.0,0.0,0.0,0.0,0.0,0.0,3.0,RB,0.0,0.0,26.75,3.75,0.0,3.0,0.0,11.75,5,2017.0
501,501,219.6,0.0,0.0,Shane Vereen,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,3.0,RB,0.0,0.0,26.8,3.8,0.0,3.4,0.0,13.0,6,2017.0
577,577,266.5,0.0,0.0,Shane Vereen,Giants,0.0,0.0,0.0,0.0,0.0,0.0,2.5,RB,0.0,0.0,22.333333333333332,3.1666666666666665,0.0,3.0,0.0,11.5,7,2017.0
710,710,310.85714285714283,0.0,0.0,Shane Vereen,Giants,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,RB,0.0,0.0,19.428571428571427,3.142857142857143,0.0,2.857142857142857,0.0,10.428571428571429,9,2017.0
779,779,360.75,0.0,0.0,Shane Vereen,49ers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,18.75,3.125,0.0,2.5,0.0,9.125,10,2017.0
881,881,407.22222222222223,0.0,0.0,Shane Vereen,Giants,0.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,RB,0.0,0.0,19.666666666666668,3.2222222222222223,0.0,2.7777777777777777,0.0,9.333333333333334,11,2017.0
959,959,454.6,0.0,0.0,Shane Vereen,Redskins,0.0,0.1,0.0,0.1,0.0,0.0,1.9,RB,0.0,0.0,19.2,3.2,0.0,2.7,0.0,9.7,12,2017.0
1042,1042,500.45454545454544,0.0,0.0,Shane Vereen,Raiders,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,1.8181818181818181,RB,0.0,0.0,18.272727272727273,3.0,0.0,2.727272727272727,0.0,10.454545454545455,13,2017.0
