,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
246,246,246.0,0.0,0.0,Josh Doctson,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,3,2017.0
421,421,246.0,0.0,0.0,Josh Doctson,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,4,2017.0
591,591,333.5,0.0,0.0,Josh Doctson,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,6.5,WR,0.0,0.5,39.5,1.5,0.0,0.0,0.0,0.0,6,2017.0
719,719,419.3333333333333,0.0,0.0,Josh Doctson,Eagles,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,WR,0.0,0.6666666666666666,30.0,1.3333333333333333,0.0,0.0,0.0,0.0,7,2017.0
804,804,494.25,0.0,0.0,Josh Doctson,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,5.75,WR,0.0,0.5,32.25,1.75,0.0,0.0,0.0,0.0,8,2017.0
900,900,556.2,0.0,0.0,Josh Doctson,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,5.8,WR,0.0,0.6,26.0,1.6,0.0,0.0,0.0,0.0,9,2017.0
1023,1023,613.5,0.0,0.0,Josh Doctson,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,WR,0.0,0.5,31.5,1.8333333333333333,0.0,0.0,0.0,0.0,10,2017.0
1093,1093,672.0,0.0,0.0,Josh Doctson,Saints,0.0,0.0,0.0,0.0,0.0,0.0,5.285714285714286,WR,0.0,0.42857142857142855,31.285714285714285,2.142857142857143,0.0,0.0,0.0,0.0,11,2017.0
1200,1200,724.625,0.0,0.0,Josh Doctson,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,5.625,WR,0.0,0.375,37.5,2.375,0.0,0.0,0.0,0.0,12,2017.0
1316,1316,777.4444444444445,0.0,0.0,Josh Doctson,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,5.888888888888889,WR,0.0,0.4444444444444444,36.44444444444444,2.3333333333333335,0.0,0.0,0.0,0.0,13,2017.0
