,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
9,2016.0,1,Panthers,0.0,1.0,2.0,Broncos,159.0,21.0,9.0,DST,148.0,2.0,0.0,307.0,0.0,1.0
37,2016.0,2,Panthers,0.0,1.0,2.0,49ers,159.0,21.0,9.0,DST,148.0,2.0,0.0,307.0,0.0,1.0
90,2016.0,3,Panthers,0.0,1.0,2.0,Min,198.0,24.0,12.0,DST,106.5,2.0,0.0,304.5,0.5,0.5
105,2016.0,4,Panthers,0.0,0.6666666666666666,1.3333333333333333,Falcons,183.0,23.333333333333332,9.0,DST,90.33333333333333,2.0,0.0,273.3333333333333,0.3333333333333333,0.3333333333333333
142,2016.0,5,Panthers,0.0,0.5,1.25,Buccaneers,257.5,29.5,9.5,DST,90.25,2.25,0.0,347.75,0.5,0.5
176,2016.0,6,Panthers,0.0,0.4,1.0,Saints,246.4,27.0,8.8,DST,94.8,2.2,0.0,341.2,0.4,0.4
214,2016.0,8,Panthers,0.0,0.3333333333333333,1.0,Cardinals,282.0,29.333333333333332,7.833333333333333,DST,89.5,2.0,0.0,371.5,0.3333333333333333,0.5
244,2016.0,9,Panthers,0.0,0.42857142857142855,1.0,LA,286.85714285714283,28.0,9.857142857142858,DST,80.14285714285714,2.857142857142857,0.0,367.0,0.42857142857142855,0.42857142857142855
278,2016.0,10,Panthers,0.0,0.375,1.0,Chiefs,286.0,25.75,10.25,DST,77.5,3.0,0.0,363.5,0.375,0.5
297,2016.0,11,Panthers,0.0,0.3333333333333333,1.0,Saints,272.55555555555554,25.11111111111111,10.11111111111111,DST,79.0,3.0,0.0,351.55555555555554,0.3333333333333333,0.4444444444444444
340,2016.0,12,Panthers,0.1,0.4,1.0,Raiders,271.7,24.6,10.4,DST,81.8,3.0,0.0,353.5,0.3,0.4
373,2016.0,13,Panthers,0.09090909090909091,0.45454545454545453,1.0,Seahawks,275.1818181818182,25.545454545454547,9.909090909090908,DST,79.45454545454545,2.8181818181818183,0.0,354.6363636363636,0.2727272727272727,0.45454545454545453
386,2016.0,14,Panthers,0.08333333333333333,0.4166666666666667,1.0,Chargers,276.75,26.75,9.5,DST,92.83333333333333,2.8333333333333335,0.0,369.5833333333333,0.25,0.5
426,2016.0,15,Panthers,0.07692307692307693,0.5384615384615384,1.1538461538461537,Redskins,272.38461538461536,25.923076923076923,10.384615384615385,DST,90.15384615384616,3.0,0.07692307692307693,362.53846153846155,0.23076923076923078,0.46153846153846156
465,2016.0,16,Panthers,0.07142857142857142,0.6428571428571429,1.1428571428571428,Falcons,274.7857142857143,25.142857142857142,10.428571428571429,DST,85.78571428571429,2.857142857142857,0.07142857142857142,360.57142857142856,0.21428571428571427,0.5
489,2016.0,17,Panthers,0.13333333333333333,0.6,1.0666666666666667,Buccaneers,273.53333333333336,25.666666666666668,10.133333333333333,DST,90.2,2.933333333333333,0.06666666666666667,363.73333333333335,0.2,0.4666666666666667
