,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1071,29.0,0.0,0.0,0.0,Jason Hanson,Bears,2.0,K,1,2.0,2.0,2010.0,1.0
1094,29.0,0.0,0.0,0.0,Jason Hanson,Eagles,2.0,K,2,2.0,2.0,2010.0,1.0
1139,40.5,0.0,0.5,0.5,Jason Hanson,Min,4.0,K,3,2.5,2.5,2010.0,0.5
1142,59.333333333333336,0.0,1.0,0.6666666666666666,Jason Hanson,Packers,4.0,K,4,2.0,2.0,2010.0,0.6666666666666666
1173,69.5,0.25,2.0,1.5,Jason Hanson,Rams,7.0,K,5,2.0,2.0,2010.0,0.75
1201,81.8,0.2,2.2,1.8,Jason Hanson,Giants,8.4,K,6,2.6,2.6,2010.0,0.6
1272,94.66666666666667,0.5,2.1666666666666665,1.8333333333333333,Jason Hanson,Redskins,9.0,K,8,2.5,2.5,2010.0,0.6666666666666666
1306,114.0,0.42857142857142855,2.0,1.7142857142857142,Jason Hanson,Jets,8.428571428571429,K,9,2.4285714285714284,2.4285714285714284,2010.0,0.5714285714285714
1573,9.0,0.0,2.0,2.0,Jason Hanson,Buccaneers,9.0,K,1,3.0,3.0,2011.0,1.0
1599,9.0,0.0,2.0,2.0,Jason Hanson,Chiefs,9.0,K,2,3.0,3.0,2011.0,1.0
1629,22.0,0.5,2.0,2.0,Jason Hanson,Min,11.5,K,3,4.5,4.5,2011.0,0.5
1666,36.333333333333336,0.6666666666666666,2.6666666666666665,2.6666666666666665,Jason Hanson,Cowboys,13.0,K,4,3.6666666666666665,3.6666666666666665,2011.0,0.6666666666666666
1711,52.75,0.75,2.5,2.5,Jason Hanson,Bears,12.75,K,5,3.75,3.75,2011.0,0.75
1735,71.6,0.6,2.2,2.2,Jason Hanson,49ers,11.4,K,6,3.6,3.6,2011.0,0.6
1758,88.16666666666667,0.5,2.3333333333333335,2.1666666666666665,Jason Hanson,Falcons,10.666666666666666,K,7,3.1666666666666665,3.1666666666666665,2011.0,0.5
1780,103.28571428571429,0.42857142857142855,2.4285714285714284,2.2857142857142856,Jason Hanson,Broncos,10.571428571428571,K,8,2.857142857142857,2.857142857142857,2011.0,0.42857142857142855
1845,117.375,0.5,2.25,2.125,Jason Hanson,Bears,10.625,K,10,3.25,3.25,2011.0,0.5
1873,135.55555555555554,0.4444444444444444,2.2222222222222223,2.111111111111111,Jason Hanson,Panthers,10.222222222222221,K,11,3.0,3.0,2011.0,0.5555555555555556
1926,152.9,0.4,2.0,1.9,Jason Hanson,Packers,9.9,K,12,3.4,3.4,2011.0,0.5
1950,171.9090909090909,0.36363636363636365,1.9090909090909092,1.7272727272727273,Jason Hanson,Saints,9.090909090909092,K,13,3.1818181818181817,3.1818181818181817,2011.0,0.45454545454545453
1966,189.75,0.3333333333333333,2.0,1.6666666666666667,Jason Hanson,Min,8.75,K,14,3.0833333333333335,3.0833333333333335,2011.0,0.5
2019,206.07692307692307,0.3076923076923077,2.0,1.6923076923076923,Jason Hanson,Raiders,8.846153846153847,K,15,3.1538461538461537,3.1538461538461537,2011.0,0.46153846153846156
2036,223.85714285714286,0.2857142857142857,1.8571428571428572,1.5714285714285714,Jason Hanson,Chargers,8.5,K,16,3.2142857142857144,3.2142857142857144,2011.0,0.5
2079,240.4,0.3333333333333333,1.8,1.5333333333333334,Jason Hanson,Packers,8.6,K,17,3.3333333333333335,3.3333333333333335,2011.0,0.4666666666666667
2624,15.0,0.0,2.0,2.0,Jason Hanson,Rams,9.0,K,1,3.0,3.0,2012.0,0.0
2646,15.0,0.0,2.0,2.0,Jason Hanson,49ers,9.0,K,2,3.0,3.0,2012.0,0.0
2677,26.0,0.0,3.5,3.0,Jason Hanson,Titans,11.0,K,3,2.0,2.0,2012.0,0.5
2723,40.0,0.3333333333333333,3.6666666666666665,3.3333333333333335,Jason Hanson,Min,13.0,K,4,2.3333333333333335,2.3333333333333335,2012.0,0.6666666666666666
2768,58.5,0.25,3.25,3.0,Jason Hanson,Eagles,11.5,K,6,2.0,2.0,2012.0,0.5
2821,78.6,0.2,3.4,3.2,Jason Hanson,Bears,12.0,K,7,2.0,2.0,2012.0,0.6
2845,100.83333333333333,0.16666666666666666,2.8333333333333335,2.6666666666666665,Jason Hanson,Seahawks,10.166666666666666,K,8,1.8333333333333333,1.8333333333333333,2012.0,0.6666666666666666
2866,120.14285714285714,0.14285714285714285,2.4285714285714284,2.2857142857142856,Jason Hanson,Jaguars,9.285714285714286,K,9,2.142857142857143,2.142857142857143,2012.0,0.5714285714285714
2902,137.25,0.125,2.375,2.125,Jason Hanson,Min,9.0,K,10,2.375,2.375,2012.0,0.625
2924,154.55555555555554,0.1111111111111111,2.2222222222222223,2.0,Jason Hanson,Packers,8.666666666666666,K,11,2.4444444444444446,2.4444444444444446,2012.0,0.6666666666666666
2955,170.6,0.1,2.2,2.0,Jason Hanson,Texans,8.6,K,12,2.4,2.4,2012.0,0.6
