,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,15,0,3,2,Josh Brown,Eagles,7.0,K,1,1,1,2011,0,Eagles,0,1,0,Rams,181,13,20.0,DST,154,5.0,0,335,1,1
1,43,0,3,3,Josh Brown,Giants,10.0,K,2,1,1,2011,1,Giants,0,2,0,Rams,308,16,16.0,DST,59,2.0,0,367,1,0
2,96,0,0,0,Josh Brown,Ravens,1.0,K,3,1,1,2011,0,Ravens,0,1,1,Rams,132,7,22.0,DST,112,5.0,0,244,1,1
3,130,0,1,1,Josh Brown,Redskins,4.0,K,4,1,1,2011,0,Redskins,0,1,0,Rams,127,10,16.0,DST,45,7.0,0,172,0,1
4,183,0,2,1,Josh Brown,Packers,3.0,K,6,0,0,2011,1,Packers,0,0,1,Rams,306,3,15.0,DST,118,3.0,0,424,0,0
5,208,0,0,0,Josh Brown,Cowboys,1.0,K,7,1,1,2011,1,Cowboys,0,1,1,Rams,195,7,12.0,DST,70,1.0,0,265,0,0
6,222,0,1,1,Josh Brown,Saints,7.0,K,8,4,4,2011,0,Saints,0,1,0,Rams,140,31,12.0,DST,183,4.0,0,323,1,1
7,247,0,4,3,Josh Brown,Cardinals,9.0,K,9,0,0,2011,1,Cardinals,1,0,1,Rams,233,13,21.0,DST,150,4.0,0,383,1,0
8,282,0,2,2,Josh Brown,Browns,7.0,K,10,1,1,2011,1,Browns,0,1,1,Rams,148,13,12.0,DST,133,1.0,0,281,0,0
9,327,0,0,0,Josh Brown,Seahawks,1.0,K,11,1,1,2011,0,Seahawks,0,2,1,Rams,143,7,18.0,DST,42,5.0,0,185,0,1
10,348,0,3,2,Josh Brown,Cardinals,8.0,K,12,2,2,2011,0,Cardinals,0,2,0,Rams,186,20,16.0,DST,86,2.0,0,272,1,1
11,410,0,2,2,Josh Brown,Seahawks,7.0,K,14,1,1,2011,1,Seahawks,1,0,1,Rams,167,13,20.0,DST,114,3.0,0,281,1,0
12,446,0,3,2,Josh Brown,Bengals,7.0,K,15,1,1,2011,0,Bengals,0,0,0,Rams,210,13,10.0,DST,95,3.0,0,305,0,1
13,493,0,2,0,Josh Brown,Steelers,0.0,K,16,0,0,2011,1,Steelers,0,0,0,Rams,68,0,13.0,DST,164,3.0,0,232,0,0
14,509,0,2,2,Josh Brown,49ers,9.0,K,17,3,3,2011,0,49ers,0,0,2,Rams,200,27,8.0,DST,111,3.0,0,311,0,1
