,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
21,21,0,0,0,Ryan Succop,Jaguars,4.0,K,1,4,4,2013,1
54,54,0,2,1,Ryan Succop,Cowboys,5.0,K,2,2,2,2013,0
65,65,0,5,4,Ryan Succop,Eagles,14.0,K,3,2,2,2013,1
110,110,1,1,1,Ryan Succop,Giants,9.0,K,4,4,4,2013,0
133,133,0,4,4,Ryan Succop,Titans,14.0,K,5,2,2,2013,1
177,177,0,1,1,Ryan Succop,Raiders,6.0,K,6,3,3,2013,0
213,213,0,1,1,Ryan Succop,Texans,5.0,K,7,2,2,2013,0
222,222,0,4,3,Ryan Succop,Browns,11.0,K,8,2,2,2013,0
249,249,0,3,3,Ryan Succop,Bills,11.0,K,9,2,2,2013,1
324,324,0,1,1,Ryan Succop,Broncos,5.0,K,11,2,2,2013,1
343,343,0,1,1,Ryan Succop,Chargers,8.0,K,12,5,5,2013,0
382,382,0,0,0,Ryan Succop,Broncos,4.0,K,13,4,4,2013,0
398,398,0,2,1,Ryan Succop,Redskins,9.0,K,14,6,6,2013,1
439,439,0,0,0,Ryan Succop,Raiders,8.0,K,15,8,8,2013,1
484,484,0,1,0,Ryan Succop,Colts,1.0,K,16,1,1,2013,0
505,505,0,2,1,Ryan Succop,Chargers,6.0,K,17,3,3,2013,1
522,3,0,4,4,Ryan Succop,Chiefs,14.0,K,1,2,2,2014,1
573,54,0,1,1,Ryan Succop,Cowboys,4.0,K,2,1,1,2014,0
613,94,0,2,0,Ryan Succop,Bengals,1.0,K,3,1,1,2014,1
631,112,0,1,1,Ryan Succop,Colts,5.0,K,4,2,2,2014,1
670,151,0,0,0,Ryan Succop,Browns,4.0,K,5,4,4,2014,0
681,162,0,3,3,Ryan Succop,Jaguars,10.0,K,6,1,1,2014,0
724,205,0,1,1,Ryan Succop,Redskins,5.0,K,7,2,2,2014,1
758,239,0,1,1,Ryan Succop,Texans,4.0,K,8,1,1,2014,0
813,294,0,0,0,Ryan Succop,Ravens,1.0,K,10,1,1,2014,1
833,314,0,1,1,Ryan Succop,Steelers,6.0,K,11,3,3,2014,0
866,347,0,1,1,Ryan Succop,Eagles,6.0,K,12,3,3,2014,1
904,385,0,0,0,Ryan Succop,Texans,3.0,K,13,3,3,2014,1
939,420,0,1,0,Ryan Succop,Giants,1.0,K,14,1,1,2014,0
948,429,1,3,3,Ryan Succop,Jets,11.0,K,15,0,0,2014,0
983,464,1,2,2,Ryan Succop,Jaguars,9.0,K,16,1,1,2014,1
1031,512,0,1,1,Ryan Succop,Colts,4.0,K,17,1,1,2014,0
1067,25,0,0,0,Ryan Succop,Chargers,3.0,K,1,3,3,2010,0
1082,40,0,3,3,Ryan Succop,Browns,10.0,K,2,1,1,2010,1
1124,82,0,2,1,Ryan Succop,49ers,7.0,K,3,4,4,2010,0
1182,140,0,4,3,Ryan Succop,Colts,9.0,K,5,0,0,2010,1
1212,170,0,1,1,Ryan Succop,Texans,7.0,K,6,4,4,2010,1
1249,207,0,0,0,Ryan Succop,Jaguars,6.0,K,7,6,6,2010,0
1267,225,0,3,2,Ryan Succop,Bills,7.0,K,8,1,1,2010,0
1298,256,0,2,2,Ryan Succop,Raiders,8.0,K,9,2,2,2010,1
1333,291,0,2,1,Ryan Succop,Broncos,5.0,K,10,2,2,2010,1
1351,309,0,1,1,Ryan Succop,Cardinals,7.0,K,11,4,4,2010,0
1390,348,0,1,0,Ryan Succop,Seahawks,6.0,K,12,6,6,2010,1
1428,386,0,1,1,Ryan Succop,Broncos,4.0,K,13,1,1,2010,0
1474,432,1,2,2,Ryan Succop,Rams,11.0,K,15,3,3,2010,1
1503,461,0,3,2,Ryan Succop,Titans,10.0,K,16,4,4,2010,0
1552,510,0,1,1,Ryan Succop,Raiders,4.0,K,17,1,1,2010,0
1596,32,0,1,0,Ryan Succop,Bills,1.0,K,1,1,1,2011,0
1625,61,0,2,1,Ryan Succop,Lions,3.0,K,2,0,0,2011,1
1652,88,0,2,1,Ryan Succop,Chargers,5.0,K,3,2,2,2011,1
1663,99,2,5,5,Ryan Succop,Min,20.0,K,4,1,1,2011,0
1715,151,0,0,0,Ryan Succop,Colts,4.0,K,5,4,4,2011,1
1765,201,0,0,0,Ryan Succop,Raiders,4.0,K,7,4,4,2011,1
1778,214,0,3,3,Ryan Succop,Chargers,11.0,K,8,2,2,2011,0
1825,261,0,1,1,Ryan Succop,Dolphins,3.0,K,9,0,0,2011,0
1856,292,0,1,1,Ryan Succop,Broncos,4.0,K,10,1,1,2011,0
1887,323,0,1,1,Ryan Succop,Patriots,3.0,K,11,0,0,2011,1
1905,341,0,3,3,Ryan Succop,Steelers,9.0,K,12,0,0,2011,0
1951,387,0,1,1,Ryan Succop,Bears,4.0,K,13,1,1,2011,1
1975,411,1,1,1,Ryan Succop,Jets,6.0,K,14,1,1,2011,1
1993,429,0,4,4,Ryan Succop,Packers,13.0,K,15,1,1,2011,0
2043,479,0,4,2,Ryan Succop,Raiders,7.0,K,16,1,1,2011,0
2089,525,0,1,0,Ryan Succop,Broncos,1.0,K,17,1,1,2011,1
2110,19,0,0,0,Ryan Succop,Buccaneers,6.0,K,1,6,6,2015,1
