,Sack,Pass Yards Allowed,Point After,Safety,Week,Points,Year,Touchdowns,Rush Yards Allowed,Interception,Total Yards,Blocks,Away Games,Fumble Returns,Opponent,Position,Team
2068,8.0,2097152.0,4096.0,0.0,1,216.0,2012,0.0,2197000.0,0.0,17173512.0,0.0,1.0,0.0,Buccaneers,DST,Panthers
2069,27.0,21717639.0,10648.0,0.0,1,216.0,2012,0.0,91125.0,1.0,34012224.0,0.0,1.0,0.0,Packers,DST,49ers
2070,8.0,34645976.0,32768.0,0.0,1,216.0,2012,0.0,32768.0,8.0,45882712.0,0.0,1.0,0.0,Saints,DST,Redskins
2071,64.0,5177717.0,12167.0,0.0,1,125.0,2012,0.0,456533.0,0.0,15625000.0,0.0,0.0,0.0,Rams,DST,Lions
2072,8.0,18821096.0,17576.0,0.0,1,125.0,2012,0.0,1860867.0,0.0,58863869.0,0.0,1.0,1.0,Min,DST,Jaguars
2073,8.0,24389000.0,13824.0,0.0,1,125.0,2012,0.0,2924207.0,1.0,81182737.0,0.0,0.0,0.0,Cowboys,DST,Giants
2074,8.0,13824000.0,29791.0,0.0,1,64.0,2012,0.0,830584.0,0.0,37259704.0,0.0,1.0,1.0,Broncos,DST,Steelers
2075,27.0,29218112.0,85184.0,0.0,1,27.0,2012,0.0,1815848.0,0.0,79507000.0,0.0,1.0,0.0,Ravens,DST,Bengals
2076,0.0,18821096.0,110592.0,0.0,1,8.0,2012,0.0,1643032.0,1.0,56623104.0,0.0,1.0,0.0,Jets,DST,Bills
2077,1.0,11543176.0,10648.0,0.0,1,8.0,2012,0.0,32768.0,0.0,17173512.0,0.0,0.0,0.0,Chargers,DST,Raiders
2078,1.0,24897088.0,64000.0,0.0,1,1.0,2012,0.0,592704.0,0.0,53157376.0,0.0,0.0,0.0,Falcons,DST,Chiefs
2079,1.0,11852352.0,39304.0,0.0,1,1.0,2012,0.0,4251528.0,0.0,59319000.0,0.0,0.0,0.0,Patriots,DST,Titans
2080,343.0,405224.0,1000.0,0.0,2,10648.0,2012,0.0,830584.0,64.0,4741632.0,0.0,0.0,0.0,Bears,DST,Packers
2081,125.0,20123648.0,4913.0,0.0,2,9261.0,2012,1.0,3375000.0,1.0,75151448.0,0.0,0.0,8.0,Chiefs,DST,Bills
2082,1.0,15069223.0,343.0,0.0,2,8000.0,2012,1.0,117649.0,1.0,25934336.0,1.0,0.0,1.0,Cowboys,DST,Seahawks
2083,8.0,27270901.0,29791.0,0.0,2,2744.0,2012,1.0,3442951.0,1.0,92345408.0,0.0,1.0,8.0,Rams,DST,Redskins
2084,64.0,26198073.0,5832.0,0.0,2,1728.0,2012,0.0,729000.0,1.0,57960603.0,1.0,1.0,0.0,Patriots,DST,Cardinals
2085,27.0,10360232.0,9261.0,0.0,2,1728.0,2012,0.0,1643032.0,27.0,37933056.0,0.0,0.0,1.0,Broncos,DST,Falcons
2086,1.0,33698267.0,19683.0,0.0,2,1728.0,2012,1.0,4330747.0,8.0,114791256.0,0.0,0.0,0.0,Saints,DST,Panthers
2087,27.0,140608.0,343.0,0.0,2,1728.0,2012,0.0,274625.0,0.0,1601613.0,0.0,1.0,1.0,Jaguars,DST,Texans
2088,0.0,132651000.0,68921.0,0.0,2,1728.0,2012,1.0,830584.0,27.0,220348864.0,0.0,1.0,0.0,Giants,DST,Buccaneers
2089,8.0,45499293.0,13824.0,0.0,2,1331.0,2012,0.0,2146689.0,8.0,114791256.0,0.0,1.0,8.0,Eagles,DST,Ravens
2090,8.0,29503629.0,19683.0,0.0,2,1331.0,2012,1.0,2197000.0,0.0,84604519.0,0.0,0.0,1.0,Browns,DST,Bengals
2091,8.0,2146689.0,1000.0,0.0,2,1331.0,2012,0.0,729000.0,0.0,10503459.0,0.0,0.0,1.0,Jets,DST,Steelers
2092,125.0,9938375.0,12167.0,0.0,2,1000.0,2012,0.0,1191016.0,1.0,33076161.0,0.0,1.0,1.0,Packers,DST,Bears
2093,64.0,12487168.0,8000.0,0.0,2,1000.0,2012,0.0,857375.0,0.0,34965783.0,0.0,0.0,1.0,Min,DST,Colts
2094,8.0,2744000.0,8000.0,0.0,2,1000.0,2012,0.0,1061208.0,0.0,14172488.0,0.0,0.0,8.0,Cardinals,DST,Patriots
2095,0.0,51895117.0,2197.0,0.0,2,729.0,2012,0.0,12167.0,1.0,62099136.0,0.0,0.0,0.0,Raiders,DST,Dolphins
2096,0.0,5268024.0,1000.0,0.0,2,729.0,2012,0.0,54872.0,1.0,9528128.0,0.0,0.0,0.0,Titans,DST,Chargers
2097,216.0,25672375.0,39304.0,0.0,2,512.0,2012,0.0,512000.0,1.0,52734375.0,0.0,1.0,0.0,Bengals,DST,Browns
2098,8.0,9800344.0,6859.0,0.0,2,512.0,2012,0.0,551368.0,1.0,25934336.0,0.0,0.0,0.0,Lions,DST,49ers
2099,8.0,9800344.0,12167.0,0.0,2,343.0,2012,0.0,1367631.0,1.0,34328125.0,0.0,0.0,1.0,Ravens,DST,Eagles
2100,27.0,8120601.0,19683.0,0.0,2,216.0,2012,0.0,3241792.0,0.0,42508549.0,0.0,1.0,1.0,49ers,DST,Lions
2101,8.0,11852352.0,39304.0,0.0,2,216.0,2012,0.0,493039.0,8.0,28934443.0,0.0,0.0,0.0,Buccaneers,DST,Giants
2102,64.0,19248832.0,54872.0,0.0,2,216.0,2012,0.0,3241792.0,1.0,71991296.0,0.0,1.0,0.0,Chargers,DST,Titans
2103,1.0,7645373.0,21952.0,0.0,2,125.0,2012,0.0,5451776.0,1.0,51895117.0,1.0,0.0,0.0,Redskins,DST,Rams
2104,27.0,18609625.0,19683.0,0.0,2,64.0,2012,0.0,287496.0,0.0,36264691.0,0.0,1.0,0.0,Steelers,DST,Jets
2105,8.0,2352637.0,19683.0,0.0,2,27.0,2012,0.0,6028568.0,0.0,31255875.0,0.0,1.0,0.0,Seahawks,DST,Cowboys
2106,8.0,7301384.0,12167.0,0.0,2,27.0,2012,0.0,592704.0,0.0,21484952.0,0.0,1.0,0.0,Colts,DST,Vikings
2107,1.0,14526784.0,42875.0,0.0,2,27.0,2012,0.0,10503459.0,0.0,99252847.0,0.0,1.0,1.0,Panthers,DST,Saints
2108,1.0,8998912.0,19683.0,0.0,2,8.0,2012,0.0,300763.0,0.0,20796875.0,0.0,1.0,0.0,Falcons,DST,Broncos
2109,0.0,7414875.0,19683.0,0.0,2,1.0,2012,0.0,10077696.0,0.0,69426531.0,0.0,0.0,0.0,Texans,DST,Jaguars
2110,1.0,6751269.0,42875.0,0.0,2,1.0,2012,0.0,18191447.0,0.0,92345408.0,0.0,1.0,0.0,Dolphins,DST,Raiders
2111,0.0,5639752.0,42875.0,0.0,2,0.0,2012,0.0,8120601.0,0.0,54439939.0,0.0,1.0,0.0,Bills,DST,Chiefs
2112,125.0,7301384.0,216.0,0.0,3,19683.0,2012,1.0,1442897.0,0.0,28934443.0,0.0,0.0,27.0,Eagles,DST,Cardinals
2113,216.0,1030301.0,216.0,0.0,3,17576.0,2012,1.0,205379.0,8.0,4096000.0,0.0,0.0,0.0,Rams,DST,Bears
2114,1.0,86350888.0,68921.0,0.0,3,9261.0,2012,27.0,2803221.0,0.0,198155287.0,0.0,0.0,1.0,Lions,DST,Titans
2115,1.0,4410944.0,27.0,0.0,3,6859.0,2012,0.0,1560896.0,8.0,21952000.0,0.0,1.0,8.0,Chargers,DST,Falcons
2116,8.0,19034163.0,343.0,0.0,3,6859.0,2012,0.0,216000.0,27.0,34965783.0,0.0,1.0,8.0,Panthers,DST,Giants
2117,27.0,6967871.0,2197.0,0.0,3,5832.0,2012,0.0,704969.0,1.0,21952000.0,1.0,0.0,8.0,49ers,DST,Vikings
2118,512.0,6229504.0,1728.0,0.0,3,3375.0,2012,0.0,592704.0,0.0,19248832.0,0.0,0.0,0.0,Packers,DST,Seahawks
2119,0.0,7529536.0,8000.0,0.0,3,2744.0,2012,1.0,6331625.0,1.0,55306341.0,0.0,1.0,1.0,Dolphins,DST,Jets
2120,64.0,17373979.0,4096.0,0.0,3,2744.0,2012,0.0,54872.0,1.0,26198073.0,0.0,1.0,8.0,Cowboys,DST,Buccaneers
2121,8.0,753571.0,1000.0,0.0,3,2197.0,2012,0.0,421875.0,1.0,4574296.0,0.0,0.0,1.0,Buccaneers,DST,Cowboys
2122,64.0,8869743.0,2744.0,0.0,3,1728.0,2012,0.0,35937.0,8.0,13824000.0,0.0,1.0,0.0,Browns,DST,Bills
2123,8.0,57066625.0,54872.0,0.0,3,1728.0,2012,1.0,804357.0,1.0,109215352.0,0.0,0.0,1.0,Bengals,DST,Redskins
2124,27.0,13312053.0,19683.0,0.0,3,1000.0,2012,0.0,20346417.0,1.0,132651000.0,0.0,0.0,8.0,Chiefs,DST,Saints
2125,64.0,8615125.0,13824.0,1.0,3,729.0,2012,0.0,571787.0,1.0,23887872.0,0.0,1.0,0.0,Saints,DST,Chiefs
2126,125.0,5735339.0,29791.0,0.0,3,343.0,2012,0.0,8242408.0,0.0,55306341.0,0.0,1.0,1.0,Redskins,DST,Bengals
2127,1.0,22906304.0,29791.0,1.0,3,343.0,2012,0.0,3511808.0,1.0,82881856.0,0.0,0.0,1.0,Texans,DST,Broncos
2128,8.0,25672375.0,12167.0,0.0,3,343.0,2012,0.0,804357.0,8.0,58411072.0,0.0,0.0,0.0,Jets,DST,Dolphins
2129,27.0,31554496.0,15625.0,0.0,3,216.0,2012,0.0,205379.0,0.0,52734375.0,0.0,1.0,1.0,Broncos,DST,Texans
2130,0.0,30664297.0,4913.0,0.0,3,216.0,2012,0.0,1906624.0,1.0,83453453.0,0.0,1.0,0.0,Colts,DST,Jaguars
2131,1.0,1367631.0,2744.0,0.0,3,125.0,2012,0.0,2048383.0,0.0,13481272.0,0.0,1.0,0.0,Seahawks,DST,Packers
2132,1.0,54439939.0,29791.0,0.0,3,125.0,2012,0.0,157464.0,0.0,81182737.0,0.0,0.0,8.0,Steelers,DST,Raiders
2133,8.0,18609625.0,19683.0,0.0,3,125.0,2012,0.0,1685159.0,1.0,56623104.0,0.0,0.0,0.0,Falcons,DST,Chargers
2134,0.0,7762392.0,13824.0,0.0,3,125.0,2012,0.0,3112136.0,0.0,40707584.0,0.0,1.0,8.0,Min,DST,49ers
2135,8.0,5000211.0,12167.0,0.0,3,125.0,2012,0.0,1092727.0,1.0,20570824.0,0.0,1.0,0.0,Bears,DST,Rams
2136,1.0,8741816.0,13824.0,0.0,3,64.0,2012,0.0,2628072.0,0.0,40707584.0,0.0,0.0,1.0,Bills,DST,Browns
2137,0.0,54010152.0,85184.0,0.0,3,64.0,2012,0.0,205379.0,0.0,83453453.0,0.0,1.0,8.0,Titans,DST,Lions
2138,27.0,7189057.0,19683.0,0.0,3,64.0,2012,0.0,970299.0,0.0,24897088.0,0.0,1.0,0.0,Cardinals,DST,Eagles
2139,1.0,8242408.0,39304.0,0.0,3,27.0,2012,0.0,1685159.0,1.0,33076161.0,0.0,1.0,0.0,Raiders,DST,Steelers
2140,8.0,32461759.0,27000.0,0.0,3,8.0,2012,0.0,456533.0,0.0,62099136.0,0.0,0.0,0.0,Patriots,DST,Ravens
2141,8.0,21952000.0,46656.0,0.0,3,8.0,2012,0.0,1953125.0,0.0,66430125.0,0.0,0.0,0.0,Giants,DST,Panthers
2142,1.0,3241792.0,10648.0,0.0,3,8.0,2012,0.0,6331625.0,0.0,36926037.0,0.0,0.0,0.0,Jaguars,DST,Colts
2143,0.0,55742968.0,29791.0,0.0,3,8.0,2012,0.0,1771561.0,1.0,127263527.0,0.0,1.0,0.0,Ravens,DST,Patriots
2144,27.0,1000000.0,0.0,0.0,4,24389.0,2012,1.0,91125.0,1.0,3048625.0,1.0,1.0,27.0,Jets,DST,49ers
2145,1.0,58863869.0,5832.0,0.0,4,19683.0,2012,8.0,68921.0,125.0,79507000.0,0.0,1.0,0.0,Cowboys,DST,Bears
2146,64.0,4657463.0,2744.0,0.0,4,17576.0,2012,8.0,3944312.0,8.0,34328125.0,0.0,0.0,1.0,Titans,DST,Texans
2147,125.0,23393656.0,2197.0,0.0,4,17576.0,2012,8.0,166375.0,0.0,39651821.0,0.0,1.0,1.0,Lions,DST,Vikings
2148,8.0,12812904.0,8000.0,0.0,4,13824.0,2012,1.0,1520875.0,27.0,42508549.0,0.0,1.0,27.0,Chiefs,DST,Chargers
2149,216.0,2924207.0,1000.0,0.0,4,4913.0,2012,0.0,328509.0,1.0,9528128.0,0.0,1.0,1.0,Jaguars,DST,Bengals
2150,1.0,30959144.0,4096.0,0.0,4,3375.0,2012,1.0,79507.0,1.0,45499293.0,0.0,0.0,1.0,Browns,DST,Ravens
2151,27.0,39304000.0,21952.0,0.0,4,3375.0,2012,0.0,941192.0,64.0,84027672.0,0.0,1.0,8.0,Bills,DST,Patriots
2152,8.0,2744000.0,2197.0,0.0,4,3375.0,2012,0.0,5735339.0,27.0,32461759.0,0.0,0.0,0.0,Seahawks,DST,Rams
2153,64.0,61162984.0,9261.0,0.0,4,2197.0,2012,0.0,636056.0,8.0,110592000.0,0.0,0.0,8.0,Dolphins,DST,Cardinals
2154,27.0,5929741.0,216.0,0.0,4,2197.0,2012,0.0,175616.0,0.0,13312053.0,0.0,0.0,0.0,Raiders,DST,Broncos
2155,512.0,19465109.0,13824.0,0.0,4,2197.0,2012,0.0,21952.0,8.0,26198073.0,0.0,1.0,0.0,Cardinals,DST,Dolphins
2156,1.0,25153757.0,10648.0,0.0,4,1000.0,2012,1.0,512000.0,1.0,51895117.0,0.0,1.0,0.0,Buccaneers,DST,Redskins
2157,343.0,28372625.0,27000.0,0.0,4,729.0,2012,0.0,1771561.0,1.0,77308776.0,0.0,1.0,0.0,Falcons,DST,Panthers
2158,8.0,9393931.0,6859.0,0.0,4,512.0,2012,0.0,421875.0,1.0,23393656.0,0.0,1.0,0.0,Rams,DST,Seahawks
2159,64.0,38272753.0,12167.0,0.0,4,343.0,2012,0.0,1030301.0,1.0,84027672.0,0.0,1.0,0.0,Ravens,DST,Browns
2160,8.0,1000000.0,8000.0,0.0,4,216.0,2012,0.0,2048383.0,0.0,11697083.0,0.0,0.0,0.0,Min,DST,Lions
2161,8.0,12326391.0,6859.0,0.0,4,216.0,2012,0.0,6967871.0,0.0,75151448.0,0.0,1.0,0.0,Eagles,DST,Giants
2162,0.0,29503629.0,4913.0,0.0,4,216.0,2012,0.0,185193.0,1.0,49027896.0,0.0,0.0,0.0,Giants,DST,Eagles
2163,27.0,8615125.0,21952.0,0.0,4,125.0,2012,0.0,7880599.0,0.0,65939264.0,0.0,0.0,1.0,Panthers,DST,Falcons
2164,1.0,36926037.0,140608.0,0.0,4,125.0,2012,0.0,15069223.0,0.0,195112000.0,0.0,0.0,8.0,Patriots,DST,Bills
2165,0.0,14526784.0,19683.0,0.0,4,125.0,2012,0.0,2628072.0,1.0,55742968.0,0.0,0.0,1.0,Bengals,DST,Jaguars
2166,27.0,6751269.0,50653.0,0.0,4,125.0,2012,0.0,1124864.0,1.0,25153757.0,0.0,0.0,0.0,Chargers,DST,Chiefs
2167,8.0,19034163.0,39304.0,0.0,4,64.0,2012,0.0,804357.0,0.0,46656000.0,0.0,0.0,1.0,Bears,DST,Cowboys
2168,0.0,32461759.0,21952.0,0.0,4,64.0,2012,0.0,1061208.0,1.0,74618461.0,0.0,1.0,1.0,Packers,DST,Saints
2169,8.0,78953589.0,19683.0,0.0,4,27.0,2012,0.0,91125.0,0.0,106496424.0,0.0,0.0,0.0,Saints,DST,Packers
2170,8.0,2406104.0,39304.0,0.0,4,8.0,2012,0.0,15069223.0,0.0,55306341.0,0.0,0.0,0.0,49ers,DST,Jets
2171,0.0,38614472.0,50653.0,0.0,4,8.0,2012,0.0,4492125.0,0.0,127263527.0,0.0,1.0,1.0,Broncos,DST,Raiders
2172,1.0,33076161.0,13824.0,0.0,4,8.0,2012,0.0,3581577.0,0.0,106496424.0,0.0,0.0,0.0,Redskins,DST,Buccaneers
2173,0.0,8242408.0,54872.0,0.0,4,0.0,2012,0.0,857375.0,0.0,26198073.0,0.0,1.0,0.0,Texans,DST,Titans
2174,27.0,2146689.0,27.0,0.0,5,29791.0,2012,8.0,216000.0,8.0,6751269.0,0.0,1.0,1.0,Jaguars,DST,Bears
2175,729.0,13312053.0,27.0,0.0,5,9261.0,2012,0.0,91125.0,0.0,22425768.0,0.0,0.0,1.0,Cardinals,DST,Rams
2176,8.0,9528128.0,4096.0,1.0,5,8000.0,2012,1.0,941192.0,8.0,29791000.0,0.0,0.0,1.0,Seahawks,DST,Panthers
2177,0.0,1906624.0,216.0,0.0,5,5832.0,2012,0.0,9800344.0,8.0,38614472.0,0.0,1.0,8.0,Chiefs,DST,Ravens
2178,27.0,10360232.0,2197.0,0.0,5,4096.0,2012,0.0,512000.0,8.0,26463592.0,0.0,1.0,1.0,Bengals,DST,Dolphins
2179,64.0,4492125.0,729.0,0.0,5,3375.0,2012,0.0,2352637.0,1.0,26463592.0,0.0,0.0,1.0,Ravens,DST,Chiefs
2180,1.0,1520875.0,27.0,0.0,5,3375.0,2012,0.0,704969.0,1.0,8489664.0,0.0,0.0,1.0,Bills,DST,49ers
2181,64.0,1259712.0,1728.0,0.0,5,3375.0,2012,0.0,551368.0,0.0,6859000.0,0.0,1.0,8.0,Panthers,DST,Seahawks
2182,8.0,9938375.0,343.0,0.0,5,2197.0,2012,0.0,140608.0,1.0,19034163.0,0.0,0.0,1.0,Titans,DST,Vikings
2183,1.0,38614472.0,13824.0,0.0,5,1728.0,2012,1.0,571787.0,1.0,74618461.0,0.0,0.0,1.0,Falcons,DST,Redskins
2184,27.0,6539203.0,4913.0,0.0,5,1331.0,2012,0.0,2146689.0,8.0,31554496.0,0.0,1.0,0.0,Redskins,DST,Falcons
2185,27.0,10218313.0,4913.0,0.0,5,1331.0,2012,0.0,328509.0,8.0,23393656.0,0.0,1.0,0.0,Jets,DST,Texans
2186,27.0,4741632.0,2744.0,0.0,5,1331.0,2012,0.0,474552.0,0.0,14886936.0,0.0,0.0,8.0,Eagles,DST,Steelers
2187,8.0,9393931.0,4913.0,0.0,5,1000.0,2012,0.0,314432.0,0.0,21717639.0,0.0,0.0,8.0,Dolphins,DST,Bengals
2188,125.0,29791000.0,13824.0,0.0,5,1000.0,2012,0.0,1601613.0,1.0,77854483.0,0.0,0.0,1.0,Chargers,DST,Saints
2189,8.0,34012224.0,9261.0,0.0,5,729.0,2012,0.0,343000.0,0.0,61162984.0,0.0,0.0,27.0,Broncos,DST,Patriots
2190,0.0,9129329.0,12167.0,0.0,5,729.0,2012,1.0,4826809.0,1.0,54010152.0,0.0,0.0,0.0,Texans,DST,Jets
2191,125.0,8869743.0,19683.0,0.0,5,512.0,2012,0.0,3307949.0,1.0,45118016.0,0.0,0.0,0.0,Packers,DST,Colts
2192,1.0,2248091.0,4913.0,0.0,5,343.0,2012,0.0,1367631.0,1.0,14172488.0,0.0,1.0,0.0,Rams,DST,Cardinals
2193,0.0,24642171.0,19683.0,0.0,5,343.0,2012,0.0,592704.0,8.0,52734375.0,0.0,0.0,1.0,Browns,DST,Giants
2194,64.0,7189057.0,29791.0,0.0,5,216.0,2012,0.0,15813251.0,0.0,87528384.0,0.0,1.0,1.0,Patriots,DST,Broncos
2195,64.0,41063625.0,27000.0,0.0,5,216.0,2012,0.0,1685159.0,1.0,99897344.0,0.0,1.0,0.0,Colts,DST,Packers
2196,27.0,43243551.0,29791.0,0.0,5,125.0,2012,0.0,148877.0,1.0,65939264.0,0.0,1.0,0.0,Saints,DST,Chargers
2197,1.0,17173512.0,27000.0,0.0,5,125.0,2012,0.0,5359375.0,8.0,81182737.0,0.0,1.0,0.0,Min,DST,Titans
2198,0.0,17373979.0,68921.0,0.0,5,64.0,2012,0.0,14348907.0,1.0,126506008.0,0.0,1.0,1.0,Giants,DST,Browns
2199,0.0,10648000.0,4096.0,0.0,5,64.0,2012,0.0,1860867.0,0.0,40353607.0,0.0,1.0,0.0,Steelers,DST,Eagles
2200,1.0,23639903.0,68921.0,0.0,5,27.0,2012,0.0,9800344.0,1.0,125751501.0,0.0,0.0,0.0,Bears,DST,Jaguars
2201,0.0,29791000.0,91125.0,0.0,5,8.0,2012,0.0,30080231.0,0.0,239483061.0,0.0,1.0,1.0,49ers,DST,Bills
2202,64.0,10218313.0,13824.0,0.0,6,24389.0,2012,8.0,729000.0,64.0,28934443.0,0.0,1.0,8.0,Chargers,DST,Broncos
2203,216.0,12812904.0,27.0,0.0,6,10648.0,2012,0.0,512000.0,27.0,30959144.0,0.0,1.0,0.0,49ers,DST,Giants
2204,27.0,34328125.0,8000.0,0.0,6,6859.0,2012,1.0,3307949.0,1.0,106496424.0,0.0,0.0,8.0,Raiders,DST,Falcons
2205,64.0,16974593.0,729.0,0.0,6,6859.0,2012,0.0,68921.0,8.0,26463592.0,0.0,0.0,8.0,Colts,DST,Jets
2206,8.0,47437928.0,13824.0,0.0,6,4913.0,2012,1.0,438976.0,27.0,84027672.0,0.0,0.0,1.0,Bengals,DST,Browns
2207,0.0,5832000.0,1000.0,0.0,6,4913.0,2012,1.0,512000.0,8.0,17576000.0,0.0,0.0,0.0,Chiefs,DST,Buccaneers
2208,64.0,34965783.0,17576.0,0.0,6,4913.0,2012,1.0,830584.0,8.0,74618461.0,0.0,0.0,1.0,Min,DST,Redskins
2209,125.0,3375000.0,4096.0,1.0,6,3375.0,2012,0.0,6028568.0,8.0,36594368.0,0.0,1.0,0.0,Cardinals,DST,Bills
2210,1.0,32157432.0,54872.0,0.0,6,2197.0,2012,1.0,3048625.0,1.0,99252847.0,1.0,1.0,1.0,Buccaneers,DST,Chiefs
2211,0.0,29503629.0,42875.0,0.0,6,1728.0,2012,1.0,175616.0,1.0,48627125.0,0.0,0.0,8.0,Broncos,DST,Chargers
2212,8.0,2803221.0,6859.0,0.0,6,1000.0,2012,0.0,4492125.0,1.0,28652616.0,0.0,0.0,1.0,Bills,DST,Cardinals
2213,27.0,23393656.0,12167.0,0.0,6,1000.0,2012,0.0,357911.0,8.0,45499293.0,0.0,1.0,1.0,Eagles,DST,Lions
2214,27.0,12326391.0,13824.0,0.0,6,1000.0,2012,0.0,729000.0,27.0,33076161.0,0.0,1.0,0.0,Texans,DST,Packers
2215,8.0,35287552.0,74088.0,0.0,6,1000.0,2012,1.0,970299.0,0.0,77854483.0,1.0,0.0,0.0,Packers,DST,Texans
2216,1.0,16387064.0,24389.0,0.0,6,729.0,2012,1.0,11697083.0,1.0,111284641.0,0.0,0.0,0.0,Cowboys,DST,Ravens
2217,27.0,27000000.0,2744.0,0.0,6,729.0,2012,0.0,4251528.0,0.0,98611128.0,0.0,0.0,1.0,Rams,DST,Dolphins
2218,1.0,13997521.0,12167.0,0.0,6,512.0,2012,0.0,91125.0,27.0,23393656.0,0.0,1.0,0.0,Falcons,DST,Raiders
2219,8.0,22665187.0,13824.0,0.0,6,343.0,2012,0.0,614125.0,0.0,49836032.0,0.0,1.0,8.0,Seahawks,DST,Patriots
2220,27.0,3796416.0,4913.0,0.0,6,343.0,2012,0.0,46656.0,0.0,7077888.0,0.0,1.0,0.0,Dolphins,DST,Rams
2221,27.0,18609625.0,17576.0,0.0,6,216.0,2012,0.0,830584.0,1.0,46268279.0,0.0,1.0,0.0,Titans,DST,Steelers
2222,1.0,58411072.0,12167.0,0.0,6,216.0,2012,0.0,658503.0,8.0,107171875.0,0.0,0.0,0.0,Patriots,DST,Seahawks
2223,1.0,45118016.0,12167.0,0.0,6,216.0,2012,0.0,175616.0,1.0,69934528.0,1.0,0.0,0.0,Steelers,DST,Titans
2224,8.0,10360232.0,39304.0,0.0,6,64.0,2012,0.0,1331000.0,1.0,35287552.0,0.0,1.0,0.0,Browns,DST,Bengals
2225,1.0,5639752.0,54872.0,0.0,6,27.0,2012,0.0,6128487.0,1.0,47045881.0,0.0,1.0,0.0,Redskins,DST,Vikings
2226,0.0,30080231.0,17576.0,0.0,6,27.0,2012,0.0,2628072.0,1.0,90518849.0,0.0,0.0,0.0,Lions,DST,Eagles
2227,0.0,7189057.0,17576.0,0.0,6,27.0,2012,0.0,3307949.0,0.0,40001688.0,1.0,0.0,0.0,Giants,DST,49ers
2228,1.0,12167000.0,29791.0,0.0,6,1.0,2012,0.0,636056.0,0.0,31554496.0,0.0,1.0,0.0,Ravens,DST,Cowboys
2229,1.0,970299.0,42875.0,0.0,6,1.0,2012,0.0,16003008.0,0.0,43243551.0,0.0,1.0,0.0,Jets,DST,Colts
2230,64.0,1771561.0,2197.0,1.0,7,12167.0,2012,1.0,166375.0,8.0,5451776.0,0.0,0.0,0.0,Ravens,DST,Texans
