,Sack,Pass Yards Allowed,Point After,Safety,Week,Points,Year,Touchdowns,Rush Yards Allowed,Interception,Total Yards,Blocks,Away Games,Fumble Returns,Opponent,Position,Team
1578,36.0,17424.0,576.0,0.0,2,81.0,2011,0.0,5476.0,1.0,42436.0,0.0,1.0,0.0,49ers,DST,Cowboys
1579,1.0,80089.0,484.0,0.0,2,64.0,2011,0.0,29584.0,4.0,207025.0,1.0,1.0,0.0,Redskins,DST,Cardinals
1580,16.0,32400.0,1225.0,0.0,2,64.0,2011,0.0,19044.0,4.0,101124.0,0.0,1.0,0.0,Falcons,DST,Eagles
1581,4.0,44944.0,400.0,0.0,2,64.0,2011,0.0,34596.0,0.0,158404.0,0.0,1.0,1.0,Min,DST,Buccaneers
1582,9.0,53361.0,441.0,0.0,2,64.0,2011,0.0,8649.0,1.0,104976.0,0.0,0.0,1.0,Cardinals,DST,Redskins
1583,4.0,34969.0,576.0,0.0,2,49.0,2011,0.0,17161.0,0.0,101124.0,0.0,1.0,4.0,Broncos,DST,Bengals
1584,0.0,98596.0,961.0,0.0,2,36.0,2011,0.0,17689.0,1.0,199809.0,0.0,0.0,4.0,Eagles,DST,Falcons
1585,1.0,182329.0,729.0,0.0,2,36.0,2011,0.0,2025.0,4.0,222784.0,0.0,0.0,0.0,Cowboys,DST,49ers
1586,1.0,33124.0,1024.0,0.0,2,25.0,2011,0.0,10201.0,4.0,80089.0,0.0,1.0,0.0,Jets,DST,Jaguars
1587,4.0,52900.0,576.0,0.0,2,25.0,2011,0.0,11025.0,1.0,112225.0,0.0,0.0,0.0,Buccaneers,DST,Vikings
1588,1.0,66564.0,1444.0,0.0,2,25.0,2011,0.0,49729.0,1.0,231361.0,1.0,1.0,0.0,Bills,DST,Raiders
1589,9.0,41616.0,784.0,0.0,2,25.0,2011,0.0,14161.0,1.0,104329.0,0.0,1.0,0.0,Giants,DST,Rams
1590,0.0,104329.0,1225.0,0.0,2,16.0,2011,0.0,17161.0,1.0,206116.0,0.0,0.0,1.0,Raiders,DST,Bills
1591,1.0,38809.0,729.0,0.0,2,16.0,2011,0.0,11236.0,0.0,91809.0,0.0,0.0,1.0,Browns,DST,Colts
1592,9.0,42849.0,529.0,0.0,2,16.0,2011,0.0,19044.0,0.0,119025.0,0.0,0.0,0.0,Texans,DST,Dolphins
1593,0.0,128164.0,676.0,0.0,2,9.0,2011,0.0,5476.0,1.0,186624.0,0.0,1.0,0.0,Titans,DST,Ravens
1594,1.0,87025.0,900.0,0.0,2,9.0,2011,0.0,15376.0,0.0,175561.0,0.0,0.0,1.0,Packers,DST,Panthers
1595,1.0,69696.0,900.0,0.0,2,9.0,2011,0.0,13924.0,0.0,145924.0,0.0,1.0,1.0,Saints,DST,Bears
1596,4.0,96100.0,484.0,0.0,2,9.0,2011,0.0,5184.0,0.0,145924.0,0.0,0.0,0.0,Bengals,DST,Broncos
1597,4.0,88209.0,576.0,0.0,2,9.0,2011,0.0,15376.0,0.0,177241.0,0.0,1.0,0.0,Steelers,DST,Seahawks
1598,0.0,103684.0,2304.0,0.0,2,4.0,2011,0.0,7921.0,1.0,168921.0,0.0,1.0,0.0,Lions,DST,Chiefs
1599,4.0,168100.0,1225.0,0.0,2,4.0,2011,0.0,8836.0,0.0,254016.0,0.0,1.0,0.0,Patriots,DST,Chargers
1600,25.0,17424.0,49.0,0.0,3,484.0,2011,1.0,12544.0,1.0,59536.0,0.0,1.0,1.0,Rams,DST,Ravens
1601,16.0,87025.0,169.0,0.0,3,289.0,2011,0.0,900.0,1.0,105625.0,0.0,0.0,4.0,Falcons,DST,Buccaneers
1602,25.0,30976.0,169.0,1.0,3,256.0,2011,0.0,2500.0,0.0,51076.0,0.0,0.0,1.0,49ers,DST,Bengals
1603,9.0,116281.0,529.0,0.0,3,256.0,2011,1.0,4489.0,1.0,166464.0,0.0,0.0,4.0,Steelers,DST,Colts
1604,0.0,149769.0,961.0,0.0,3,196.0,2011,1.0,11664.0,16.0,245025.0,0.0,0.0,0.0,Patriots,DST,Bills
1605,1.0,22201.0,64.0,0.0,3,196.0,2011,0.0,6241.0,4.0,51984.0,0.0,1.0,1.0,Bengals,DST,49ers
1606,9.0,54756.0,100.0,0.0,3,196.0,2011,0.0,8100.0,4.0,104976.0,0.0,0.0,0.0,Cardinals,DST,Seahawks
1607,16.0,19321.0,169.0,0.0,3,169.0,2011,0.0,14884.0,1.0,68121.0,0.0,1.0,0.0,Seahawks,DST,Cardinals
1608,4.0,16641.0,100.0,1.0,3,169.0,2011,0.0,16384.0,1.0,66049.0,0.0,0.0,0.0,Jaguars,DST,Panthers
1609,25.0,53361.0,256.0,0.0,3,169.0,2011,0.0,19044.0,1.0,136161.0,0.0,0.0,1.0,Dolphins,DST,Browns
1610,9.0,54289.0,256.0,0.0,3,169.0,2011,0.0,4225.0,1.0,88804.0,1.0,0.0,1.0,Redskins,DST,Cowboys
1611,1.0,20736.0,400.0,0.0,3,169.0,2011,1.0,9409.0,0.0,58081.0,0.0,1.0,1.0,Colts,DST,Steelers
1612,4.0,39601.0,256.0,0.0,3,144.0,2011,0.0,31329.0,9.0,141376.0,0.0,1.0,0.0,Eagles,DST,Giants
1613,9.0,77284.0,289.0,0.0,3,121.0,2011,0.0,169.0,4.0,84681.0,0.0,1.0,0.0,Bears,DST,Packers
1614,4.0,87025.0,289.0,0.0,3,100.0,2011,0.0,1444.0,0.0,110889.0,0.0,1.0,4.0,Titans,DST,Broncos
1615,4.0,66564.0,400.0,0.0,3,100.0,2011,0.0,13689.0,4.0,140625.0,0.0,1.0,0.0,Chargers,DST,Chiefs
1616,16.0,114921.0,576.0,0.0,3,81.0,2011,0.0,10000.0,1.0,192721.0,0.0,0.0,1.0,Jets,DST,Raiders
1617,1.0,29584.0,196.0,0.0,3,81.0,2011,0.0,3481.0,4.0,53361.0,0.0,0.0,0.0,Broncos,DST,Titans
1618,1.0,62500.0,324.0,0.0,3,81.0,2011,0.0,15625.0,1.0,140625.0,0.0,1.0,1.0,Cowboys,DST,Redskins
1619,0.0,32400.0,256.0,0.0,3,64.0,2011,0.0,13225.0,4.0,87025.0,0.0,1.0,0.0,Buccaneers,DST,Falcons
1620,4.0,85264.0,729.0,0.0,3,49.0,2011,0.0,10000.0,1.0,153664.0,0.0,0.0,1.0,Packers,DST,Bears
1621,1.0,29241.0,289.0,0.0,3,49.0,2011,0.0,6561.0,1.0,63504.0,0.0,0.0,0.0,Chiefs,DST,Chargers
1622,4.0,125316.0,1600.0,0.0,3,36.0,2011,0.0,10000.0,4.0,206116.0,0.0,1.0,0.0,Saints,DST,Texans
1623,0.0,44100.0,289.0,0.0,3,36.0,2011,0.0,4900.0,1.0,78400.0,0.0,1.0,0.0,Browns,DST,Dolphins
1624,25.0,114244.0,676.0,0.0,3,36.0,2011,0.0,400.0,0.0,128164.0,0.0,0.0,0.0,Lions,DST,Vikings
1625,16.0,35721.0,529.0,0.0,3,25.0,2011,0.0,17424.0,0.0,103041.0,0.0,1.0,0.0,Min,DST,Lions
1626,0.0,24964.0,256.0,0.0,3,16.0,2011,0.0,11449.0,0.0,70225.0,0.0,1.0,0.0,Panthers,DST,Jaguars
1627,0.0,136161.0,1156.0,0.0,3,16.0,2011,0.0,6241.0,4.0,200704.0,0.0,1.0,0.0,Bills,DST,Patriots
1628,4.0,132496.0,1089.0,0.0,3,16.0,2011,0.0,11881.0,1.0,223729.0,0.0,0.0,0.0,Texans,DST,Saints
1629,4.0,148225.0,1369.0,0.0,3,16.0,2011,0.0,28224.0,0.0,305809.0,0.0,0.0,1.0,Ravens,DST,Rams
1630,9.0,53824.0,841.0,0.0,3,9.0,2011,0.0,10404.0,0.0,111556.0,0.0,0.0,0.0,Giants,DST,Eagles
1631,1.0,22201.0,1156.0,0.0,3,1.0,2011,0.0,54756.0,0.0,146689.0,0.0,1.0,0.0,Raiders,DST,Jets
1632,4.0,12544.0,289.0,0.0,4,1024.0,2011,9.0,1444.0,1.0,22500.0,0.0,0.0,9.0,Jets,DST,Ravens
1633,4.0,24025.0,1156.0,0.0,4,400.0,2011,4.0,12544.0,1.0,71289.0,0.0,1.0,4.0,Ravens,DST,Jets
1634,1.0,103041.0,900.0,0.0,4,361.0,2011,4.0,12769.0,9.0,188356.0,0.0,1.0,0.0,Cowboys,DST,Lions
1635,16.0,110224.0,169.0,0.0,4,361.0,2011,1.0,7056.0,1.0,173056.0,0.0,1.0,0.0,Browns,DST,Titans
1636,0.0,139876.0,841.0,0.0,4,256.0,2011,4.0,28561.0,1.0,294849.0,1.0,0.0,0.0,Panthers,DST,Bears
1637,1.0,70225.0,529.0,0.0,4,256.0,2011,1.0,14161.0,9.0,147456.0,0.0,0.0,1.0,Broncos,DST,Packers
1638,25.0,31684.0,100.0,0.0,4,256.0,2011,0.0,13924.0,1.0,87616.0,1.0,0.0,0.0,Steelers,DST,Texans
1639,49.0,16129.0,100.0,0.0,4,256.0,2011,0.0,2025.0,0.0,29584.0,0.0,1.0,1.0,Rams,DST,Redskins
1640,4.0,82369.0,529.0,0.0,4,169.0,2011,1.0,29241.0,4.0,209764.0,0.0,1.0,0.0,Bengals,DST,Bills
1641,9.0,28900.0,100.0,0.0,4,144.0,2011,0.0,10816.0,1.0,75076.0,0.0,1.0,0.0,Jaguars,DST,Saints
1642,9.0,30976.0,256.0,0.0,4,121.0,2011,0.0,5184.0,4.0,61504.0,0.0,0.0,0.0,Dolphins,DST,Chargers
1643,16.0,65536.0,289.0,0.0,4,100.0,2011,0.0,3844.0,0.0,101124.0,0.0,0.0,1.0,Colts,DST,Buccaneers
1644,16.0,44944.0,729.0,0.0,4,81.0,2011,0.0,24336.0,1.0,135424.0,0.0,1.0,1.0,Cardinals,DST,Giants
1645,4.0,164025.0,529.0,0.0,4,81.0,2011,0.0,11664.0,1.0,263169.0,0.0,1.0,4.0,Eagles,DST,49ers
1646,9.0,106276.0,529.0,0.0,4,64.0,2011,0.0,31329.0,4.0,253009.0,0.0,0.0,0.0,Saints,DST,Jaguars
1647,4.0,36100.0,289.0,0.0,4,64.0,2011,0.0,22801.0,1.0,116281.0,0.0,0.0,0.0,Min,DST,Chiefs
1648,0.0,118336.0,361.0,0.0,4,64.0,2011,0.0,25600.0,4.0,254016.0,0.0,1.0,0.0,Raiders,DST,Patriots
1649,9.0,77284.0,576.0,0.0,4,64.0,2011,0.0,26896.0,0.0,195364.0,1.0,0.0,1.0,49ers,DST,Eagles
1650,0.0,20449.0,289.0,0.0,4,64.0,2011,0.0,38416.0,4.0,114921.0,0.0,0.0,0.0,Redskins,DST,Rams
1651,4.0,156816.0,2401.0,0.0,4,36.0,2011,0.0,12321.0,4.0,257049.0,0.0,1.0,0.0,Packers,DST,Broncos
1652,1.0,93636.0,961.0,0.0,4,25.0,2011,0.0,2916.0,0.0,129600.0,0.0,0.0,4.0,Giants,DST,Cardinals
1653,1.0,36100.0,400.0,0.0,4,25.0,2011,0.0,6889.0,0.0,74529.0,0.0,0.0,0.0,Bills,DST,Bengals
1654,0.0,101761.0,784.0,0.0,4,16.0,2011,0.0,2809.0,4.0,138384.0,0.0,1.0,0.0,Seahawks,DST,Falcons
1655,9.0,61009.0,484.0,0.0,4,16.0,2011,0.0,10609.0,0.0,122500.0,0.0,1.0,0.0,Chiefs,DST,Vikings
1656,0.0,19044.0,289.0,0.0,4,16.0,2011,0.0,32400.0,0.0,101124.0,0.0,1.0,0.0,Texans,DST,Steelers
1657,1.0,8649.0,1156.0,0.0,4,9.0,2011,0.0,50176.0,1.0,100489.0,0.0,1.0,0.0,Bears,DST,Panthers
1658,4.0,75076.0,576.0,0.0,4,9.0,2011,0.0,36864.0,0.0,217156.0,0.0,1.0,0.0,Buccaneers,DST,Colts
1659,4.0,87025.0,676.0,0.0,4,9.0,2011,0.0,13456.0,0.0,168921.0,0.0,1.0,0.0,Chargers,DST,Dolphins
1660,0.0,48400.0,961.0,0.0,4,4.0,2011,0.0,12544.0,1.0,110224.0,0.0,0.0,0.0,Titans,DST,Browns
1661,0.0,57600.0,1156.0,0.0,4,4.0,2011,0.0,3969.0,1.0,91809.0,0.0,0.0,0.0,Lions,DST,Cowboys
1662,1.0,51076.0,961.0,0.0,4,1.0,2011,0.0,33489.0,0.0,167281.0,0.0,0.0,0.0,Patriots,DST,Raiders
1663,0.0,84681.0,900.0,0.0,4,0.0,2011,0.0,14641.0,0.0,169744.0,0.0,0.0,0.0,Falcons,DST,Seahawks
1664,9.0,34596.0,9.0,0.0,5,625.0,2011,1.0,7396.0,4.0,73984.0,0.0,0.0,1.0,Buccaneers,DST,49ers
1665,9.0,156025.0,625.0,1.0,5,484.0,2011,1.0,4761.0,9.0,215296.0,0.0,1.0,4.0,Giants,DST,Seahawks
1666,16.0,45796.0,100.0,0.0,5,361.0,2011,0.0,5929.0,9.0,84681.0,0.0,0.0,1.0,Cardinals,DST,Vikings
1667,0.0,99225.0,576.0,0.0,5,289.0,2011,1.0,30276.0,16.0,239121.0,0.0,0.0,1.0,Eagles,DST,Bills
1668,9.0,40000.0,400.0,0.0,5,289.0,2011,1.0,9216.0,0.0,87616.0,0.0,1.0,4.0,Jaguars,DST,Bengals
1669,25.0,44944.0,841.0,0.0,5,225.0,2011,1.0,42436.0,1.0,174724.0,0.0,0.0,1.0,Chargers,DST,Broncos
1670,36.0,77841.0,1296.0,0.0,5,144.0,2011,0.0,21025.0,1.0,179776.0,0.0,0.0,4.0,Seahawks,DST,Giants
1671,9.0,162409.0,400.0,0.0,5,121.0,2011,0.0,4900.0,4.0,223729.0,0.0,1.0,0.0,Texans,DST,Raiders
1672,9.0,56169.0,169.0,0.0,5,100.0,2011,0.0,14884.0,0.0,128881.0,0.0,0.0,0.0,Bears,DST,Lions
1673,1.0,24336.0,196.0,0.0,5,81.0,2011,0.0,9025.0,4.0,63001.0,0.0,1.0,0.0,Falcons,DST,Packers
1674,9.0,57600.0,289.0,0.0,5,81.0,2011,0.0,4356.0,1.0,93636.0,0.0,0.0,0.0,Titans,DST,Steelers
1675,16.0,136161.0,625.0,0.0,5,49.0,2011,0.0,3249.0,0.0,181476.0,0.0,0.0,1.0,Packers,DST,Falcons
1676,9.0,33856.0,625.0,0.0,5,36.0,2011,0.0,8836.0,1.0,77284.0,0.0,0.0,0.0,Raiders,DST,Texans
1677,1.0,47961.0,729.0,0.0,5,36.0,2011,0.0,26244.0,1.0,145161.0,1.0,1.0,0.0,Panthers,DST,Saints
1678,16.0,86436.0,900.0,0.0,5,36.0,2011,0.0,23104.0,1.0,198916.0,0.0,1.0,0.0,Patriots,DST,Jets
1679,1.0,66049.0,1444.0,0.0,5,25.0,2011,0.0,30276.0,1.0,185761.0,1.0,1.0,0.0,Steelers,DST,Titans
1680,4.0,117649.0,900.0,0.0,5,16.0,2011,0.0,10201.0,1.0,197136.0,0.0,0.0,0.0,Saints,DST,Panthers
1681,1.0,45796.0,576.0,0.0,5,16.0,2011,0.0,32761.0,1.0,156025.0,0.0,1.0,0.0,Lions,DST,Bears
1682,4.0,26244.0,900.0,0.0,5,16.0,2011,0.0,5929.0,1.0,57121.0,0.0,0.0,0.0,Bengals,DST,Jaguars
1683,1.0,25600.0,1156.0,0.0,5,9.0,2011,0.0,29584.0,0.0,110224.0,0.0,1.0,1.0,Min,DST,Cardinals
1684,4.0,24964.0,441.0,0.0,5,9.0,2011,0.0,9409.0,0.0,65025.0,0.0,0.0,0.0,Jets,DST,Patriots
1685,1.0,35344.0,961.0,0.0,5,9.0,2011,0.0,20449.0,1.0,109561.0,0.0,1.0,0.0,Bills,DST,Eagles
1686,0.0,12769.0,576.0,0.0,5,9.0,2011,0.0,26244.0,1.0,75625.0,0.0,1.0,0.0,Broncos,DST,Chargers
1687,4.0,58564.0,784.0,0.0,5,4.0,2011,0.0,37636.0,0.0,190096.0,0.0,0.0,0.0,Chiefs,DST,Colts
1688,0.0,42025.0,2304.0,0.0,5,4.0,2011,0.0,45369.0,0.0,174724.0,0.0,1.0,1.0,49ers,DST,Buccaneers
1689,0.0,76729.0,576.0,0.0,5,1.0,2011,0.0,6084.0,0.0,126025.0,0.0,1.0,0.0,Colts,DST,Chiefs
1690,16.0,36100.0,36.0,0.0,6,676.0,2011,1.0,13924.0,4.0,94864.0,0.0,0.0,1.0,Dolphins,DST,Jets
1691,25.0,54289.0,100.0,1.0,6,400.0,2011,1.0,2809.0,0.0,81796.0,0.0,0.0,0.0,Min,DST,Bears
1692,1.0,32041.0,289.0,0.0,6,361.0,2011,1.0,8836.0,1.0,74529.0,1.0,0.0,4.0,Colts,DST,Bengals
1693,4.0,60025.0,169.0,0.0,6,289.0,2011,0.0,1764.0,16.0,82369.0,0.0,1.0,0.0,Redskins,DST,Eagles
1694,9.0,72900.0,400.0,0.0,6,225.0,2011,0.0,10201.0,4.0,137641.0,0.0,1.0,4.0,Patriots,DST,Cowboys
1695,9.0,93636.0,9.0,0.0,6,225.0,2011,0.0,13924.0,1.0,179776.0,0.0,0.0,0.0,Rams,DST,Packers
1696,4.0,41209.0,289.0,0.0,6,196.0,2011,1.0,4225.0,0.0,71824.0,0.0,0.0,1.0,Browns,DST,Raiders
1697,4.0,83521.0,841.0,0.0,6,144.0,2011,1.0,12769.0,1.0,161604.0,0.0,1.0,1.0,Ravens,DST,Texans
1698,25.0,5776.0,169.0,0.0,6,144.0,2011,0.0,17689.0,0.0,43681.0,0.0,0.0,0.0,Jaguars,DST,Steelers
1699,0.0,146689.0,400.0,0.0,6,144.0,2011,0.0,4900.0,9.0,205209.0,0.0,0.0,1.0,Saints,DST,Buccaneers
1700,1.0,52441.0,289.0,0.0,6,121.0,2011,0.0,19321.0,9.0,135424.0,0.0,0.0,0.0,Panthers,DST,Falcons
1701,25.0,59536.0,361.0,1.0,6,121.0,2011,0.0,4356.0,0.0,96100.0,0.0,1.0,0.0,Lions,DST,49ers
1702,4.0,90000.0,256.0,0.0,6,100.0,2011,0.0,5929.0,1.0,142129.0,0.0,0.0,1.0,Cowboys,DST,Patriots
1703,4.0,52900.0,400.0,0.0,6,100.0,2011,0.0,36864.0,4.0,178084.0,0.0,0.0,0.0,Eagles,DST,Redskins
1704,16.0,40000.0,196.0,0.0,6,64.0,2011,0.0,8649.0,0.0,85849.0,0.0,0.0,0.0,Texans,DST,Ravens
1705,9.0,47961.0,576.0,0.0,6,64.0,2011,0.0,24025.0,4.0,139876.0,0.0,0.0,0.0,Bills,DST,Giants
1706,4.0,12321.0,625.0,0.0,6,49.0,2011,0.0,41209.0,1.0,98596.0,0.0,0.0,1.0,49ers,DST,Lions
1707,9.0,34225.0,289.0,0.0,6,49.0,2011,0.0,34225.0,0.0,136900.0,0.0,1.0,0.0,Steelers,DST,Jaguars
1708,4.0,31684.0,576.0,0.0,6,25.0,2011,0.0,22801.0,0.0,108241.0,0.0,1.0,1.0,Raiders,DST,Browns
1709,4.0,36864.0,576.0,0.0,6,25.0,2011,0.0,10816.0,0.0,87616.0,0.0,1.0,1.0,Jets,DST,Dolphins
1710,1.0,95481.0,576.0,0.0,6,16.0,2011,0.0,8100.0,1.0,159201.0,0.0,1.0,0.0,Packers,DST,Rams
1711,0.0,85264.0,729.0,0.0,6,9.0,2011,0.0,14884.0,0.0,171396.0,1.0,1.0,0.0,Giants,DST,Bills
1712,1.0,66564.0,1521.0,0.0,6,9.0,2011,0.0,14161.0,0.0,142129.0,0.0,1.0,1.0,Bears,DST,Vikings
1713,1.0,25281.0,961.0,0.0,6,1.0,2011,0.0,27556.0,0.0,105625.0,0.0,1.0,0.0,Falcons,DST,Panthers
1714,0.0,69696.0,729.0,0.0,6,1.0,2011,0.0,8836.0,0.0,128164.0,0.0,1.0,0.0,Bengals,DST,Colts
1715,0.0,91809.0,676.0,0.0,6,1.0,2011,0.0,13689.0,0.0,176400.0,0.0,1.0,0.0,Buccaneers,DST,Saints
1716,1.0,27889.0,0.0,0.0,7,1225.0,2011,4.0,24025.0,36.0,103684.0,0.0,1.0,0.0,Raiders,DST,Chiefs
1717,1.0,9409.0,49.0,0.0,7,400.0,2011,1.0,24025.0,1.0,63504.0,0.0,0.0,4.0,Colts,DST,Saints
1718,16.0,25281.0,36.0,0.0,7,400.0,2011,0.0,19321.0,1.0,88804.0,4.0,1.0,0.0,Browns,DST,Seahawks
1719,4.0,9025.0,49.0,0.0,7,361.0,2011,1.0,2809.0,4.0,21904.0,0.0,1.0,0.0,Titans,DST,Texans
1720,16.0,4761.0,9.0,0.0,7,324.0,2011,0.0,4624.0,1.0,18769.0,0.0,0.0,1.0,Seahawks,DST,Browns
1721,9.0,12544.0,49.0,0.0,7,196.0,2011,0.0,1156.0,1.0,21316.0,0.0,0.0,1.0,Ravens,DST,Jaguars
1722,16.0,5329.0,144.0,0.0,7,169.0,2011,0.0,17424.0,0.0,42025.0,0.0,1.0,1.0,Jaguars,DST,Ravens
1723,9.0,68121.0,400.0,0.0,7,169.0,2011,0.0,8464.0,1.0,124609.0,0.0,0.0,4.0,Redskins,DST,Panthers
1724,1.0,62500.0,324.0,0.0,7,169.0,2011,0.0,900.0,16.0,78400.0,0.0,1.0,0.0,Buccaneers,DST,Bears
1725,4.0,24336.0,729.0,0.0,7,169.0,2011,1.0,26244.0,1.0,101124.0,0.0,1.0,1.0,Jets,DST,Chargers
1726,1.0,38025.0,49.0,0.0,7,144.0,2011,0.0,4900.0,1.0,70225.0,0.0,0.0,1.0,Rams,DST,Cowboys
1727,36.0,17161.0,324.0,0.0,7,144.0,2011,0.0,31329.0,0.0,94864.0,0.0,0.0,1.0,Broncos,DST,Dolphins
