,Sack,Pass Yards Allowed,Point After,Safety,Week,Points,Year,Touchdowns,Rush Yards Allowed,Interception,Total Yards,Blocks,Away Games,Fumble Returns,Opponent,Position,Team
74,16384.0,8614550657858229.0,410338673.0,0.0,3,35831808.0,2016,0.0,1222791080775407.0,1.0,4.445970594140488e+17,0.0,1.0,1.0,Bengals,DST,Broncos
75,128.0,1.23586642791614e+16,893871739.0,0.0,3,35831808.0,2016,0.0,29509034655744.0,128.0,1.4538012859382624e+17,0.0,0.0,1.0,Ravens,DST,Jaguars
76,128.0,1.3478675236495237e+18,34359738368.0,0.0,3,35831808.0,2016,1.0,27136050989627.0,1.0,5.219080438691135e+18,0.0,1.0,1.0,Buccaneers,DST,Los Angeles RamsLos Angeles
77,128.0,3.0773286243492186e+17,2494357888.0,0.0,3,19487171.0,2016,0.0,94931877133.0,0.0,6.695740970924769e+17,1.0,0.0,2187.0,Chargers,DST,Colts
78,1.0,6873178582377927.0,94931877133.0,0.0,3,19487171.0,2016,1.0,905824306333433.0,1.0,3.4359738368e+17,0.0,0.0,1.0,LA,DST,Buccaneers
79,1.0,2.877942801188782e+17,410338673.0,0.0,3,4782969.0,2016,0.0,17565568854912.0,0.0,1.37231006679e+18,0.0,0.0,128.0,Bears,DST,Cowboys
80,128.0,4.9363882068106605e+17,10460353203.0,0.0,3,4782969.0,2016,0.0,358318080000000.0,128.0,4.1630670005013105e+18,0.0,1.0,1.0,Giants,DST,Redskins
81,16384.0,44231334895529.0,42618442977.0,1.0,3,2097152.0,2016,0.0,1.6843926774218752e+16,1.0,2.0384269158725872e+17,0.0,1.0,0.0,Bills,DST,Cardinals
82,16384.0,8.250562363978142e+16,4586471424.0,0.0,3,823543.0,2016,0.0,3937376385699289.0,0.0,2.71818611107e+18,0.0,0.0,1.0,Browns,DST,Dolphins
83,1.0,5.298617756632813e+16,410338673.0,0.0,3,823543.0,2016,0.0,425927596977747.0,1.0,9.139758714658488e+17,0.0,0.0,0.0,Raiders,DST,Titans
84,128.0,2.3447600150580307e+17,17249876309.0,0.0,3,279936.0,2016,0.0,1028071702528.0,0.0,7.105562623742968e+17,1.0,0.0,1.0,Broncos,DST,Bengals
85,2187.0,9.139758714658488e+17,10460353203.0,0.0,3,279936.0,2016,0.0,781250000000.0,1.0,2.229636023034927e+18,0.0,0.0,0.0,Lions,DST,Packers
86,128.0,1.7670584815363312e+17,94931877133.0,0.0,3,279936.0,2016,0.0,532875860165503.0,1.0,2.229636023034927e+18,0.0,1.0,1.0,Seahawks,DST,49ers
87,0.0,337931541778439.0,612220032.0,0.0,3,279936.0,2016,0.0,817215093984375.0,1.0,6.820811010118438e+16,0.0,0.0,0.0,49ers,DST,Seahawks
88,128.0,2.574814319849794e+16,4586471424.0,0.0,3,78125.0,2016,0.0,10030613004288.0,0.0,1.8538446692600934e+17,0.0,1.0,1.0,Chiefs,DST,Jets
89,128.0,2.943136215878174e+17,17249876309.0,0.0,3,16384.0,2016,0.0,47829690000000.0,0.0,1.7263757342585234e+18,0.0,0.0,1.0,Redskins,DST,Giants
90,128.0,1962637152460137.0,2494357888.0,0.0,3,2187.0,2016,0.0,2207984167552.0,0.0,1.8619893262512572e+16,0.0,0.0,0.0,Min,DST,Panthers
91,0.0,5.769813370811187e+16,27512614111.0,0.0,3,128.0,2016,0.0,1.23586642791614e+16,0.0,3.5657645410895616e+18,0.0,1.0,1.0,Cowboys,DST,Bears
92,128.0,1.32547762808414e+16,52523350144.0,0.0,3,128.0,2016,0.0,425927596977747.0,0.0,3.74813367582081e+17,0.0,1.0,0.0,Packers,DST,Lions
93,1.0,80798284478113.0,10460353203.0,0.0,3,128.0,2016,0.0,7416552901015625.0,0.0,1.4182204984993037e+17,0.0,1.0,0.0,Patriots,DST,Texans
94,128.0,2.9192926025390624e+16,373669453125.0,0.0,3,128.0,2016,0.0,2.265782076281527e+16,0.0,3.2957623294077363e+18,0.0,0.0,0.0,Falcons,DST,Saints
95,0.0,2.238543144468921e+17,52523350144.0,0.0,3,0.0,2016,0.0,476837158203125.0,0.0,2.546051556659343e+18,0.0,1.0,0.0,Eagles,DST,Steelers
96,2187.0,2.2911240318061453e+17,62748517.0,0.0,4,1280000000.0,2016,0.0,318547390056832.0,2187.0,2.30539333248e+18,0.0,1.0,128.0,Cardinals,DST,Los Angeles RamsLos Angeles
97,78125.0,1222791080775407.0,823543.0,0.0,4,612220032.0,2016,0.0,10030613004288.0,128.0,2.1235828992734376e+16,0.0,1.0,1.0,Buccaneers,DST,Broncos
98,78125.0,2684354560000000.0,823543.0,0.0,4,268435456.0,2016,0.0,3521614606208.0,1.0,2.657484995710349e+16,0.0,0.0,1.0,Dolphins,DST,Bengals
99,2187.0,7996339888664083.0,0.0,0.0,4,170859375.0,2016,0.0,47829690000000.0,0.0,1.2512911802727146e+17,0.0,1.0,1.0,Patriots,DST,Bills
100,16384.0,5.6089126010461064e+16,410338673.0,0.0,4,105413504.0,2016,0.0,2207984167552.0,2187.0,2.4552678406414064e+17,0.0,1.0,0.0,Jets,DST,Seahawks
101,1.0,1.1112006825558016e+16,1280000000.0,0.0,4,62748517.0,2016,1.0,450766669594624.0,1.0,3.4359738368e+17,0.0,0.0,0.0,Titans,DST,Texans
102,128.0,1.8985905412105766e+17,410338673.0,0.0,4,35831808.0,2016,1.0,250226879128704.0,0.0,1.8820065978765804e+18,0.0,1.0,0.0,Bears,DST,Lions
103,16384.0,1.0460353203e+17,105413504.0,0.0,4,35831808.0,2016,0.0,37725479487783.0,1.0,7.390562818694461e+17,0.0,0.0,1.0,Chiefs,DST,Steelers
104,1.0,4.172259244954604e+17,42618442977.0,0.0,4,19487171.0,2016,1.0,678223072849.0,128.0,1.1026624842058533e+18,0.0,0.0,0.0,Panthers,DST,Falcons
105,2187.0,5.956834506121961e+18,587068342272.0,0.0,4,19487171.0,2016,1.0,47829690000000.0,1.0,1.9790317317081633e+19,0.0,1.0,0.0,Falcons,DST,Panthers
106,0.0,8.250562363978142e+16,10000000.0,0.0,4,19487171.0,2016,0.0,17565568854912.0,1.0,5.145148185740148e+17,0.0,0.0,1.0,Giants,DST,Vikings
107,1.0,2.265782076281527e+16,1280000000.0,0.0,4,19487171.0,2016,0.0,3057125241215467.0,1.0,1.14415582592e+18,0.0,0.0,128.0,Browns,DST,Redskins
108,128.0,1.1514990476898414e+16,105413504.0,0.0,4,10000000.0,2016,0.0,5455160701056.0,128.0,8.703425965985176e+16,0.0,0.0,0.0,Lions,DST,Bears
109,279936.0,8938717390000000.0,10460353203.0,0.0,4,4782969.0,2016,0.0,64847759419264.0,1.0,1.4901444867507814e+17,0.0,0.0,0.0,Colts,DST,Jaguars
110,2187.0,2.6293900520411955e+17,52523350144.0,0.0,4,4782969.0,2016,0.0,114415582592.0,1.0,5.936530337857788e+17,0.0,1.0,128.0,Chargers,DST,Saints
111,128.0,5.6089126010461064e+16,410338673.0,0.0,4,2097152.0,2016,0.0,194754273881.0,0.0,1.643415634622546e+17,0.0,0.0,1.0,LA,DST,Cardinals
112,1.0,8614550657858229.0,410338673.0,0.0,4,823543.0,2016,0.0,150363025899136.0,1.0,1.9442589725148438e+17,0.0,1.0,0.0,49ers,DST,Cowboys
113,128.0,5.149069862536806e+16,268435456.0,0.0,4,279936.0,2016,0.0,775771085481344.0,0.0,1.1026624842058533e+18,0.0,0.0,0.0,Bills,DST,Patriots
114,128.0,9618527719784448.0,64339296875.0,0.0,4,279936.0,2016,0.0,27136050989627.0,128.0,1.1894025268554688e+17,0.0,0.0,0.0,Saints,DST,Chargers
115,1.0,5.149069862536806e+16,10460353203.0,0.0,4,279936.0,2016,0.0,266001988046875.0,128.0,7.685305573422409e+17,0.0,1.0,0.0,Texans,DST,Titans
116,2187.0,2248392813428736.0,27512614111.0,0.0,4,78125.0,2016,0.0,1347646586640625.0,1.0,2.238543144468921e+17,0.0,1.0,0.0,Redskins,DST,Browns
117,128.0,1.4182204984993037e+17,10460353203.0,0.0,4,78125.0,2016,0.0,627485170000000.0,0.0,2.015025341112107e+18,0.0,1.0,1.0,Ravens,DST,Raiders
118,16384.0,2.339890074645363e+16,10460353203.0,0.0,4,78125.0,2016,0.0,44231334895529.0,0.0,2.5702101145811645e+17,0.0,0.0,0.0,Broncos,DST,Buccaneers
119,2187.0,1.0721172396796876e+16,21870000000.0,0.0,4,2187.0,2016,0.0,860542568759296.0,0.0,4.353073062107342e+17,0.0,1.0,0.0,Jaguars,DST,Colts
120,128.0,1.643415634622546e+17,10460353203.0,0.0,4,2187.0,2016,0.0,5455160701056.0,0.0,6.966631420542916e+17,0.0,0.0,0.0,Seahawks,DST,Jets
121,128.0,3.841589908569254e+16,4586471424.0,0.0,4,2187.0,2016,0.0,1.0342180413198464e+16,0.0,2.6309123710622597e+18,0.0,0.0,0.0,Cowboys,DST,49ers
122,0.0,1.23586642791614e+16,13492928512.0,0.0,4,128.0,2016,0.0,3521614606208.0,0.0,8.250562363978142e+16,0.0,0.0,1.0,Raiders,DST,Ravens
123,128.0,1.6038851897478038e+17,271818611107.0,0.0,4,128.0,2016,0.0,1630436461403549.0,0.0,2.995059295546065e+18,0.0,1.0,0.0,Steelers,DST,Chiefs
124,1.0,1.5272636665570314e+17,2494357888.0,0.0,4,128.0,2016,0.0,16048523266853.0,0.0,8.146292386818126e+17,0.0,1.0,0.0,Bengals,DST,Dolphins
125,0.0,8.47440156033038e+16,4586471424.0,0.0,4,1.0,2016,0.0,131593177923584.0,0.0,8.797668585443747e+17,0.0,1.0,0.0,Min,DST,Giants
126,16384.0,5.0031545098999704e+16,893871739.0,0.0,5,1280000000.0,2016,1.0,114868566764928.0,128.0,5.817463478585156e+17,0.0,1.0,1.0,LA,DST,Bills
127,16384.0,2149422977421875.0,62748517.0,0.0,5,893871739.0,2016,1.0,2488651484819.0,1.0,2.0554002898923904e+16,0.0,0.0,0.0,Texans,DST,Vikings
128,2187.0,8300513205665792.0,10000000.0,0.0,5,612220032.0,2016,1.0,318547390056832.0,0.0,2.5121755551489754e+17,0.0,1.0,1.0,Ravens,DST,Redskins
129,823543.0,817215093984375.0,1801088541.0,1.0,5,268435456.0,2016,0.0,1789940649848551.0,128.0,1.565172583392521e+17,0.0,1.0,1.0,49ers,DST,Cardinals
130,279936.0,1630436461403549.0,410338673.0,0.0,5,105413504.0,2016,0.0,897410677851.0,128.0,1.28e+16,0.0,1.0,0.0,Dolphins,DST,Titans
131,128.0,3.957993128617187e+16,62748517.0,1.0,5,62748517.0,2016,0.0,10460353203.0,1.0,8.47440156033038e+16,0.0,1.0,0.0,Browns,DST,Patriots
132,279936.0,6873178582377927.0,268435456.0,0.0,5,35831808.0,2016,0.0,29509034655744.0,1.0,9.673392941652192e+16,0.0,1.0,0.0,Broncos,DST,Falcons
133,0.0,1.2832567915896051e+17,105413504.0,0.0,5,35831808.0,2016,0.0,860542568759296.0,128.0,2.0845023441167542e+18,0.0,1.0,128.0,Panthers,DST,Buccaneers
134,16384.0,5661610866627712.0,268435456.0,0.0,5,10000000.0,2016,0.0,271818611107.0,0.0,2.574814319849794e+16,0.0,0.0,1.0,Giants,DST,Packers
135,128.0,6.563716507844499e+17,27512614111.0,0.0,5,10000000.0,2016,0.0,10030613004288.0,128.0,2.4231626798577946e+18,0.0,0.0,128.0,Chargers,DST,Raiders
136,2187.0,5.149069862536806e+16,62748517.0,0.0,5,10000000.0,2016,0.0,10030613004288.0,0.0,3.1463684482922906e+17,0.0,0.0,0.0,Jets,DST,Steelers
137,1.0,6.103515625e+16,268435456.0,0.0,5,4782969.0,2016,0.0,2799360000000.0,1.0,2.7512614111e+17,0.0,0.0,1.0,Redskins,DST,Ravens
138,16384.0,5.934654351431425e+16,105413504.0,0.0,5,2097152.0,2016,0.0,75144747810816.0,0.0,5.817463478585156e+17,0.0,0.0,0.0,Bengals,DST,Cowboys
139,2187.0,3.404825447e+16,3404825447.0,0.0,5,2097152.0,2016,0.0,282621973446656.0,1.0,5.936530337857788e+17,0.0,0.0,1.0,Eagles,DST,Lions
140,0.0,3057125241215467.0,21870000000.0,0.0,5,2097152.0,2016,1.0,3.957993128617187e+16,0.0,1.5819090277326592e+18,1.0,0.0,0.0,Titans,DST,Dolphins
141,16384.0,3190854023266304.0,4586471424.0,0.0,5,823543.0,2016,0.0,20971520000000.0,0.0,5.149069862536806e+16,0.0,1.0,1.0,Lions,DST,Eagles
142,128.0,1.3723332506969728e+16,410338673.0,0.0,5,279936.0,2016,0.0,235260548044817.0,0.0,3.0773286243492186e+17,0.0,0.0,0.0,Buccaneers,DST,Panthers
143,78125.0,2.0869586705965427e+17,17249876309.0,0.0,5,78125.0,2016,0.0,86812553324672.0,0.0,1.5270958660108124e+18,0.0,1.0,0.0,Colts,DST,Bears
144,128.0,6.103515625e+16,3404825447.0,0.0,5,78125.0,2016,0.0,402271083010688.0,0.0,9.858267064034427e+17,0.0,0.0,1.0,Falcons,DST,Broncos
145,0.0,7.818048288974222e+16,3404825447.0,0.0,5,78125.0,2016,0.0,1483273860320763.0,128.0,1.8183699052982766e+18,0.0,1.0,0.0,Packers,DST,Giants
146,2187.0,2.187e+17,52523350144.0,0.0,5,78125.0,2016,0.0,44231334895529.0,1.0,1.3478675236495237e+18,0.0,1.0,0.0,Raiders,DST,Chargers
147,128.0,221068140740608.0,21870000000.0,0.0,5,16384.0,2016,0.0,9974730326005056.0,0.0,2.4552678406414064e+17,1.0,0.0,0.0,Bills,DST,Los Angeles RamsLos Angeles
148,1.0,2.657484995710349e+16,13492928512.0,0.0,5,2187.0,2016,0.0,6122200320000000.0,0.0,1.6966113639476992e+18,0.0,1.0,1.0,Cowboys,DST,Bengals
149,0.0,1.554295348625559e+18,3404825447.0,0.0,5,2187.0,2016,0.0,476837158203125.0,0.0,1.0560719825892022e+19,0.0,0.0,1.0,Bears,DST,Colts
150,1.0,1.0428428649902344e+18,27512614111.0,0.0,5,2187.0,2016,0.0,3142742836021.0,0.0,2.995059295546065e+18,0.0,1.0,1.0,Steelers,DST,Jets
151,128.0,7.011020920710938e+16,27512614111.0,0.0,5,128.0,2016,0.0,75144747810816.0,0.0,6.563716507844499e+17,0.0,1.0,0.0,Min,DST,Texans
