,Sack,Pass Yards Allowed,Point After,Safety,Week,Points,Year,Touchdowns,Rush Yards Allowed,Interception,Total Yards,Blocks,Away Games,Fumble Returns,Opponent,Position,Team
1036,32.0,61917364224.0,537824.0,0.0,1,100000.0,2014,0.0,418195493.0,32.0,296709280757.0,0.0,0.0,0.0,Giants,DST,Lions
1037,32.0,247609900000.0,2476099.0,0.0,1,100000.0,2014,0.0,428232184832.0,1.0,10498572832032.0,0.0,1.0,1.0,Jets,DST,Raiders
1038,243.0,5559251349024.0,7962624.0,0.0,1,32768.0,2014,0.0,459165024.0,32.0,11305787424768.0,0.0,0.0,0.0,Colts,DST,Broncos
1039,1.0,137858491849.0,39135393.0,0.0,1,16807.0,2014,0.0,254194901951.0,1.0,6046617600000.0,0.0,1.0,32.0,Dolphins,DST,Patriots
1040,0.0,763633171168.0,1419857.0,0.0,1,7776.0,2014,0.0,380204032.0,1.0,2051114900000.0,0.0,0.0,0.0,Chargers,DST,Cardinals
1041,32.0,41615795893.0,537824.0,0.0,1,7776.0,2014,0.0,9765625.0,0.0,98465804768.0,0.0,0.0,0.0,Raiders,DST,Jets
1042,0.0,370967703776.0,1419857.0,0.0,1,7776.0,2014,0.0,20113571875.0,0.0,3408200705601.0,0.0,1.0,1.0,Texans,DST,Redskins
1043,243.0,7515177189376.0,24300000.0,0.0,1,3125.0,2014,0.0,33038369407.0,1.0,32198817702743.0,0.0,1.0,0.0,Steelers,DST,Browns
1044,1024.0,847288609443.0,11881376.0,0.0,1,3125.0,2014,0.0,111577100832.0,0.0,10896201253125.0,0.0,0.0,0.0,Titans,DST,Chiefs
1045,1.0,527182965101.0,3200000.0,0.0,1,3125.0,2014,0.0,18424351793.0,0.0,4156543539424.0,0.0,0.0,0.0,Panthers,DST,Buccaneers
1046,0.0,4094691316893.0,45435424.0,0.0,1,1024.0,2014,0.0,51888844699.0,1.0,23426639429632.0,0.0,0.0,1.0,Saints,DST,Falcons
1047,1.0,129891985607.0,6436343.0,0.0,1,1024.0,2014,0.0,267785184193.0,1.0,6046617600000.0,0.0,0.0,0.0,Bills,DST,Bears
1048,243.0,304316815968.0,14348907.0,0.0,1,1024.0,2014,0.0,254194901951.0,0.0,8907339520949.0,0.0,0.0,0.0,Browns,DST,Steelers
1049,0.0,2470770901501.0,6436343.0,0.0,1,243.0,2014,0.0,3077056399.0,0.0,7923516800000.0,1.0,0.0,0.0,Bengals,DST,Ravens
1050,1.0,254194901951.0,60466176.0,0.0,1,243.0,2014,0.0,380059617807.0,0.0,9986547231968.0,0.0,1.0,1.0,Seahawks,DST,Packers
1051,1.0,17450185778125.0,69343957.0,0.0,1,243.0,2014,0.0,28153056843.0,0.0,59120987373568.0,0.0,1.0,1.0,Falcons,DST,Saints
1052,1.0,260919263232.0,17210368.0,0.0,1,1.0,2014,0.0,33038369407.0,0.0,3303341057599.0,0.0,0.0,0.0,49ers,DST,Cowboys
1053,1.0,1165463885299.0,28629151.0,0.0,1,1.0,2014,0.0,11040808032.0,0.0,6131066257801.0,0.0,1.0,0.0,Broncos,DST,Colts
1054,1.0,4610753397701.0,52521875.0,0.0,1,1.0,2014,0.0,2535525376.0,0.0,12608989261857.0,0.0,1.0,0.0,Lions,DST,Giants
1055,0.0,141985700000.0,45435424.0,0.0,1,0.0,2014,0.0,216699865625.0,0.0,5638216721875.0,0.0,0.0,0.0,Min,DST,Rams
1056,7776.0,115063617043.0,16807.0,0.0,2,20511149.0,2014,1.0,459165024.0,1024.0,481170140857.0,1.0,1.0,0.0,Min,DST,Patriots
1057,1024.0,408410100000.0,100000.0,0.0,2,6436343.0,2014,1.0,3276800000.0,1.0,2051114900000.0,1.0,0.0,1.0,Dolphins,DST,Bills
1058,32.0,1188137600000.0,537824.0,0.0,2,3200000.0,2014,1.0,3486784401.0,32.0,4610753397701.0,0.0,1.0,32.0,Giants,DST,Cardinals
1059,100000.0,28153056843.0,100000.0,0.0,2,2476099.0,2014,0.0,9765625.0,1.0,71008211968.0,0.0,0.0,0.0,Jaguars,DST,Redskins
1060,32.0,336323216032.0,7776.0,0.0,2,1889568.0,2014,0.0,9509900499.0,1.0,2470770901501.0,0.0,0.0,32.0,Steelers,DST,Ravens
1061,1024.0,1036579476493.0,16807.0,0.0,2,1419857.0,2014,0.0,1680700000.0,1.0,3515706497843.0,0.0,0.0,32.0,Lions,DST,Panthers
1062,1024.0,672109330432.0,3200000.0,0.0,2,1048576.0,2014,0.0,33038369407.0,243.0,5963102065799.0,0.0,1.0,1.0,49ers,DST,Bears
1063,32.0,428232184832.0,100000.0,0.0,2,759375.0,2014,0.0,8587340257.0,243.0,2817036000549.0,0.0,0.0,0.0,Falcons,DST,Bengals
1064,32.0,551473077343.0,7962624.0,0.0,2,371293.0,2014,1.0,159494694624.0,1.0,9861716961757.0,0.0,0.0,1.0,Saints,DST,Browns
1065,32.0,672109330432.0,100000.0,0.0,2,371293.0,2014,0.0,3707398432.0,32.0,3052447761824.0,0.0,1.0,0.0,Titans,DST,Cowboys
1066,0.0,1258284197543.0,537824.0,0.0,2,248832.0,2014,0.0,10510100501.0,32.0,6390089165824.0,0.0,1.0,32.0,Raiders,DST,Texans
1067,1.0,164130859375.0,1419857.0,0.0,2,161051.0,2014,0.0,95388992557.0,1.0,4033577618432.0,32.0,1.0,0.0,Buccaneers,DST,Rams
1068,32.0,515363200000.0,2476099.0,0.0,2,32768.0,2014,0.0,23863536599.0,0.0,4477117485699.0,0.0,0.0,1.0,Rams,DST,Buccaneers
1069,1024.0,71008211968.0,11881376.0,0.0,2,16807.0,2014,0.0,515363200000.0,0.0,6748994797568.0,0.0,0.0,1.0,Cowboys,DST,Titans
1070,32.0,919358226007.0,1419857.0,0.0,2,7776.0,2014,0.0,41615795893.0,0.0,7923516800000.0,0.0,0.0,0.0,Chiefs,DST,Broncos
1071,1024.0,2862915100000.0,28629151.0,0.0,2,7776.0,2014,0.0,3276800000.0,0.0,9022419900000.0,0.0,1.0,1.0,Packers,DST,Jets
1072,1024.0,996250626251.0,7962624.0,0.0,2,3125.0,2014,0.0,916132832.0,0.0,3004150512793.0,0.0,1.0,0.0,Panthers,DST,Lions
1073,32.0,126049300576.0,7962624.0,0.0,2,3125.0,2014,0.0,68641485507.0,1.0,3004150512793.0,0.0,0.0,0.0,Jets,DST,Packers
1074,1024.0,57735339232.0,9765625.0,0.0,2,3125.0,2014,0.0,29316250624.0,0.0,1331705468576.0,0.0,0.0,0.0,Cardinals,DST,Giants
1075,0.0,150536645632.0,14348907.0,0.0,2,3125.0,2014,0.0,137858491849.0,1.0,4610753397701.0,0.0,1.0,1.0,Colts,DST,Eagles
1076,32.0,188956800000.0,4084101.0,0.0,2,3125.0,2014,0.0,14693280768.0,0.0,1981355655168.0,0.0,0.0,1.0,Seahawks,DST,Chargers
1077,243.0,1143137652768.0,115856201.0,0.0,2,243.0,2014,0.0,254194901951.0,0.0,18248690477249.0,0.0,1.0,0.0,Redskins,DST,Jaguars
1078,1.0,141985700000.0,17210368.0,0.0,2,243.0,2014,0.0,205962976.0,0.0,470184984576.0,1.0,0.0,0.0,Bears,DST,49ers
1079,0.0,3973195810651.0,24300000.0,0.0,2,32.0,2014,0.0,33038369407.0,1.0,20152428548768.0,0.0,0.0,0.0,Eagles,DST,Colts
1080,1.0,747724704957.0,7962624.0,0.0,2,32.0,2014,0.0,5277319168.0,0.0,3625908203125.0,0.0,1.0,0.0,Broncos,DST,Chiefs
1081,1.0,336323216032.0,11881376.0,0.0,2,32.0,2014,0.0,27027081632.0,0.0,3570467226624.0,0.0,1.0,0.0,Browns,DST,Saints
1082,0.0,51888844699.0,24300000.0,0.0,2,32.0,2014,0.0,234849287168.0,0.0,3738856210407.0,1.0,0.0,0.0,Texans,DST,Raiders
1083,0.0,2512087224032.0,7962624.0,0.0,2,1.0,2014,0.0,141985700000.0,0.0,23426639429632.0,0.0,1.0,0.0,Bengals,DST,Falcons
1084,1.0,57735339232.0,24300000.0,0.0,2,1.0,2014,0.0,75937500000.0,0.0,2122825311232.0,0.0,0.0,0.0,Patriots,DST,Vikings
1085,0.0,126049300576.0,11881376.0,0.0,2,1.0,2014,0.0,95388992557.0,0.0,3515706497843.0,0.0,1.0,0.0,Ravens,DST,Steelers
1086,1.0,1601568101376.0,24300000.0,0.0,2,1.0,2014,0.0,10510100501.0,0.0,7615646045657.0,0.0,1.0,0.0,Chargers,DST,Seahawks
1087,0.0,336323216032.0,20511149.0,0.0,2,0.0,2014,0.0,18424351793.0,0.0,3101364196875.0,0.0,1.0,0.0,Bills,DST,Dolphins
1088,243.0,83841135993.0,537824.0,0.0,3,20511149.0,2014,32.0,1073741824.0,1.0,481170140857.0,0.0,0.0,1024.0,Buccaneers,DST,Falcons
1089,1024.0,779811265199.0,1419857.0,0.0,3,3200000.0,2014,1.0,12762815625.0,32.0,4817172660224.0,0.0,1.0,1.0,Jaguars,DST,Colts
1090,243.0,2430000000000.0,2476099.0,0.0,3,2476099.0,2014,1.0,19254145824.0,32.0,12161907769824.0,0.0,1.0,1.0,Jets,DST,Bears
1091,32.0,68641485507.0,16807.0,1.0,3,2476099.0,2014,1.0,2535525376.0,0.0,551473077343.0,0.0,0.0,1.0,Packers,DST,Lions
1092,243.0,2727042318307.0,2476099.0,0.0,3,1419857.0,2014,1.0,130691232.0,0.0,5177583776749.0,0.0,1.0,32.0,Panthers,DST,Steelers
1093,32.0,173726604657.0,16807.0,1.0,3,759375.0,2014,0.0,73439775749.0,32.0,3682035745376.0,0.0,0.0,0.0,Titans,DST,Bengals
1094,1.0,4817172660224.0,550731776.0,0.0,3,759375.0,2014,1.0,61917364224.0,1.0,27675731591168.0,0.0,1.0,243.0,Falcons,DST,Buccaneers
1095,32.0,2122825311232.0,1419857.0,0.0,3,537824.0,2014,0.0,23863536599.0,243.0,11727599043051.0,1.0,0.0,0.0,Texans,DST,Giants
1096,0.0,3738856210407.0,28629151.0,0.0,3,248832.0,2014,1.0,25937424601.0,32.0,18046378835968.0,0.0,1.0,1.0,Rams,DST,Cowboys
1097,32.0,763633171168.0,2476099.0,0.0,3,248832.0,2014,0.0,20113571875.0,32.0,5481173216993.0,0.0,1.0,1.0,Lions,DST,Packers
1098,243.0,362050628125.0,100000.0,1.0,3,248832.0,2014,0.0,4984209207.0,0.0,2122825311232.0,0.0,1.0,0.0,Bills,DST,Chargers
1099,3125.0,133827821568.0,45435424.0,1.0,3,161051.0,2014,0.0,159494694624.0,0.0,4678757435232.0,0.0,0.0,32.0,Chiefs,DST,Dolphins
1100,243.0,1078203909375.0,11881376.0,1.0,3,100000.0,2014,0.0,35723051649.0,1.0,8349416423424.0,1.0,1.0,0.0,Seahawks,DST,Broncos
1101,0.0,481170140857.0,45435424.0,0.0,3,100000.0,2014,1.0,28153056843.0,1.0,4543542400000.0,0.0,0.0,1.0,Cowboys,DST,Rams
1102,0.0,159494694624.0,59049.0,0.0,3,59049.0,2014,0.0,1350125107.0,1.0,812990017201.0,0.0,0.0,0.0,Raiders,DST,Patriots
1103,32.0,234849287168.0,59049.0,0.0,3,59049.0,2014,0.0,714924299.0,0.0,919358226007.0,0.0,0.0,0.0,Min,DST,Saints
1104,1.0,2272262782976.0,3200000.0,0.0,3,59049.0,2014,0.0,60466176.0,1.0,4033577618432.0,0.0,0.0,1.0,Broncos,DST,Seahawks
1105,1024.0,254194901951.0,759375.0,0.0,3,32768.0,2014,0.0,55730836701.0,0.0,4033577618432.0,0.0,1.0,0.0,Dolphins,DST,Chiefs
1106,0.0,14195130030907.0,45435424.0,0.0,3,32768.0,2014,1.0,4182119424.0,1.0,34842114263551.0,0.0,0.0,0.0,Redskins,DST,Eagles
1107,1.0,732082482176.0,537824.0,0.0,3,16807.0,2014,0.0,3707398432.0,0.0,3251888153568.0,1.0,0.0,0.0,49ers,DST,Cardinals
1108,1.0,1981355655168.0,3200000.0,0.0,3,16807.0,2014,0.0,14693280768.0,0.0,9738138110976.0,1.0,1.0,0.0,Saints,DST,Vikings
1109,1024.0,296709280757.0,14348907.0,0.0,3,16807.0,2014,0.0,777600000.0,0.0,1121154893057.0,0.0,0.0,1.0,Bears,DST,Jets
1110,32.0,527182965101.0,1048576.0,0.0,3,7776.0,2014,0.0,2535525376.0,0.0,2310905821257.0,0.0,1.0,0.0,Patriots,DST,Raiders
1111,0.0,2051114900000.0,4084101.0,0.0,3,243.0,2014,0.0,4437053125.0,0.0,7415771484375.0,1.0,1.0,0.0,Browns,DST,Ravens
1112,32.0,976562500000.0,5153632.0,0.0,3,243.0,2014,0.0,3939040643.0,0.0,4094691316893.0,0.0,0.0,0.0,Chargers,DST,Bills
1113,0.0,481170140857.0,6436343.0,0.0,3,243.0,2014,0.0,104857600000.0,1.0,7615646045657.0,0.0,0.0,0.0,Ravens,DST,Browns
1114,1.0,589579257376.0,24300000.0,0.0,3,243.0,2014,0.0,267785184193.0,0.0,12914277518099.0,0.0,1.0,1.0,Giants,DST,Texans
1115,0.0,1057227821024.0,6436343.0,0.0,3,243.0,2014,0.0,4182119424.0,0.0,4411471739168.0,0.0,1.0,1.0,Cardinals,DST,49ers
1116,32.0,8458700490625.0,164916224.0,0.0,3,32.0,2014,0.0,61917364224.0,0.0,41426511213649.0,0.0,0.0,0.0,Colts,DST,Jaguars
1117,0.0,210906087424.0,39135393.0,0.0,3,32.0,2014,0.0,21003416576.0,1.0,2430000000000.0,0.0,1.0,0.0,Bengals,DST,Titans
1118,0.0,3625908203125.0,69343957.0,0.0,3,32.0,2014,0.0,459165024.0,0.0,7819807277899.0,0.0,1.0,1.0,Eagles,DST,Redskins
1119,1.0,247609900000.0,69343957.0,0.0,3,1.0,2014,0.0,1282388557824.0,0.0,19287647677024.0,0.0,0.0,0.0,Steelers,DST,Panthers
1120,1024.0,241162079949.0,11881376.0,0.0,4,14348907.0,2014,243.0,492359665568.0,1.0,11167913618807.0,1.0,1.0,0.0,49ers,DST,Eagles
1121,32.0,1282388557824.0,537824.0,0.0,4,3200000.0,2014,1.0,418195493.0,243.0,3201078401357.0,0.0,1.0,1.0,Raiders,DST,Dolphins
1122,243.0,459401384375.0,537824.0,0.0,4,2476099.0,2014,1.0,2373046875.0,32.0,2051114900000.0,0.0,0.0,1.0,Patriots,DST,Chiefs
1123,32.0,847288609443.0,537824.0,0.0,4,1889568.0,2014,0.0,4704270176.0,1024.0,3854601532649.0,0.0,1.0,32.0,Redskins,DST,Giants
1124,32.0,515363200000.0,1419857.0,0.0,4,1048576.0,2014,1.0,8153726976.0,32.0,3150905752576.0,0.0,0.0,0.0,Bills,DST,Texans
1125,243.0,168874213376.0,1419857.0,0.0,4,371293.0,2014,0.0,4437053125.0,32.0,1211162837301.0,0.0,0.0,1.0,Titans,DST,Colts
1126,243.0,716703146875.0,537824.0,0.0,4,371293.0,2014,0.0,4437053125.0,32.0,3355443200000.0,0.0,0.0,1.0,Jaguars,DST,Chargers
1127,32.0,4156543539424.0,1419857.0,0.0,4,248832.0,2014,0.0,12166529024.0,1.0,16120204707168.0,0.0,0.0,32.0,Saints,DST,Cowboys
1128,32.0,938120019968.0,100000.0,0.0,4,161051.0,2014,0.0,1350125107.0,0.0,3101364196875.0,0.0,0.0,1.0,Panthers,DST,Ravens
1129,243.0,1282388557824.0,6436343.0,0.0,4,100000.0,2014,0.0,69343957.0,32.0,2470770901501.0,0.0,1.0,1.0,Texans,DST,Bills
1130,32.0,353305857024.0,1419857.0,0.0,4,100000.0,2014,0.0,40074642432.0,1.0,4282490290176.0,0.0,1.0,1.0,Jets,DST,Lions
1131,1.0,254194901951.0,4084101.0,0.0,4,100000.0,2014,0.0,5153632.0,32.0,438427732293.0,0.0,0.0,32.0,Eagles,DST,49ers
1132,1.0,1211162837301.0,1419857.0,0.0,4,59049.0,2014,0.0,716703146875.0,32.0,30019840638976.0,0.0,1.0,0.0,Bears,DST,Packers
1133,3125.0,2639363440625.0,7962624.0,0.0,4,32768.0,2014,0.0,4437053125.0,0.0,9022419900000.0,0.0,1.0,1.0,Steelers,DST,Buccaneers
1134,0.0,1660443030368.0,79235168.0,0.0,4,7776.0,2014,0.0,95388992557.0,1.0,15575653771875.0,0.0,0.0,32.0,Dolphins,DST,Raiders
1135,1.0,1981355655168.0,17210368.0,0.0,4,3125.0,2014,0.0,28153056843.0,32.0,11727599043051.0,0.0,0.0,0.0,Falcons,DST,Vikings
1136,1024.0,1488827973632.0,7962624.0,0.0,4,3125.0,2014,0.0,5277319168.0,0.0,6046617600000.0,0.0,0.0,0.0,Lions,DST,Jets
1137,1.0,1947195170207.0,14348907.0,0.0,4,1024.0,2014,0.0,992436543.0,1.0,5252187500000.0,0.0,0.0,0.0,Buccaneers,DST,Steelers
1138,1.0,2512087224032.0,79235168.0,0.0,4,243.0,2014,0.0,550731776.0,0.0,5880511900768.0,1.0,0.0,0.0,Packers,DST,Bears
1139,1.0,2234138434375.0,184528125.0,0.0,4,243.0,2014,0.0,86617093024.0,1.0,18248690477249.0,0.0,0.0,0.0,Giants,DST,Redskins
1140,32.0,6478348728125.0,39135393.0,0.0,4,32.0,2014,0.0,130691232.0,0.0,11167913618807.0,0.0,1.0,0.0,Chargers,DST,Jaguars
1141,32.0,732082482176.0,115856201.0,0.0,4,32.0,2014,0.0,380059617807.0,0.0,17061555810443.0,0.0,1.0,0.0,Chiefs,DST,Patriots
1142,0.0,9374815985193.0,115856201.0,0.0,4,32.0,2014,0.0,12762815625.0,1.0,30629980039968.0,0.0,1.0,0.0,Colts,DST,Titans
1143,1.0,1078203909375.0,79235168.0,0.0,4,1.0,2014,0.0,247609900000.0,0.0,17450185778125.0,0.0,1.0,0.0,Cowboys,DST,Saints
1144,0.0,3201078401357.0,115856201.0,0.0,4,0.0,2014,0.0,812990017201.0,0.0,54096727596768.0,0.0,1.0,0.0,Min,DST,Falcons
1145,0.0,3738856210407.0,79235168.0,0.0,4,0.0,2014,0.0,33038369407.0,0.0,19287647677024.0,0.0,1.0,0.0,Ravens,DST,Panthers
1146,7776.0,234849287168.0,100000.0,0.0,5,9765625.0,2014,1.0,16850581551.0,32.0,2389769101499.0,0.0,0.0,1.0,Min,DST,Packers
1147,1024.0,4610753397701.0,17210368.0,0.0,5,7962624.0,2014,32.0,30517578125.0,0.0,21975035404576.0,1.0,0.0,243.0,Rams,DST,Eagles
1148,1024.0,1234543668832.0,7962624.0,0.0,5,2476099.0,2014,1.0,4437053125.0,32.0,5030919566507.0,0.0,0.0,32.0,Bears,DST,Panthers
1149,1.0,228669389707.0,59049.0,0.0,5,1889568.0,2014,1.0,550731776.0,32.0,847288609443.0,0.0,1.0,0.0,Jaguars,DST,Steelers
1150,1024.0,296709280757.0,371293.0,0.0,5,1419857.0,2014,0.0,5904900000.0,1.0,1947195170207.0,0.0,0.0,32.0,Ravens,DST,Colts
1151,1.0,812990017201.0,1419857.0,0.0,5,1419857.0,2014,1.0,3077056399.0,0.0,3355443200000.0,0.0,0.0,243.0,Bengals,DST,Patriots
1152,32.0,777600000.0,0.0,0.0,5,1048576.0,2014,0.0,6240321451.0,1.0,78502725751.0,0.0,0.0,1.0,Jets,DST,Chargers
1153,7776.0,353305857024.0,537824.0,0.0,5,537824.0,2014,0.0,1564031349.0,1.0,1516398112593.0,0.0,1.0,1.0,Lions,DST,Bills
1154,32.0,2196527536224.0,1419857.0,0.0,5,537824.0,2014,1.0,282475249.0,1.0,4747561509943.0,0.0,0.0,0.0,Bills,DST,Lions
1155,1.0,2639363440625.0,3200000.0,0.0,5,371293.0,2014,0.0,33038369407.0,32.0,15045919506432.0,0.0,1.0,32.0,Colts,DST,Ravens
1156,0.0,7028611650851.0,69343957.0,0.0,5,248832.0,2014,1.0,53782400000.0,243.0,34842114263551.0,0.0,1.0,0.0,Saints,DST,Buccaneers
1157,1.0,3150905752576.0,3200000.0,0.0,5,161051.0,2014,0.0,53782400000.0,1.0,19716245323776.0,0.0,1.0,32.0,Cowboys,DST,Texans
1158,1024.0,1211162837301.0,1419857.0,0.0,5,100000.0,2014,0.0,16850581551.0,0.0,7123848901632.0,0.0,0.0,1.0,Steelers,DST,Jaguars
1159,32.0,657748550151.0,28629151.0,0.0,5,32768.0,2014,0.0,6240321451.0,1.0,3461619737632.0,0.0,1.0,32.0,Panthers,DST,Bears
1160,243.0,1211162837301.0,17210368.0,1.0,5,16807.0,2014,0.0,73439775749.0,0.0,11585620100000.0,1.0,1.0,0.0,Titans,DST,Browns
1161,243.0,178689902368.0,3200000.0,0.0,5,16807.0,2014,0.0,69343957.0,0.0,459401384375.0,0.0,0.0,0.0,Cardinals,DST,Broncos
1162,1.0,2727042318307.0,3200000.0,0.0,5,16807.0,2014,0.0,5904900000.0,1.0,9861716961757.0,0.0,0.0,0.0,Falcons,DST,Giants
1163,0.0,86617093024.0,1419857.0,0.0,5,7776.0,2014,0.0,168874213376.0,1.0,3913539300000.0,0.0,0.0,0.0,Texans,DST,Cowboys
1164,0.0,98465804768.0,1419857.0,0.0,5,7776.0,2014,0.0,14025517307.0,1.0,1306860915625.0,0.0,0.0,0.0,Chiefs,DST,49ers
1165,0.0,380059617807.0,45435424.0,0.0,5,7776.0,2014,0.0,64097340625.0,1.0,5403974828032.0,0.0,1.0,32.0,Eagles,DST,Rams
1166,1.0,24436261477376.0,115856201.0,0.0,5,3125.0,2014,0.0,6590815232.0,32.0,59120987373568.0,0.0,1.0,0.0,Broncos,DST,Cardinals
1167,1.0,267785184193.0,24300000.0,0.0,5,3125.0,2014,0.0,29316250624.0,0.0,3201078401357.0,0.0,1.0,32.0,Giants,DST,Falcons
1168,1.0,938120019968.0,28629151.0,1.0,5,3125.0,2014,0.0,1252332576.0,1.0,3052447761824.0,0.0,0.0,0.0,Buccaneers,DST,Saints
1169,243.0,1630793025157.0,28629151.0,0.0,5,3125.0,2014,0.0,111577100832.0,1.0,16305067506199.0,0.0,1.0,0.0,Chargers,DST,Jets
1170,1.0,1572763671875.0,1419857.0,0.0,5,3125.0,2014,0.0,33554432.0,0.0,2727042318307.0,0.0,1.0,0.0,Redskins,DST,Seahawks
1171,243.0,222620278176.0,5153632.0,0.0,5,1024.0,2014,0.0,146211169851.0,0.0,5798839393557.0,0.0,1.0,0.0,49ers,DST,Chiefs
1172,32.0,118636749824.0,130691232.0,0.0,5,1024.0,2014,0.0,92389579776.0,1.0,3355443200000.0,0.0,1.0,0.0,Packers,DST,Vikings
1173,243.0,178689902368.0,14348907.0,0.0,5,1024.0,2014,0.0,576650390625.0,0.0,10629803362243.0,0.0,0.0,0.0,Seahawks,DST,Redskins
1174,1.0,1847530855424.0,20511149.0,0.0,5,243.0,2014,0.0,168874213376.0,1.0,20596297600000.0,0.0,0.0,0.0,Browns,DST,Titans
1175,1.0,1880287678125.0,147008443.0,0.0,5,1.0,2014,0.0,515363200000.0,0.0,32844064065625.0,0.0,1.0,0.0,Patriots,DST,Bengals
1176,32768.0,59797108943.0,243.0,0.0,6,7962624.0,2014,0.0,1564031349.0,243.0,428232184832.0,0.0,1.0,0.0,Min,DST,Lions
1177,32.0,4219140959375.0,3200000.0,0.0,6,3200000.0,2014,1.0,1934917632.0,243.0,11167913618807.0,0.0,0.0,1.0,Redskins,DST,Cardinals
1178,32768.0,133827821568.0,0.0,0.0,6,3200000.0,2014,0.0,4704270176.0,0.0,1057227821024.0,0.0,0.0,1.0,Giants,DST,Eagles
1179,1024.0,154963892093.0,1419857.0,0.0,6,1889568.0,2014,1.0,28629151.0,1.0,353305857024.0,0.0,1.0,1.0,Jets,DST,Broncos
1180,3125.0,470184984576.0,1419857.0,0.0,6,1419857.0,2014,1.0,6956883693.0,1.0,2817036000549.0,0.0,1.0,0.0,Rams,DST,49ers
1181,7776.0,2310905821257.0,537824.0,0.0,6,1048576.0,2014,0.0,3707398432.0,1.0,7819807277899.0,1.0,0.0,1.0,Jaguars,DST,Titans
1182,1024.0,882735153125.0,371293.0,0.0,6,371293.0,2014,0.0,130691232.0,1.0,1947195170207.0,0.0,1.0,0.0,Falcons,DST,Bears
1183,243.0,6302794178043.0,39135393.0,0.0,6,371293.0,2014,1.0,6956883693.0,1.0,19716245323776.0,0.0,0.0,1.0,Colts,DST,Texans
1184,1.0,779811265199.0,24300000.0,0.0,6,371293.0,2014,1.0,111577100832.0,0.0,10368641602001.0,1.0,0.0,32.0,Cowboys,DST,Seahawks
1185,3125.0,1382528109568.0,5153632.0,0.0,6,248832.0,2014,0.0,1453933568.0,1.0,4282490290176.0,0.0,1.0,32.0,Bills,DST,Patriots
1186,3125.0,1630793025157.0,1419857.0,0.0,6,161051.0,2014,0.0,4984209207.0,1.0,6390089165824.0,0.0,1.0,0.0,Buccaneers,DST,Ravens
1187,32.0,527182965101.0,100000.0,0.0,6,161051.0,2014,0.0,50049003168.0,1.0,5963102065799.0,0.0,0.0,0.0,Steelers,DST,Browns
1188,3125.0,289254654976.0,17210368.0,0.0,6,59049.0,2014,0.0,46525874176.0,0.0,4033577618432.0,0.0,1.0,32.0,Texans,DST,Colts
1189,1.0,747724704957.0,7962624.0,0.0,6,32768.0,2014,0.0,17623416832.0,32.0,5177583776749.0,0.0,1.0,1.0,Dolphins,DST,Packers
1190,1024.0,89466096875.0,1419857.0,0.0,6,32768.0,2014,0.0,10000000000.0,0.0,1078203909375.0,0.0,0.0,0.0,Lions,DST,Vikings
1191,243.0,515363200000.0,1048576.0,0.0,6,16807.0,2014,0.0,1680700000.0,0.0,2051114900000.0,0.0,1.0,0.0,Titans,DST,Jaguars
1192,243.0,938120019968.0,14348907.0,0.0,6,7776.0,2014,0.0,25937424601.0,0.0,6841192812849.0,1.0,0.0,0.0,Packers,DST,Dolphins
