,Sack,Pass Yards Allowed,Point After,Safety,Week,Points,Year,Touchdowns,Rush Yards Allowed,Interception,Total Yards,Blocks,Away Games,Fumble Returns,Opponent,Position,Team
3109,4096.0,110322650964681.0,47045881.0,0.0,2,16777216.0,2015,0.0,1265319018496.0,1.0,1135573198803289.0,1.0,1.0,64.0,Saints,DST,Buccaneers
3110,4096.0,122978496247489.0,47045881.0,0.0,2,7529536.0,2015,0.0,5053913144281.0,1.0,1967974977554496.0,0.0,0.0,64.0,Chargers,DST,Bengals
3111,262144.0,45579633110361.0,1073741824.0,0.0,2,7529536.0,2015,0.0,16777216000000.0,729.0,1806976738085401.0,0.0,1.0,0.0,Bills,DST,Patriots
3112,729.0,181744694737984.0,887503681.0,0.0,2,1771561.0,2015,1.0,51520374361.0,1.0,714540961348201.0,0.0,0.0,0.0,Broncos,DST,Chiefs
3113,1.0,535881988265625.0,16777216.0,0.0,2,1771561.0,2015,0.0,3010936384.0,1.0,1135573198803289.0,0.0,0.0,64.0,Lions,DST,Vikings
3114,729.0,244140625000000.0,64000000.0,0.0,2,1771561.0,2015,0.0,1677100110841.0,0.0,2140753641621841.0,0.0,0.0,64.0,Cowboys,DST,Eagles
3115,15625.0,700321701542464.0,34012224.0,0.0,2,1771561.0,2015,0.0,1870414552161.0,0.0,4681013008649041.0,0.0,0.0,1.0,49ers,DST,Steelers
3116,64.0,74220378765625.0,24137569.0,0.0,2,1000000.0,2015,0.0,2839760855281.0,1.0,1156831381426176.0,0.0,0.0,1.0,Seahawks,DST,Packers
3117,64.0,607236591593241.0,64000000.0,0.0,2,262144.0,2015,0.0,832972004929.0,0.0,3411853332189184.0,0.0,1.0,1.0,Giants,DST,Falcons
3118,729.0,53310208315456.0,308915776.0,0.0,2,262144.0,2015,0.0,7212549413161.0,0.0,1363532208525369.0,0.0,0.0,64.0,Buccaneers,DST,Saints
3119,1.0,9685390482496.0,1000000.0,0.0,2,262144.0,2015,0.0,90458382169.0,0.0,93385106978409.0,0.0,0.0,0.0,Rams,DST,Redskins
3120,1.0,186374892382561.0,24137569.0,0.0,2,117649.0,2015,0.0,51520374361.0,1.0,729000000000000.0,0.0,0.0,0.0,Texans,DST,Panthers
3121,64.0,31806802621504.0,191102976.0,0.0,2,117649.0,2015,0.0,25892303048704.0,1.0,1838265625000000.0,1.0,1.0,0.0,Panthers,DST,Texans
3122,1.0,205891132094649.0,64000000.0,0.0,2,117649.0,2015,0.0,1061520150601.0,1.0,1657107395117056.0,0.0,0.0,0.0,Jets,DST,Colts
3123,64.0,8415099419290201.0,4096000000.0,0.0,2,46656.0,2015,0.0,30840979456.0,0.0,1.6984304054288648e+16,0.0,0.0,64.0,Patriots,DST,Bills
3124,64.0,1657107395117056.0,64000000.0,0.0,2,46656.0,2015,0.0,5489031744.0,0.0,3307682595151936.0,0.0,0.0,0.0,Dolphins,DST,Jaguars
3125,0.0,96046742518336.0,191102976.0,0.0,2,15625.0,2015,0.0,28722900390625.0,0.0,3464955073649161.0,0.0,1.0,64.0,Bengals,DST,Chargers
3126,64.0,164170508913216.0,387420489.0,0.0,2,15625.0,2015,0.0,4195872914689.0,0.0,2213314919066161.0,0.0,1.0,1.0,Packers,DST,Seahawks
3127,64.0,48551226272641.0,191102976.0,0.0,2,15625.0,2015,0.0,36343632130624.0,0.0,2693103168443689.0,0.0,1.0,1.0,Redskins,DST,Rams
3128,0.0,40089475140625.0,12230590464.0,0.0,2,4096.0,2015,0.0,2313060765625.0,1.0,729000000000000.0,0.0,0.0,1.0,Cardinals,DST,Bears
3129,1.0,11853911588401.0,308915776.0,0.0,2,4096.0,2015,0.0,62103840598801.0,0.0,1838265625000000.0,0.0,1.0,1.0,Min,DST,Lions
3130,0.0,3206175906594816.0,1291467969.0,0.0,2,4096.0,2015,0.0,1677100110841.0,1.0,1.4357588953446648e+16,0.0,0.0,1.0,Ravens,DST,Raiders
3131,1.0,1870004703089601.0,2565726409.0,0.0,2,729.0,2015,0.0,832972004929.0,1.0,8084777718513664.0,0.0,1.0,0.0,Raiders,DST,Ravens
3132,64.0,1715760213253696.0,191102976.0,0.0,2,729.0,2015,0.0,30840979456.0,0.0,4220426278476864.0,0.0,0.0,0.0,Falcons,DST,Giants
3133,64.0,15557597153344.0,481890304.0,0.0,2,64.0,2015,0.0,2436396322816.0,0.0,423158800038976.0,0.0,1.0,0.0,Browns,DST,Titans
3134,0.0,413976684737889.0,148035889.0,0.0,2,1.0,2015,0.0,3462825991689.0,0.0,3856302691946496.0,0.0,1.0,0.0,Jaguars,DST,Dolphins
3135,0.0,2524400147941281.0,6321363049.0,0.0,2,0.0,2015,0.0,351298031616.0,0.0,8641501547944329.0,0.0,1.0,0.0,Steelers,DST,49ers
3136,64.0,22164361129.0,117649.0,1.0,3,887503681.0,2015,64.0,1194052296529.0,4096.0,14412774445056.0,0.0,0.0,0.0,49ers,DST,Cardinals
3137,4096.0,323450441233984.0,2985984.0,0.0,3,47045881.0,2015,0.0,481890304.0,64.0,594823321000000.0,1.0,1.0,1.0,Lions,DST,Broncos
3138,1.0,442032795979776.0,24137569.0,0.0,3,47045881.0,2015,1.0,10779215329.0,729.0,1135573198803289.0,0.0,1.0,1.0,Jets,DST,Eagles
3139,64.0,582622237229761.0,7529536.0,0.0,3,34012224.0,2015,1.0,1126162419264.0,729.0,3573226485213841.0,0.0,1.0,0.0,Dolphins,DST,Bills
3140,4096.0,471655843734321.0,7529536.0,0.0,3,34012224.0,2015,1.0,531441000000.0,1.0,2524400147941281.0,0.0,0.0,1.0,Chargers,DST,Vikings
3141,64.0,12230590464.0,0.0,0.0,3,34012224.0,2015,1.0,885842380864.0,0.0,9685390482496.0,0.0,0.0,0.0,Bears,DST,Seahawks
3142,64.0,42761175875209.0,46656.0,0.0,3,7529536.0,2015,0.0,128100283921.0,1.0,294929514414144.0,0.0,1.0,0.0,Rams,DST,Steelers
3143,15625.0,58451728309129.0,2985984.0,0.0,3,7529536.0,2015,0.0,56800235584.0,1.0,301855146292441.0,0.0,0.0,0.0,Steelers,DST,Rams
3144,729.0,1686221298140625.0,1291467969.0,0.0,3,4826809.0,2015,1.0,464404086784.0,64.0,6590636786811169.0,0.0,1.0,0.0,Titans,DST,Colts
3145,15625.0,995686217814016.0,64000000.0,0.0,3,4826809.0,2015,0.0,3518743761.0,1.0,2001566936265625.0,0.0,1.0,1.0,Browns,DST,Raiders
3146,64.0,2650071791407104.0,481890304.0,0.0,3,2985984.0,2015,1.0,404567235136.0,1.0,9229812275335744.0,0.0,0.0,1.0,Bengals,DST,Ravens
3147,1.0,805005849390625.0,85766121.0,1.0,3,1000000.0,2015,0.0,464404086784.0,64.0,3684302682180849.0,1.0,0.0,0.0,Redskins,DST,Giants
3148,117649.0,250058907189001.0,481890304.0,0.0,3,531441.0,2015,0.0,177978515625.0,1.0,1200343652992576.0,0.0,0.0,0.0,Chiefs,DST,Packers
3149,0.0,316113500535561.0,531441.0,0.0,3,531441.0,2015,0.0,34296447249.0,1.0,1034100432834624.0,0.0,0.0,0.0,Buccaneers,DST,Texans
3150,64.0,172771465793536.0,24137569.0,0.0,3,262144.0,2015,0.0,34296447249.0,1.0,632711491215049.0,0.0,0.0,0.0,Jaguars,DST,Patriots
3151,1.0,922417564483584.0,387420489.0,0.0,3,262144.0,2015,1.0,2839760855281.0,0.0,6410082527866081.0,0.0,1.0,0.0,Panthers,DST,Saints
3152,1.0,136821750708889.0,47045881.0,0.0,3,117649.0,2015,0.0,41407371740736.0,1.0,4962497602330009.0,0.0,1.0,0.0,Texans,DST,Buccaneers
3153,729.0,216270112515625.0,1838265625.0,0.0,3,117649.0,2015,0.0,5534900853769.0,64.0,2917096519063104.0,0.0,0.0,0.0,Colts,DST,Titans
3154,1.0,887503681000000.0,113379904.0,0.0,3,46656.0,2015,0.0,117649000000.0,1.0,3010936384000000.0,0.0,0.0,1.0,Saints,DST,Panthers
3155,1.0,940299110504209.0,191102976.0,0.0,3,46656.0,2015,0.0,4750104241.0,1.0,1967974977554496.0,0.0,0.0,1.0,Broncos,DST,Lions
3156,0.0,471655843734321.0,1073741824.0,0.0,3,46656.0,2015,1.0,351298031616.0,0.0,2287914286629609.0,0.0,1.0,0.0,Giants,DST,Redskins
3157,4096.0,90785223184384.0,308915776.0,0.0,3,15625.0,2015,0.0,16157819263041.0,0.0,2607614922465721.0,0.0,1.0,0.0,Seahawks,DST,Bears
3158,64.0,113379904000000.0,481890304.0,0.0,3,4096.0,2015,0.0,4195872914689.0,1.0,1745729089577929.0,0.0,1.0,0.0,Cowboys,DST,Falcons
3159,1.0,1586874322944.0,191102976.0,0.0,3,4096.0,2015,0.0,3462825991689.0,0.0,151939915084881.0,0.0,0.0,1.0,Eagles,DST,Jets
3160,0.0,2250357012933184.0,191102976.0,0.0,3,729.0,2015,0.0,2176782336.0,1.0,3974645798323264.0,0.0,1.0,0.0,Ravens,DST,Bengals
3161,0.0,958468597212736.0,387420489.0,0.0,3,729.0,2015,0.0,13867245015625.0,0.0,1.064233820380068e+16,0.0,0.0,1.0,Raiders,DST,Browns
3162,1.0,837201991720249.0,10779215329.0,0.0,3,729.0,2015,0.0,7212549413161.0,1.0,7870623759839296.0,0.0,1.0,0.0,Cardinals,DST,49ers
3163,64.0,1715760213253696.0,17596287801.0,0.0,3,64.0,2015,0.0,3814697265625.0,0.0,1.091755636512632e+16,0.0,1.0,0.0,Patriots,DST,Jaguars
3164,0.0,3138428376721.0,887503681.0,0.0,3,64.0,2015,0.0,18755369578009.0,1.0,524698762940416.0,0.0,1.0,0.0,Min,DST,Chargers
3165,1.0,481890304000000.0,3518743761.0,0.0,3,1.0,2015,0.0,15557597153344.0,0.0,7060649661739584.0,0.0,0.0,0.0,Falcons,DST,Cowboys
3166,1.0,1178420166015625.0,3010936384.0,0.0,3,1.0,2015,0.0,3462825991689.0,0.0,8084777718513664.0,0.0,1.0,0.0,Packers,DST,Chiefs
3167,0.0,451729667968489.0,4750104241.0,0.0,3,0.0,2015,0.0,11853911588401.0,0.0,6146991521173504.0,0.0,0.0,0.0,Bills,DST,Dolphins
3168,64.0,387420489000000.0,148035889.0,0.0,4,244140625.0,2015,64.0,7858047974841.0,4096.0,4820043206693961.0,0.0,1.0,1.0,Buccaneers,DST,Panthers
3169,46656.0,168425239515625.0,4826809.0,0.0,4,244140625.0,2015,1.0,1771561000000.0,0.0,1686221298140625.0,0.0,1.0,729.0,Seahawks,DST,Lions
3170,1.0,2736715256013376.0,85766121.0,0.0,4,113379904.0,2015,64.0,24794911296.0,1.0,6146991521173504.0,0.0,0.0,729.0,Texans,DST,Falcons
3171,46656.0,2839760855281.0,729.0,0.0,4,34012224.0,2015,0.0,208422380089.0,1.0,56693912375296.0,0.0,1.0,0.0,49ers,DST,Packers
3172,117649.0,90785223184384.0,64000000.0,0.0,4,4826809.0,2015,0.0,2081951752609.0,0.0,1178420166015625.0,0.0,0.0,1.0,Min,DST,Broncos
3173,64.0,294929514414144.0,1000000.0,0.0,4,4826809.0,2015,0.0,27680640625.0,1.0,940299110504209.0,0.0,1.0,1.0,Bills,DST,Giants
3174,15625.0,160005726539569.0,64000000.0,0.0,4,4826809.0,2015,0.0,433626201009.0,0.0,1073741824000000.0,0.0,0.0,64.0,Eagles,DST,Redskins
3175,729.0,413976684737889.0,113379904.0,0.0,4,2985984.0,2015,0.0,885842380864.0,1.0,2607614922465721.0,1.0,1.0,64.0,Bears,DST,Raiders
3176,729.0,354233654641216.0,16777216.0,0.0,4,1771561.0,2015,0.0,46656000000.0,0.0,1200343652992576.0,0.0,1.0,64.0,Colts,DST,Jaguars
3177,729.0,21691961596369.0,7529536.0,0.0,4,1771561.0,2015,0.0,42180533641.0,64.0,133244912166976.0,0.0,1.0,0.0,Dolphins,DST,Jets
3178,4096.0,1388285542167616.0,113379904.0,0.0,4,1771561.0,2015,0.0,2081951752609.0,1.0,7977101881632129.0,0.0,1.0,64.0,Cardinals,DST,Rams
3179,64.0,26808753332089.0,64000000.0,0.0,4,1000000.0,2015,0.0,117649000000.0,1.0,205891132094649.0,0.0,0.0,1.0,Raiders,DST,Bears
3180,15625.0,20179187015625.0,148035889.0,0.0,4,1000000.0,2015,0.0,48551226272641.0,1.0,2035635367776256.0,0.0,0.0,1.0,Ravens,DST,Steelers
3181,4096.0,782757789696.0,64000000.0,0.0,4,262144.0,2015,0.0,21691961596369.0,0.0,330928743953809.0,0.0,1.0,0.0,Steelers,DST,Ravens
3182,15625.0,1776132919332864.0,85766121.0,0.0,4,262144.0,2015,0.0,2081951752609.0,0.0,9598548249896760.0,0.0,0.0,1.0,Chiefs,DST,Bengals
3183,1.0,582622237229761.0,4826809.0,0.0,4,262144.0,2015,0.0,8198418170944.0,0.0,6410082527866081.0,0.0,0.0,0.0,Jaguars,DST,Colts
3184,64.0,64000000000000.0,148035889.0,0.0,4,117649.0,2015,0.0,8916100448256.0,64.0,1657107395117056.0,0.0,1.0,0.0,Broncos,DST,Vikings
3185,729.0,113379904000000.0,64000000.0,0.0,4,117649.0,2015,0.0,2313060765625.0,0.0,1413412221390625.0,0.0,0.0,0.0,Cowboys,DST,Saints
3186,4096.0,1339147769319424.0,387420489.0,0.0,4,117649.0,2015,0.0,1000000000000.0,0.0,6499837226778624.0,0.0,0.0,1.0,Browns,DST,Chargers
3187,729.0,64000000000000.0,24137569.0,0.0,4,117649.0,2015,0.0,18075490334784.0,0.0,2250357012933184.0,0.0,0.0,0.0,Packers,DST,49ers
3188,0.0,69980368892329.0,1000000.0,0.0,4,117649.0,2015,0.0,22164361129.0,0.0,281474976710656.0,0.0,0.0,0.0,Lions,DST,Seahawks
3189,1.0,88245939632761.0,191102976.0,0.0,4,4096.0,2015,0.0,606355001344.0,1.0,773848189788129.0,0.0,0.0,0.0,Giants,DST,Bills
3190,729.0,1413412221390625.0,308915776.0,0.0,4,4096.0,2015,0.0,1194052296529.0,0.0,7060649661739584.0,0.0,1.0,0.0,Saints,DST,Cowboys
3191,1.0,594823321000000.0,148035889.0,0.0,4,4096.0,2015,0.0,4195872914689.0,0.0,5257948522194369.0,0.0,1.0,1.0,Redskins,DST,Eagles
3192,64.0,1870414552161.0,2565726409.0,0.0,4,4096.0,2015,0.0,5534900853769.0,0.0,211027453382656.0,0.0,0.0,1.0,Panthers,DST,Buccaneers
3193,0.0,107334407093824.0,387420489.0,0.0,4,729.0,2015,0.0,78672340886049.0,1.0,5892961181640625.0,0.0,0.0,0.0,Jets,DST,Dolphins
3194,1.0,19456426971136.0,191102976.0,0.0,4,64.0,2015,0.0,19456426971136.0,0.0,1245211326152704.0,0.0,0.0,0.0,Rams,DST,Cardinals
3195,64.0,1745729089577929.0,729000000.0,0.0,4,64.0,2015,0.0,567869252041.0,0.0,7060649661739584.0,0.0,1.0,0.0,Chargers,DST,Browns
3196,64.0,205891132094649.0,12230590464.0,0.0,4,64.0,2015,0.0,6053445140625.0,0.0,2917096519063104.0,0.0,1.0,0.0,Falcons,DST,Texans
3197,0.0,1094032426497921.0,2176782336.0,0.0,4,0.0,2015,0.0,3635215077376.0,0.0,7765332671265625.0,0.0,1.0,0.0,Bengals,DST,Chiefs
3198,729.0,8550986578849.0,1000000.0,0.0,5,308915776.0,2015,1.0,48551226272641.0,4096.0,1388285542167616.0,1.0,0.0,0.0,Rams,DST,Packers
3199,4096.0,122978496247489.0,1000000.0,0.0,5,244140625.0,2015,1.0,75418890625.0,1.0,570630428688384.0,1.0,1.0,64.0,Raiders,DST,Broncos
3200,1.0,110322650964681.0,47045881.0,0.0,5,85766121.0,2015,64.0,17596287801.0,64.0,387420489000000.0,0.0,0.0,0.0,Redskins,DST,Falcons
3201,1.0,2963706958323721.0,24137569.0,0.0,5,24137569.0,2015,0.0,30840979456.0,4096.0,6775409390765625.0,0.0,1.0,64.0,Lions,DST,Cardinals
3202,729.0,18755369578009.0,46656.0,0.0,5,24137569.0,2015,0.0,1126162419264.0,1.0,346318142640625.0,0.0,1.0,1.0,Cowboys,DST,Patriots
3203,15625.0,619864990879744.0,24137569.0,0.0,5,24137569.0,2015,0.0,782757789696.0,1.0,3411853332189184.0,0.0,0.0,729.0,Saints,DST,Eagles
3204,64.0,1967974977554496.0,64000000.0,0.0,5,16777216.0,2015,1.0,19770609664.0,1.0,4478743609109056.0,0.0,1.0,1.0,Chargers,DST,Steelers
3205,46656.0,387420489000000.0,887503681.0,0.0,5,16777216.0,2015,1.0,27680640625.0,1.0,1178420166015625.0,0.0,0.0,1.0,Jaguars,DST,Buccaneers
3206,4096.0,887503681000000.0,387420489.0,0.0,5,11390625.0,2015,1.0,1677100110841.0,1.0,5411082280083481.0,0.0,1.0,1.0,Bengals,DST,Seahawks
3207,64.0,195930594145441.0,34012224.0,0.0,5,7529536.0,2015,1.0,433626201009.0,0.0,1245211326152704.0,0.0,0.0,1.0,Bears,DST,Chiefs
3208,64.0,32894113444921.0,4826809.0,0.0,5,1771561.0,2015,0.0,832972004929.0,1.0,442032795979776.0,0.0,1.0,0.0,Titans,DST,Bills
3209,64.0,268535866540096.0,16777216.0,0.0,5,1000000.0,2015,0.0,6321363049.0,64.0,686339028913329.0,0.0,0.0,0.0,Broncos,DST,Raiders
3210,4096.0,304006671424.0,7529536.0,0.0,5,1000000.0,2015,0.0,4195872914689.0,0.0,83344647990241.0,0.0,0.0,1.0,Bills,DST,Titans
3211,729.0,200859416110144.0,244140625.0,0.0,5,1000000.0,2015,0.0,29721861554176.0,64.0,5334057471375424.0,0.0,1.0,1.0,Falcons,DST,Redskins
3212,729.0,24137569000000.0,24137569.0,0.0,5,531441.0,2015,0.0,2565164201769.0,0.0,558845013849409.0,1.0,1.0,0.0,Chiefs,DST,Bears
3213,1.0,2250357012933184.0,64000000.0,0.0,5,531441.0,2015,0.0,304006671424.0,64.0,7661218005651456.0,0.0,1.0,0.0,Texans,DST,Colts
3214,64.0,172771465793536.0,191102976.0,0.0,5,531441.0,2015,0.0,404567235136.0,64.0,1114641555517504.0,0.0,1.0,1.0,Packers,DST,Rams
3215,4096.0,58451728309129.0,191102976.0,0.0,5,117649.0,2015,0.0,64000000000000.0,1.0,3915101633817529.0,0.0,0.0,0.0,Seahawks,DST,Bengals
3216,729.0,53310208315456.0,191102976.0,0.0,5,46656.0,2015,0.0,13867245015625.0,1.0,1806976738085401.0,0.0,0.0,0.0,Steelers,DST,Chargers
3217,15625.0,227081481823729.0,729000000.0,0.0,5,15625.0,2015,0.0,1677100110841.0,0.0,2035635367776256.0,0.0,0.0,0.0,Patriots,DST,Cowboys
3218,4096.0,5647740136496704.0,1291467969.0,0.0,5,4096.0,2015,0.0,326940373369.0,0.0,1.6586252353140624e+16,0.0,0.0,0.0,Browns,DST,Ravens
3219,0.0,1363532208525369.0,3518743761.0,0.0,5,4096.0,2015,0.0,41407371740736.0,64.0,1.954358117909288e+16,0.0,1.0,0.0,Eagles,DST,Saints
3220,64.0,281474976710656.0,387420489.0,0.0,5,729.0,2015,0.0,3635215077376.0,0.0,3010936384000000.0,0.0,0.0,0.0,49ers,DST,Giants
3221,64.0,15557597153344.0,5489031744.0,0.0,5,64.0,2015,0.0,42761175875209.0,0.0,1686221298140625.0,0.0,0.0,0.0,Cardinals,DST,Lions
3222,64.0,41407371740736.0,3010936384.0,0.0,5,64.0,2015,0.0,37558352909169.0,0.0,2524400147941281.0,0.0,1.0,0.0,Buccaneers,DST,Jaguars
3223,0.0,7355827511386641.0,729000000.0,0.0,5,64.0,2015,0.0,351298031616.0,1.0,2.0938994384765624e+16,0.0,1.0,0.0,Giants,DST,49ers
3224,1.0,56693912375296.0,729000000.0,0.0,5,1.0,2015,0.0,35161828327081.0,0.0,2871098559212689.0,0.0,1.0,0.0,Ravens,DST,Browns
3225,0.0,93385106978409.0,387420489.0,0.0,5,1.0,2015,0.0,1771561000000.0,0.0,1135573198803289.0,0.0,0.0,0.0,Colts,DST,Texans
3226,46656.0,172771465793536.0,1000000.0,0.0,6,387420489.0,2015,1.0,62523502209.0,64.0,714540961348201.0,0.0,1.0,64.0,Titans,DST,Dolphins
3227,729.0,20924183895616.0,117649.0,0.0,6,113379904.0,2015,1.0,282429536481.0,64.0,227081481823729.0,0.0,0.0,1.0,Giants,DST,Eagles
3228,15625.0,330928743953809.0,85766121.0,0.0,6,64000000.0,2015,1.0,11390625000000.0,0.0,4962497602330009.0,1.0,0.0,729.0,Falcons,DST,Saints
3229,729.0,904820297013361.0,64000000.0,0.0,6,47045881.0,2015,1.0,326940373369.0,729.0,3740910611784256.0,0.0,1.0,0.0,Jaguars,DST,Texans
3230,4096.0,45579633110361.0,148035889.0,0.0,6,24137569.0,2015,1.0,1677100110841.0,64.0,700321701542464.0,0.0,1.0,1.0,Browns,DST,Broncos
3231,1.0,5035029816707136.0,4826809.0,0.0,6,7529536.0,2015,0.0,27680640625.0,64.0,1.064233820380068e+16,0.0,0.0,1.0,Cardinals,DST,Steelers
3232,0.0,262254607552729.0,1544804416.0,0.0,6,7529536.0,2015,1.0,116507435287321.0,1.0,1.1341488324787776e+16,1.0,1.0,64.0,Jets,DST,Redskins
3233,0.0,594823321000000.0,308915776.0,0.0,6,4826809.0,2015,1.0,12332795428864.0,729.0,7456475858388544.0,0.0,0.0,0.0,Broncos,DST,Browns
