,Sack,Pass Yards Allowed,Point After,Safety,Week,Points,Year,Touchdowns,Rush Yards Allowed,Interception,Total Yards,Blocks,Away Games,Fumble Returns,Opponent,Position,Team
530,1.0,5887339441.0,194481.0,0.0,1,4096.0,2013,0.0,15752961.0,16.0,13363360000.0,0.0,0.0,1.0,Bengals,DST,Bears
531,256.0,4228250625.0,279841.0,0.0,1,2401.0,2013,0.0,160000.0,1.0,5719140625.0,0.0,0.0,0.0,Dolphins,DST,Browns
532,1.0,187388721.0,65536.0,1.0,1,2401.0,2013,0.0,157351936.0,0.0,2750058481.0,0.0,0.0,0.0,Titans,DST,Steelers
533,16.0,10750371856.0,614656.0,0.0,1,1296.0,2013,0.0,15752961.0,1.0,21970650625.0,0.0,0.0,1.0,Packers,DST,49ers
534,16.0,13521270961.0,279841.0,0.0,1,625.0,2013,0.0,37015056.0,1.0,30821664721.0,0.0,1.0,0.0,Saints,DST,Falcons
535,81.0,39213900625.0,5764801.0,0.0,1,625.0,2013,0.0,17850625.0,0.0,67652010000.0,0.0,1.0,1.0,Broncos,DST,Ravens
536,1.0,855036081.0,614656.0,1.0,1,625.0,2013,0.0,214358881.0,0.0,7269949696.0,1.0,0.0,0.0,Chiefs,DST,Jaguars
537,0.0,506250000.0,194481.0,0.0,1,625.0,2013,0.0,342102016.0,0.0,6690585616.0,0.0,1.0,16.0,Bills,DST,Patriots
538,256.0,466948881.0,194481.0,0.0,1,625.0,2013,0.0,260144641.0,0.0,5636405776.0,0.0,1.0,0.0,Colts,DST,Raiders
539,0.0,16243247601.0,1336336.0,0.0,1,256.0,2013,0.0,157351936.0,1.0,48382841521.0,0.0,1.0,1.0,Lions,DST,Vikings
540,16.0,3544535296.0,1679616.0,0.0,1,256.0,2013,0.0,57289761.0,1.0,12003612721.0,0.0,1.0,0.0,Cowboys,DST,Giants
541,16.0,11716114081.0,923521.0,0.0,1,256.0,2013,0.0,207360000.0,1.0,40642963201.0,0.0,0.0,0.0,Texans,DST,Chargers
542,0.0,3429742096.0,331776.0,0.0,1,81.0,2013,0.0,43046721.0,1.0,10884540241.0,0.0,1.0,0.0,Bears,DST,Bengals
543,16.0,26639462656.0,1336336.0,0.0,1,16.0,2013,0.0,65610000.0,0.0,59553569296.0,0.0,1.0,0.0,49ers,DST,Packers
544,81.0,131079601.0,81.0,1.0,2,390625.0,2013,0.0,100000000.0,81.0,1836036801.0,0.0,0.0,16.0,49ers,DST,Seahawks
545,1.0,6505390336.0,923521.0,0.0,2,194481.0,2013,16.0,260144641.0,16.0,28534304241.0,0.0,1.0,16.0,Bears,DST,Vikings
546,256.0,1275989841.0,10000.0,0.0,2,130321.0,2013,0.0,276922881.0,81.0,10226063376.0,0.0,0.0,1.0,Jets,DST,Patriots
547,256.0,7676563456.0,65536.0,0.0,2,104976.0,2013,1.0,31640625.0,16.0,18945044881.0,0.0,0.0,0.0,Saints,DST,Buccaneers
548,1.0,15527402881.0,279841.0,0.0,2,65536.0,2013,1.0,279841.0,256.0,19987173376.0,0.0,1.0,0.0,Giants,DST,Broncos
549,625.0,1416468496.0,1296.0,0.0,2,50625.0,2013,0.0,17850625.0,0.0,4499860561.0,0.0,0.0,0.0,Browns,DST,Ravens
550,1.0,2655237841.0,810000.0,0.0,2,28561.0,2013,1.0,228886641.0,1.0,15006250000.0,0.0,0.0,16.0,Min,DST,Bears
551,16.0,2998219536.0,10000.0,0.0,2,28561.0,2013,0.0,3748096.0,1.0,5972816656.0,0.0,0.0,1.0,Steelers,DST,Bengals
552,625.0,2097273616.0,6561.0,0.0,2,20736.0,2013,0.0,1336336.0,0.0,3782742016.0,0.0,0.0,0.0,Jaguars,DST,Raiders
553,16.0,6146560000.0,810000.0,0.0,2,20736.0,2013,1.0,875213056.0,16.0,41740124416.0,0.0,1.0,0.0,Texans,DST,Titans
554,81.0,6234839521.0,65536.0,0.0,2,14641.0,2013,0.0,1874161.0,0.0,10226063376.0,0.0,0.0,16.0,Cowboys,DST,Chiefs
555,256.0,1568239201.0,83521.0,0.0,2,10000.0,2013,0.0,168896016.0,0.0,9597924961.0,1.0,1.0,0.0,Chiefs,DST,Cowboys
556,1.0,4640470641.0,390625.0,0.0,2,10000.0,2013,1.0,57289761.0,1.0,14666178816.0,0.0,1.0,0.0,Cardinals,DST,Lions
557,0.0,15352201216.0,331776.0,0.0,2,6561.0,2013,1.0,22667121.0,1.0,31414372081.0,0.0,0.0,0.0,Rams,DST,Falcons
558,1296.0,1121513121.0,279841.0,0.0,2,6561.0,2013,0.0,244140625.0,1.0,8999178496.0,0.0,0.0,0.0,Panthers,DST,Bills
559,81.0,168896016.0,130321.0,0.0,2,6561.0,2013,0.0,2608757776.0,0.0,13363360000.0,0.0,1.0,1.0,Raiders,DST,Jaguars
560,81.0,9845600625.0,160000.0,0.0,2,6561.0,2013,0.0,312900721.0,1.0,40282095616.0,0.0,1.0,0.0,Colts,DST,Dolphins
561,1.0,163047361.0,38416.0,0.0,2,6561.0,2013,0.0,655360000.0,1.0,5554571841.0,0.0,1.0,1.0,Buccaneers,DST,Saints
562,16.0,1506138481.0,38416.0,0.0,2,4096.0,2013,0.0,96059601.0,0.0,7676563456.0,0.0,1.0,1.0,Ravens,DST,Browns
563,625.0,7780827681.0,331776.0,0.0,2,4096.0,2013,0.0,104060401.0,0.0,25091827216.0,0.0,0.0,1.0,Dolphins,DST,Colts
564,1.0,1003875856.0,28561.0,0.0,2,4096.0,2013,0.0,8503056.0,0.0,2897022976.0,0.0,1.0,0.0,Patriots,DST,Jets
565,256.0,193877776.0,707281.0,0.0,2,4096.0,2013,0.0,875213056.0,1.0,7072810000.0,1.0,1.0,0.0,Seahawks,DST,49ers
566,1.0,9721171216.0,160000.0,0.0,2,2401.0,2013,0.0,136048896.0,1.0,31713911056.0,0.0,0.0,0.0,Redskins,DST,Packers
567,256.0,276922881.0,331776.0,1.0,2,2401.0,2013,0.0,200533921.0,0.0,3782742016.0,0.0,0.0,0.0,Titans,DST,Texans
568,1.0,5554571841.0,194481.0,0.0,2,1296.0,2013,0.0,5764801.0,0.0,10750371856.0,1.0,0.0,1.0,Lions,DST,Cardinals
569,1.0,6784652161.0,331776.0,0.0,2,1296.0,2013,0.0,492884401.0,1.0,36136489216.0,0.0,1.0,1.0,Bills,DST,Panthers
570,1.0,29093783761.0,1185921.0,0.0,2,625.0,2013,0.0,252047376.0,0.0,84402451441.0,0.0,0.0,16.0,Chargers,DST,Eagles
571,0.0,6146560000.0,160000.0,0.0,2,256.0,2013,0.0,260144641.0,0.0,27439591201.0,0.0,1.0,0.0,Bengals,DST,Steelers
572,256.0,37822859361.0,2085136.0,0.0,2,256.0,2013,0.0,373301041.0,0.0,113164960000.0,0.0,1.0,0.0,Packers,DST,Redskins
573,0.0,8882874001.0,2825761.0,0.0,2,16.0,2013,0.0,131079601.0,0.0,29376588816.0,0.0,0.0,1.0,Broncos,DST,Giants
574,16.0,28534304241.0,810000.0,0.0,2,16.0,2013,0.0,100000000.0,0.0,68184176641.0,0.0,1.0,0.0,Eagles,DST,Chargers
575,16.0,16243247601.0,923521.0,0.0,2,16.0,2013,0.0,1679616.0,0.0,23854493601.0,0.0,1.0,0.0,Falcons,DST,Rams
576,81.0,20632736881.0,279841.0,0.0,3,456976.0,2013,16.0,40960000.0,16.0,44386483761.0,0.0,1.0,81.0,Steelers,DST,Bears
577,1296.0,777796321.0,65536.0,0.0,3,456976.0,2013,1.0,4857532416.0,16.0,34507149121.0,0.0,1.0,81.0,Eagles,DST,Chiefs
578,81.0,835210000.0,6561.0,0.0,3,331776.0,2013,16.0,78074896.0,1.0,4857532416.0,0.0,0.0,0.0,Texans,DST,Ravens
579,2401.0,65610000.0,0.0,0.0,3,279841.0,2013,0.0,12960000.0,16.0,506250000.0,0.0,0.0,1.0,Giants,DST,Panthers
580,256.0,2136750625.0,1336336.0,0.0,3,160000.0,2013,1.0,45212176.0,1.0,7780827681.0,1.0,1.0,81.0,Bengals,DST,Packers
581,256.0,2217373921.0,810000.0,0.0,3,104976.0,2013,1.0,1097199376.0,16.0,25344958401.0,0.0,0.0,16.0,Packers,DST,Bengals
582,1296.0,1506138481.0,2401.0,0.0,3,50625.0,2013,0.0,1500625.0,0.0,2897022976.0,0.0,0.0,1.0,Rams,DST,Cowboys
583,81.0,2608757776.0,81.0,0.0,3,50625.0,2013,0.0,88529281.0,1.0,10884540241.0,0.0,0.0,0.0,Buccaneers,DST,Patriots
584,256.0,671898241.0,2401.0,0.0,3,50625.0,2013,0.0,54700816.0,16.0,3722098081.0,0.0,0.0,0.0,Cardinals,DST,Saints
585,81.0,373301041.0,2401.0,0.0,3,38416.0,2013,0.0,174900625.0,1.0,4162314256.0,0.0,1.0,1.0,49ers,DST,Colts
586,1296.0,1445900625.0,531441.0,0.0,3,28561.0,2013,0.0,322417936.0,1.0,11716114081.0,0.0,1.0,16.0,Min,DST,Browns
587,81.0,2097273616.0,83521.0,0.0,3,28561.0,2013,0.0,6765201.0,16.0,4931550625.0,0.0,0.0,1.0,Jaguars,DST,Seahawks
588,4096.0,1871773696.0,160000.0,0.0,3,20736.0,2013,0.0,207360000.0,0.0,11574317056.0,0.0,0.0,0.0,Bills,DST,Jets
589,81.0,8767700496.0,923521.0,0.0,3,14641.0,2013,0.0,112550881.0,81.0,27982932961.0,0.0,0.0,1.0,Browns,DST,Vikings
590,625.0,1445900625.0,531441.0,0.0,3,10000.0,2013,0.0,65610000.0,1.0,6597500625.0,0.0,1.0,1.0,Dolphins,DST,Falcons
591,16.0,8100000000.0,160000.0,0.0,3,10000.0,2013,0.0,207360000.0,1.0,31116960000.0,0.0,1.0,1.0,Redskins,DST,Lions
592,16.0,937890625.0,83521.0,0.0,3,10000.0,2013,0.0,108243216.0,0.0,5887339441.0,1.0,0.0,1.0,Chargers,DST,Titans
593,1.0,20415837456.0,531441.0,0.0,3,10000.0,2013,1.0,15752961.0,1.0,37822859361.0,0.0,0.0,0.0,Lions,DST,Redskins
594,256.0,10355301121.0,923521.0,0.0,3,1296.0,2013,0.0,116985856.0,1.0,32015587041.0,0.0,1.0,0.0,Saints,DST,Cardinals
595,16.0,10884540241.0,4100625.0,0.0,3,1296.0,2013,0.0,592240896.0,1.0,52643172481.0,0.0,1.0,1.0,Seahawks,DST,Jaguars
596,625.0,3782742016.0,456976.0,0.0,3,1296.0,2013,0.0,454371856.0,0.0,24098215696.0,0.0,0.0,0.0,Chiefs,DST,Eagles
597,16.0,6324066576.0,160000.0,0.0,3,1296.0,2013,0.0,835210000.0,0.0,41740124416.0,0.0,1.0,0.0,Titans,DST,Chargers
598,81.0,1664966416.0,279841.0,0.0,3,1296.0,2013,0.0,592240896.0,1.0,16426010896.0,0.0,1.0,0.0,Patriots,DST,Buccaneers
599,0.0,12003612721.0,531441.0,0.0,3,625.0,2013,0.0,1097199376.0,16.0,69257922561.0,0.0,1.0,0.0,Jets,DST,Bills
600,0.0,2847396321.0,279841.0,0.0,3,625.0,2013,0.0,454371856.0,1.0,20200652641.0,0.0,0.0,1.0,Falcons,DST,Dolphins
601,1.0,1871773696.0,2085136.0,0.0,3,625.0,2013,0.0,1416468496.0,1.0,26115852816.0,0.0,1.0,1.0,Panthers,DST,Giants
602,1.0,19150131456.0,1874161.0,0.0,3,625.0,2013,0.0,723394816.0,0.0,82538991616.0,0.0,1.0,16.0,Broncos,DST,Raiders
603,81.0,7370050801.0,194481.0,0.0,3,256.0,2013,0.0,5764801.0,0.0,13680577296.0,0.0,0.0,0.0,Raiders,DST,Broncos
604,16.0,519885601.0,2560000.0,0.0,3,256.0,2013,0.0,131079601.0,0.0,4430766096.0,1.0,0.0,0.0,Bears,DST,Steelers
605,1.0,1698181681.0,923521.0,0.0,3,81.0,2013,0.0,1387488001.0,0.0,24591257856.0,0.0,1.0,1.0,Cowboys,DST,Rams
606,16.0,671898241.0,810000.0,0.0,3,16.0,2013,0.0,31640625.0,0.0,3102044416.0,0.0,1.0,0.0,Ravens,DST,Texans
607,1.0,533794816.0,531441.0,0.0,3,16.0,2013,0.0,1146228736.0,0.0,12745506816.0,0.0,0.0,0.0,Colts,DST,49ers
608,256.0,741200625.0,81.0,0.0,4,456976.0,2013,1.0,2560000.0,81.0,1766100625.0,0.0,1.0,0.0,Jaguars,DST,Colts
609,625.0,3262808641.0,28561.0,0.0,4,456976.0,2013,1.0,68574961.0,16.0,11859210000.0,0.0,0.0,16.0,Jets,DST,Titans
610,2401.0,1416468496.0,38416.0,0.0,4,279841.0,2013,1.0,116985856.0,1.0,7886150416.0,0.0,1.0,16.0,Raiders,DST,Redskins
611,81.0,1600000000.0,2401.0,0.0,4,234256.0,2013,1.0,92236816.0,1.0,7886150416.0,0.0,0.0,16.0,Giants,DST,Chiefs
612,81.0,6505390336.0,160000.0,0.0,4,194481.0,2013,16.0,759333136.0,0.0,41006250000.0,1.0,0.0,0.0,Eagles,DST,Broncos
613,256.0,11156640625.0,160000.0,0.0,4,160000.0,2013,1.0,519885601.0,16.0,51336683776.0,0.0,1.0,1.0,Texans,DST,Seahawks
614,256.0,10617447681.0,160000.0,0.0,4,104976.0,2013,0.0,331776.0,625.0,14166950625.0,0.0,0.0,0.0,Ravens,DST,Bills
615,81.0,6690585616.0,1048576.0,0.0,4,83521.0,2013,1.0,294499921.0,81.0,30237384321.0,0.0,0.0,1.0,Bears,DST,Lions
616,16.0,1698181681.0,1296.0,0.0,4,65536.0,2013,0.0,15752961.0,1.0,5006411536.0,0.0,0.0,1.0,Bengals,DST,Browns
617,256.0,2176782336.0,83521.0,0.0,4,65536.0,2013,0.0,174900625.0,81.0,12003612721.0,0.0,0.0,1.0,Dolphins,DST,Saints
618,625.0,835210000.0,14641.0,0.0,4,65536.0,2013,0.0,104976.0,1.0,1249198336.0,0.0,1.0,1.0,Rams,DST,49ers
619,16.0,895745041.0,10000.0,0.0,4,50625.0,2013,0.0,40960000.0,16.0,4097152081.0,0.0,1.0,1.0,Buccaneers,DST,Cardinals
620,1.0,3317760000.0,28561.0,0.0,4,38416.0,2013,0.0,9834496.0,16.0,7676563456.0,0.0,0.0,1.0,Cardinals,DST,Buccaneers
621,1.0,2217373921.0,331776.0,0.0,4,20736.0,2013,1.0,221533456.0,0.0,13206836241.0,1.0,0.0,1.0,Redskins,DST,Raiders
622,625.0,68574961.0,279841.0,0.0,4,10000.0,2013,0.0,1026625681.0,1.0,5314410000.0,0.0,0.0,1.0,Seahawks,DST,Texans
623,625.0,16243247601.0,531441.0,0.0,4,10000.0,2013,0.0,35153041.0,1.0,35477982736.0,0.0,0.0,1.0,Steelers,DST,Vikings
624,16.0,466948881.0,279841.0,0.0,4,6561.0,2013,0.0,1698181681.0,16.0,15006250000.0,0.0,1.0,1.0,Bills,DST,Ravens
625,81.0,3722098081.0,83521.0,0.0,4,6561.0,2013,0.0,62742241.0,0.0,12745506816.0,1.0,1.0,0.0,Browns,DST,Bengals
626,1.0,24098215696.0,810000.0,0.0,4,6561.0,2013,1.0,157351936.0,1.0,65554433296.0,0.0,1.0,0.0,Chargers,DST,Cowboys
627,1.0,2702336256.0,2560000.0,0.0,4,2401.0,2013,0.0,639128961.0,1.0,22430753361.0,0.0,1.0,16.0,Lions,DST,Bears
628,1.0,6879707136.0,923521.0,0.0,4,2401.0,2013,0.0,108243216.0,16.0,23134410000.0,0.0,1.0,1.0,Chiefs,DST,Giants
629,81.0,2655237841.0,194481.0,0.0,4,1296.0,2013,0.0,71639296.0,0.0,10355301121.0,0.0,0.0,1.0,Cowboys,DST,Chargers
630,16.0,519885601.0,1500625.0,0.0,4,1296.0,2013,0.0,2300257521.0,0.0,18741610000.0,0.0,0.0,16.0,49ers,DST,Rams
631,16.0,25344958401.0,279841.0,0.0,4,625.0,2013,0.0,11316496.0,1.0,43617904801.0,0.0,1.0,0.0,Falcons,DST,Patriots
632,16.0,6146560000.0,1874161.0,0.0,4,256.0,2013,0.0,607573201.0,1.0,36469158961.0,0.0,0.0,0.0,Colts,DST,Jaguars
633,16.0,24840596881.0,2085136.0,0.0,4,256.0,2013,0.0,21381376.0,0.0,46753250625.0,0.0,1.0,1.0,Saints,DST,Dolphins
634,16.0,3544535296.0,2085136.0,0.0,4,16.0,2013,0.0,37015056.0,0.0,10750371856.0,0.0,1.0,0.0,Titans,DST,Jets
635,1.0,12003612721.0,7311616.0,0.0,4,1.0,2013,0.0,395254161.0,0.0,49632710656.0,0.0,1.0,0.0,Broncos,DST,Eagles
636,1.0,3782742016.0,1336336.0,0.0,4,1.0,2013,0.0,442050625.0,0.0,23854493601.0,0.0,1.0,0.0,Min,DST,Steelers
637,0.0,9971220736.0,810000.0,0.0,4,0.0,2013,0.0,303595776.0,0.0,40282095616.0,0.0,0.0,0.0,Patriots,DST,Falcons
638,2401.0,4430766096.0,1296.0,1.0,5,531441.0,2013,0.0,81450625.0,81.0,15527402881.0,0.0,0.0,1.0,Panthers,DST,Cardinals
639,1.0,1097199376.0,81.0,0.0,5,390625.0,2013,1.0,294499921.0,81.0,9597924961.0,0.0,0.0,1.0,Texans,DST,49ers
640,16.0,23372600161.0,83521.0,0.0,5,331776.0,2013,1.0,1679616.0,81.0,33243864241.0,1.0,0.0,16.0,Chargers,DST,Raiders
641,256.0,1249198336.0,331776.0,0.0,5,130321.0,2013,16.0,577200625.0,1.0,13841287201.0,0.0,0.0,0.0,Bills,DST,Browns
642,81.0,2998219536.0,83521.0,0.0,5,130321.0,2013,1.0,121550625.0,16.0,13206836241.0,0.0,1.0,1.0,Titans,DST,Chiefs
643,256.0,759333136.0,1296.0,0.0,5,104976.0,2013,0.0,45212176.0,1.0,3782742016.0,0.0,0.0,1.0,Patriots,DST,Bengals
644,16.0,5082121521.0,160000.0,0.0,5,104976.0,2013,1.0,84934656.0,16.0,17363069361.0,0.0,0.0,1.0,Jaguars,DST,Rams
645,256.0,1026625681.0,28561.0,0.0,5,50625.0,2013,0.0,688747536.0,1.0,13521270961.0,0.0,1.0,1.0,Bengals,DST,Patriots
646,16.0,1766100625.0,614656.0,0.0,5,38416.0,2013,1.0,2258530576.0,1.0,32015587041.0,1.0,0.0,1.0,Seahawks,DST,Colts
647,16.0,3969126001.0,456976.0,0.0,5,28561.0,2013,1.0,312900721.0,1.0,21743271936.0,0.0,0.0,1.0,Ravens,DST,Dolphins
648,625.0,2428912656.0,6561.0,0.0,5,20736.0,2013,0.0,16777216.0,0.0,6690585616.0,0.0,0.0,0.0,Lions,DST,Packers
649,1.0,11859210000.0,194481.0,0.0,5,10000.0,2013,0.0,7890481.0,81.0,21517662721.0,0.0,1.0,1.0,Giants,DST,Eagles
650,16.0,1871773696.0,1336336.0,1.0,5,10000.0,2013,0.0,141158161.0,0.0,10098039121.0,1.0,1.0,16.0,Colts,DST,Seahawks
651,16.0,655360000.0,234256.0,0.0,5,6561.0,2013,0.0,65610000.0,81.0,3906250000.0,0.0,1.0,0.0,Cardinals,DST,Panthers
652,81.0,13363360000.0,104976.0,0.0,5,6561.0,2013,0.0,78074896.0,0.0,35477982736.0,0.0,1.0,1.0,Bears,DST,Saints
653,256.0,48796810000.0,5308416.0,0.0,5,4096.0,2013,0.0,7311616.0,1.0,74247530256.0,0.0,1.0,1.0,Cowboys,DST,Broncos
654,1296.0,5473632256.0,279841.0,0.0,5,2401.0,2013,0.0,234256.0,0.0,7471182096.0,0.0,1.0,0.0,Dolphins,DST,Ravens
655,16.0,2947295521.0,456976.0,0.0,5,2401.0,2013,0.0,207360000.0,1.0,15527402881.0,0.0,0.0,1.0,Chiefs,DST,Titans
656,625.0,1568239201.0,1874161.0,0.0,5,625.0,2013,0.0,68574961.0,0.0,7072810000.0,0.0,1.0,0.0,Browns,DST,Bills
657,256.0,1445900625.0,531441.0,0.0,5,625.0,2013,0.0,116985856.0,0.0,7992538801.0,0.0,1.0,0.0,Raiders,DST,Chargers
658,256.0,835210000.0,810000.0,0.0,5,256.0,2013,0.0,193877776.0,0.0,6879707136.0,0.0,0.0,0.0,Jets,DST,Falcons
659,0.0,29376588816.0,6765201.0,0.0,5,256.0,2013,0.0,112550881.0,1.0,71443409521.0,0.0,0.0,1.0,Broncos,DST,Cowboys
660,16.0,7992538801.0,614656.0,0.0,5,256.0,2013,0.0,16777216.0,0.0,17363069361.0,0.0,1.0,1.0,Falcons,DST,Jets
661,1.0,6414247921.0,456976.0,0.0,5,16.0,2013,0.0,16777216.0,0.0,14498327281.0,0.0,0.0,0.0,Saints,DST,Bears
662,1.0,5236114321.0,234256.0,0.0,5,16.0,2013,0.0,1049760000.0,0.0,40642963201.0,0.0,1.0,0.0,Packers,DST,Lions
663,16.0,1871773696.0,1336336.0,0.0,5,16.0,2013,0.0,418161601.0,0.0,15178486401.0,0.0,1.0,0.0,Rams,DST,Jaguars
664,1.0,131079601.0,1336336.0,0.0,5,1.0,2013,0.0,981506241.0,0.0,6505390336.0,0.0,1.0,0.0,49ers,DST,Texans
665,1.0,7992538801.0,1679616.0,0.0,5,1.0,2013,0.0,384160000.0,0.0,37141383841.0,0.0,0.0,0.0,Eagles,DST,Giants
666,625.0,5082121521.0,28561.0,0.0,6,1048576.0,2013,16.0,547981281.0,16.0,31116960000.0,0.0,1.0,16.0,Texans,DST,Rams
667,6561.0,547981281.0,2401.0,0.0,6,614656.0,2013,1.0,214358881.0,81.0,5636405776.0,0.0,0.0,0.0,Raiders,DST,Chiefs
668,81.0,2217373921.0,65536.0,0.0,6,83521.0,2013,1.0,2176782336.0,1.0,35152125121.0,0.0,0.0,1.0,Redskins,DST,Cowboys
669,81.0,1146228736.0,1296.0,0.0,6,83521.0,2013,0.0,47458321.0,16.0,5082121521.0,0.0,1.0,0.0,Jets,DST,Steelers
670,16.0,4097152081.0,160000.0,0.0,6,65536.0,2013,1.0,519885601.0,0.0,26639462656.0,0.0,1.0,16.0,Seahawks,DST,Titans
671,1.0,7471182096.0,160000.0,1.0,6,50625.0,2013,0.0,141158161.0,16.0,26376683281.0,0.0,0.0,16.0,Cardinals,DST,49ers
672,81.0,2136750625.0,10000.0,0.0,6,38416.0,2013,0.0,31640625.0,16.0,7072810000.0,0.0,1.0,0.0,Min,DST,Panthers
673,1.0,2897022976.0,194481.0,0.0,6,38416.0,2013,1.0,228886641.0,81.0,15882300625.0,0.0,0.0,0.0,Giants,DST,Bears
674,81.0,607573201.0,28561.0,0.0,6,38416.0,2013,0.0,18974736.0,16.0,2472973441.0,0.0,0.0,0.0,Titans,DST,Seahawks
675,0.0,7573350625.0,1500625.0,0.0,6,20736.0,2013,1.0,157351936.0,1.0,27439591201.0,0.0,1.0,16.0,Broncos,DST,Jaguars
676,81.0,7886150416.0,130321.0,0.0,6,14641.0,2013,0.0,384160000.0,1.0,36804120336.0,0.0,0.0,1.0,Packers,DST,Ravens
677,625.0,9597924961.0,83521.0,0.0,6,14641.0,2013,0.0,4879681.0,0.0,16796160000.0,0.0,1.0,1.0,Ravens,DST,Packers
678,16.0,7170871761.0,130321.0,0.0,6,10000.0,2013,0.0,25411681.0,16.0,17172529936.0,0.0,0.0,0.0,Jaguars,DST,Broncos
679,16.0,5236114321.0,83521.0,0.0,6,10000.0,2013,0.0,252047376.0,16.0,24343800625.0,0.0,1.0,0.0,Browns,DST,Lions
680,1.0,1387488001.0,6561.0,0.0,6,10000.0,2013,0.0,29986576.0,1.0,5082121521.0,0.0,0.0,0.0,Colts,DST,Chargers
681,625.0,1358954496.0,331776.0,0.0,6,4096.0,2013,0.0,285610000.0,0.0,10750371856.0,0.0,1.0,1.0,Bills,DST,Bengals
682,256.0,4228250625.0,130321.0,0.0,6,4096.0,2013,0.0,28398241.0,0.0,11574317056.0,0.0,0.0,0.0,Steelers,DST,Jets
683,16.0,4362470401.0,160000.0,0.0,6,4096.0,2013,0.0,78074896.0,1.0,15178486401.0,0.0,1.0,0.0,Buccaneers,DST,Eagles
684,625.0,3049800625.0,810000.0,0.0,6,2401.0,2013,0.0,395254161.0,1.0,19987173376.0,0.0,1.0,0.0,Patriots,DST,Saints
685,16.0,3208542736.0,1048576.0,0.0,6,1296.0,2013,0.0,492884401.0,1.0,22430753361.0,0.0,1.0,1.0,49ers,DST,Cardinals
686,81.0,10226063376.0,531441.0,0.0,6,1296.0,2013,0.0,741200625.0,1.0,54423757521.0,0.0,0.0,0.0,Bengals,DST,Bills
687,16.0,2655237841.0,130321.0,0.0,6,1296.0,2013,0.0,466948881.0,0.0,19565295376.0,0.0,1.0,0.0,Chargers,DST,Colts
688,1.0,2798410000.0,531441.0,0.0,6,1296.0,2013,0.0,294499921.0,1.0,16983563041.0,0.0,0.0,1.0,Saints,DST,Patriots
689,81.0,121550625.0,331776.0,0.0,6,1296.0,2013,0.0,151807041.0,0.0,2176782336.0,0.0,1.0,1.0,Chiefs,DST,Raiders
