,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
64,64,64,0,0,Austin Ekeler,Broncos,0,0,0,0,0,0,1.0,RB,0,0,18,2,0,0,0,0,1,2017
259,259,259,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,0.0,RB,0,0,6,1,0,0,0,0,3,2017
279,279,279,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,11.0,RB,0,0,23,2,0,1,1,35,4,2017
411,411,411,0,0,Austin Ekeler,Giants,0,0,0,0,0,0,2.0,RB,0,0,28,3,0,4,0,0,5,2017
506,506,506,0,0,Austin Ekeler,Raiders,0,0,0,0,0,0,0.0,RB,0,0,8,1,0,1,0,1,6,2017
524,524,524,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,9.0,RB,0,1,6,4,0,7,0,38,7,2017
645,645,645,0,0,Austin Ekeler,Patriots,0,0,0,0,0,0,1.0,RB,0,0,13,1,0,2,0,8,8,2017
737,737,737,0,1,Austin Ekeler,Jaguars,0,0,0,0,0,0,22.0,RB,0,2,77,5,0,10,0,42,10,2017
832,832,832,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,11.0,RB,0,0,18,2,0,6,1,40,11,2017
927,927,927,0,0,Austin Ekeler,Cowboys,0,0,0,0,0,0,6.0,RB,0,0,55,3,0,6,0,15,12,2017
1029,1029,1029,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,3.0,RB,0,0,21,2,0,4,0,19,13,2017
