,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,64,64,0,0,Austin Ekeler,Broncos,0,0,0,0,0,0,1.0,RB,0,0,18,2,0,0,0,0,1,2017,16,16,1,0,1,Chargers,185,21,6.0,DST,64,1.0,0,Broncos,249,0
1,259,259,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,0.0,RB,0,0,6,1,0,0,0,0,3,2017,79,79,0,0,0,Chiefs,122,24,6.0,DST,189,5.0,0,Chargers,311,0
2,279,279,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,11.0,RB,0,0,23,2,0,1,1,35,4,2017,122,122,0,0,0,Eagles,240,26,2.0,DST,214,1.0,0,Chargers,454,0
3,411,411,0,0,Austin Ekeler,Giants,0,0,0,0,0,0,2.0,RB,0,0,28,3,0,4,0,0,5,2017,147,147,0,0,1,Chargers,258,27,5.0,DST,124,0.0,1,Giants,382,0
4,506,506,0,0,Austin Ekeler,Raiders,0,0,0,0,0,0,0.0,RB,0,0,8,1,0,1,0,1,6,2017,171,171,0,1,0,Chargers,263,17,7.0,DST,80,1.0,0,Raiders,343,0
5,524,524,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,9.0,RB,0,1,6,4,0,7,0,38,7,2017,183,183,0,2,1,Broncos,182,0,27.0,DST,69,5.0,0,Chargers,251,1
6,645,645,0,0,Austin Ekeler,Patriots,0,0,0,0,0,0,1.0,RB,0,0,13,1,0,2,0,8,8,2017,220,220,1,0,1,Chargers,192,13,14.0,DST,157,1.0,1,Patriots,349,0
7,737,737,0,1,Austin Ekeler,Jaguars,0,0,0,0,0,0,22.0,RB,0,2,77,5,0,10,0,42,10,2017,277,277,0,1,1,Chargers,235,17,8.0,DST,87,0.0,0,Jaguars,322,0
8,832,832,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,11.0,RB,0,0,18,2,0,6,1,40,11,2017,294,294,0,1,5,Bills,220,24,26.0,DST,173,1.0,0,Chargers,393,2
9,927,927,0,0,Austin Ekeler,Cowboys,0,0,0,0,0,0,6.0,RB,0,0,55,3,0,6,0,15,12,2017,351,351,0,0,0,Chargers,434,28,0.0,DST,81,0.0,0,Cowboys,515,0
10,1029,1029,0,0,Austin Ekeler,Chargers,0,0,0,0,0,0,3.0,RB,0,0,21,2,0,4,0,19,13,2017,361,361,0,1,1,Browns,202,10,14.0,DST,89,3.0,0,Chargers,291,0
