,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1577,13,0,2,2,Connor Barth,Lions,8.0,K,1,2,2,2011,0
1620,56,0,1,1,Connor Barth,Min,6.0,K,2,3,3,2011,1
1639,75,0,3,3,Connor Barth,Falcons,10.0,K,3,1,1,2011,0
1683,119,0,2,1,Connor Barth,Colts,6.0,K,4,3,3,2011,0
1719,155,0,1,1,Connor Barth,49ers,3.0,K,5,0,0,2011,1
1724,160,0,5,4,Connor Barth,Saints,14.0,K,6,2,2,2011,0
1766,202,0,1,1,Connor Barth,Bears,4.0,K,7,1,1,2011,0
1808,244,0,3,3,Connor Barth,Saints,10.0,K,9,1,1,2011,1
1855,291,1,1,1,Connor Barth,Texans,5.0,K,10,0,0,2011,0
1872,308,0,2,2,Connor Barth,Packers,8.0,K,11,2,2,2011,1
1923,359,0,1,1,Connor Barth,Titans,5.0,K,12,2,2,2011,1
1928,364,1,4,4,Connor Barth,Panthers,15.0,K,13,1,1,2011,0
1991,427,0,0,0,Connor Barth,Jaguars,2.0,K,14,2,2,2011,1
2024,460,0,0,0,Connor Barth,Cowboys,1.0,K,15,1,1,2011,0
2051,487,0,1,1,Connor Barth,Panthers,4.0,K,16,1,1,2011,1
2085,521,0,1,1,Connor Barth,Falcons,4.0,K,17,1,1,2011,1
