,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,362,362,0,5,4,Travis Coons,Chargers,13.0,K,13,1,1,2017,361,361,0,1,1,Browns,202,10,14.0,DST,89,3.0,0,Chargers,291,0
