,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
12,12,12.0,0.0,0.0,DeAndre Hopkins,Texans,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,1.0,55.0,7.0,0.0,0.0,0.0,0.0,1,2017.0
130,130,12.0,0.0,0.0,DeAndre Hopkins,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,1.0,55.0,7.0,0.0,0.0,0.0,0.0,2,2017.0
260,260,71.0,0.0,0.0,DeAndre Hopkins,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,9.0,WR,0.0,0.5,64.0,7.0,0.0,0.0,0.0,0.0,3,2017.0
347,347,134.0,0.0,0.0,DeAndre Hopkins,Texans,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,WR,0.0,0.3333333333333333,68.0,7.0,0.0,0.0,0.0,0.0,4,2017.0
456,456,187.25,0.0,0.0,DeAndre Hopkins,Texans,0.0,0.0,0.0,0.0,0.0,0.0,10.25,WR,0.0,0.5,77.75,7.75,0.0,0.0,0.0,0.0,5,2017.0
590,590,241.0,0.0,0.0,DeAndre Hopkins,Texans,0.0,0.0,0.0,0.0,0.0,0.0,12.8,WR,0.0,1.0,72.6,7.0,0.0,0.0,0.0,0.0,6,2017.0
775,775,299.1666666666667,0.0,0.0,DeAndre Hopkins,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,11.833333333333334,WR,0.0,1.0,63.666666666666664,6.166666666666667,0.0,0.0,0.0,0.0,8,2017.0
870,870,367.14285714285717,0.0,0.0,DeAndre Hopkins,Texans,0.0,0.0,0.0,0.0,0.0,0.0,14.142857142857142,WR,0.0,1.0,86.57142857142857,6.428571428571429,0.0,0.0,0.0,0.0,9,2017.0
977,977,430.0,0.0,0.0,DeAndre Hopkins,Rams,0.0,0.0,0.0,0.0,0.0,0.0,14.125,WR,0.0,1.0,86.5,6.375,0.0,0.0,0.0,0.0,10,2017.0
1077,1077,490.77777777777777,0.0,0.0,DeAndre Hopkins,Texans,0.0,0.0,0.0,0.0,0.0,0.0,13.777777777777779,WR,0.0,0.8888888888888888,89.22222222222223,6.444444444444445,0.0,0.0,0.0,0.0,11,2017.0
1186,1186,549.4,0.0,0.0,DeAndre Hopkins,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,13.7,WR,0.0,0.9,87.9,6.2,0.0,0.0,0.0,0.0,12,2017.0
1313,1313,607.2727272727273,0.0,0.0,DeAndre Hopkins,Titans,0.0,0.0,0.0,0.0,0.0,0.0,13.545454545454545,WR,0.0,0.8181818181818182,91.27272727272727,6.2727272727272725,0.0,0.0,0.0,0.0,13,2017.0
