,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
15,15,15.0,0.0,0.0,J.J. Nelson,Lions,0.0,0.0,0.0,0.0,0.0,0.0,10.0,WR,0.0,1.0,43.0,5.0,0.0,0.0,0.0,0.0,1,2017.0
104,104,15.0,0.0,0.0,J.J. Nelson,Colts,0.0,0.0,0.0,0.0,0.0,0.0,10.0,WR,0.0,1.0,43.0,5.0,0.0,0.0,0.0,0.0,2,2017.0
404,404,59.5,0.0,0.0,J.J. Nelson,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,14.0,WR,0.0,1.0,81.5,5.0,0.0,0.0,0.0,0.0,4,2017.0
479,479,174.33333333333334,0.0,0.0,J.J. Nelson,Eagles,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,WR,0.0,0.6666666666666666,65.66666666666667,4.333333333333333,0.0,0.0,0.0,0.0,5,2017.0
642,642,250.5,0.0,0.25,J.J. Nelson,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,9.75,WR,0.0,0.5,69.25,4.25,0.0,0.25,0.0,3.5,6,2017.0
714,714,328.8,0.0,0.2,J.J. Nelson,Rams,0.0,0.0,0.0,0.0,0.0,0.0,8.0,WR,0.0,0.4,55.4,3.4,0.0,0.4,0.0,6.0,7,2017.0
938,938,393.0,0.0,0.16666666666666666,J.J. Nelson,49ers,0.0,0.0,0.0,0.0,0.0,0.0,7.166666666666667,WR,0.0,0.3333333333333333,52.666666666666664,3.1666666666666665,0.0,0.3333333333333333,0.0,5.0,9,2017.0
1042,1042,470.85714285714283,0.0,0.14285714285714285,J.J. Nelson,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,6.285714285714286,WR,0.0,0.2857142857142857,47.285714285714285,2.857142857142857,0.0,0.2857142857142857,0.0,4.285714285714286,10,2017.0
1150,1150,542.25,0.0,0.125,J.J. Nelson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,5.625,WR,0.0,0.25,43.5,2.625,0.0,0.25,0.0,3.75,11,2017.0
1260,1260,609.7777777777778,0.0,0.1111111111111111,J.J. Nelson,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,5.111111111111111,WR,0.0,0.2222222222222222,40.22222222222222,2.4444444444444446,0.0,0.2222222222222222,0.0,3.3333333333333335,12,2017.0
1333,1333,674.8,0.0,0.1,J.J. Nelson,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,4.7,WR,0.0,0.2,37.6,2.3,0.0,0.2,0.0,3.0,13,2017.0
