,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
530,11,0,2,2,Billy Cundiff,Steelers,9.0,K,1,3,3,2014,1
566,47,0,2,2,Billy Cundiff,Saints,8.0,K,2,2,2,2014,0
609,90,0,2,0,Billy Cundiff,Ravens,3.0,K,3,3,3,2014,0
654,135,0,2,2,Billy Cundiff,Titans,9.0,K,5,3,3,2014,1
691,172,0,1,1,Billy Cundiff,Steelers,7.0,K,6,4,4,2014,0
722,203,0,2,2,Billy Cundiff,Jaguars,6.0,K,7,0,0,2014,1
737,218,1,3,3,Billy Cundiff,Raiders,13.0,K,8,2,2,2014,0
767,248,0,3,3,Billy Cundiff,Buccaneers,10.0,K,9,1,1,2014,0
804,285,0,2,1,Billy Cundiff,Bengals,6.0,K,10,3,3,2014,1
844,325,0,1,0,Billy Cundiff,Texans,1.0,K,11,1,1,2014,0
848,329,0,5,4,Billy Cundiff,Falcons,14.0,K,12,2,2,2014,1
901,382,0,2,1,Billy Cundiff,Bills,4.0,K,13,1,1,2014,1
928,409,0,2,1,Billy Cundiff,Colts,6.0,K,14,3,3,2014,0
