,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,11,0,2,2,Billy Cundiff,Steelers,9.0,K,1,3,3,2014,1,Steelers,0,0,0,Browns,198,27,4.0,DST,191,3.0,0,389,0,0
1,47,0,2,2,Billy Cundiff,Saints,8.0,K,2,2,2,2014,0,Saints,0,0,0,Browns,202,26,2.0,DST,122,1.0,0,324,0,1
2,90,0,2,0,Billy Cundiff,Ravens,3.0,K,3,3,3,2014,0,Ravens,1,0,0,Browns,290,21,3.0,DST,85,0.0,0,375,0,1
3,135,0,2,2,Billy Cundiff,Titans,9.0,K,5,3,3,2014,1,Titans,0,0,1,Browns,284,29,3.0,DST,176,1.0,0,460,0,0
4,172,0,1,1,Billy Cundiff,Steelers,7.0,K,6,4,4,2014,0,Steelers,0,1,0,Browns,210,31,3.0,DST,158,1.0,0,368,0,1
5,203,0,2,2,Billy Cundiff,Jaguars,6.0,K,7,0,0,2014,1,Jaguars,0,2,1,Browns,197,6,19.0,DST,69,3.0,0,266,0,0
6,218,1,3,3,Billy Cundiff,Raiders,13.0,K,8,2,2,2014,0,Raiders,0,0,0,Browns,267,23,2.0,DST,39,1.0,0,306,0,1
7,248,0,3,3,Billy Cundiff,Buccaneers,10.0,K,9,1,1,2014,0,Buccaneers,0,0,2,Browns,274,22,9.0,DST,56,4.0,0,330,0,1
8,285,0,2,1,Billy Cundiff,Bengals,6.0,K,10,3,3,2014,1,Bengals,0,1,0,Browns,198,24,3.0,DST,170,0.0,0,368,0,0
9,325,0,1,0,Billy Cundiff,Texans,1.0,K,11,1,1,2014,0,Texans,0,1,1,Browns,310,7,14.0,DST,65,3.0,0,375,0,1
10,329,0,5,4,Billy Cundiff,Falcons,14.0,K,12,2,2,2014,1,Falcons,0,0,3,Browns,313,26,8.0,DST,162,1.0,0,475,0,0
11,382,0,2,1,Billy Cundiff,Bills,4.0,K,13,1,1,2014,1,Bills,0,1,2,Browns,241,10,21.0,DST,74,2.0,0,315,1,0
12,409,0,2,1,Billy Cundiff,Colts,6.0,K,14,3,3,2014,0,Colts,0,0,2,Browns,133,24,6.0,DST,115,1.0,0,248,0,1
